#a_0,e_0,emax,emin,tcol
0.826,0.040,0.04170,0.03138,100000.00000
0.490,0.010,0.01460,0.00236,100000.00000
0.816,0.100,0.10173,0.09151,100000.00000
1.499,0.410,0.41151,0.40613,100000.00000
1.439,0.040,0.04130,0.03666,100000.00000
0.476,0.240,0.24175,0.20858,100000.00000
0.688,0.280,0.28183,0.26570,100000.00000
0.500,0.470,1.05047,0.39138,-119.27183
0.524,0.030,0.03216,0.01025,100000.00000
1.344,0.440,0.44156,0.43463,100000.00000
1.329,0.310,0.31151,0.30580,100000.00000
0.548,0.500,0.50159,0.43907,100000.00000
0.416,0.220,0.22312,0.17682,100000.00000
0.547,0.010,0.01275,0.00114,100000.00000
1.324,0.330,0.33153,0.32571,100000.00000
0.605,0.290,0.29179,0.27050,100000.00000
0.124,0.060,0.64065,0.06074,0.01871
1.208,0.410,0.41160,0.40401,100000.00000
1.047,0.230,0.23161,0.22330,100000.00000
0.147,0.190,1.37492,0.18643,-0.73331
0.679,0.450,0.45146,0.42558,100000.00000
0.977,0.150,0.15163,0.14384,100000.00000
0.976,0.160,0.16163,0.15377,100000.00000
0.702,0.470,0.47141,0.44536,100000.00000
1.402,0.050,0.05133,0.04653,100000.00000
0.913,0.200,0.20168,0.19260,100000.00000
0.496,0.010,0.01423,0.00236,100000.00000
1.210,0.440,0.44160,0.43364,100000.00000
1.058,0.210,0.21159,0.20353,100000.00000
0.356,0.380,1.13255,0.13091,-17.56294
0.102,0.330,-1.00000,-1.00000,0.00000
0.186,0.340,1.79786,0.33536,-0.54214
0.402,0.210,0.21148,0.16357,100000.00000
0.257,0.250,1.46888,0.03528,-4.00729
0.605,0.030,0.03202,0.01533,100000.00000
0.159,0.260,0.57211,0.25585,0.03774
0.769,0.280,0.28180,0.26865,100000.00000
0.505,0.130,0.13204,0.10718,100000.00000
0.482,0.000,0.02394,0.00000,100000.00000
1.473,0.500,0.50155,0.49485,100000.00000
0.176,0.110,1.00754,0.09931,6.79327
0.771,0.320,0.32178,0.30786,100000.00000
0.478,0.000,0.02439,0.00001,100000.00000
1.172,0.030,0.03143,0.02552,100000.00000
0.402,0.310,0.31104,0.23070,100000.00000
1.463,0.180,0.18138,0.17672,100000.00000
0.414,0.460,1.09656,0.29402,-15.03183
0.852,0.230,0.23173,0.22135,100000.00000
1.396,0.440,0.44155,0.43481,100000.00000
1.410,0.040,0.04132,0.03656,100000.00000
0.570,0.240,0.24186,0.21964,100000.00000
1.263,0.280,0.28152,0.27558,100000.00000
0.744,0.060,0.06180,0.05009,100000.00000
1.172,0.490,0.49164,0.48229,100000.00000
0.745,0.290,0.29181,0.27770,100000.00000
0.448,0.200,0.20243,0.16635,100000.00000
0.459,0.020,0.02248,0.00000,100000.00000
1.050,0.430,0.43168,0.42183,100000.00000
1.345,0.250,0.25148,0.24609,100000.00000
1.133,0.070,0.07147,0.06525,100000.00000
1.210,0.040,0.04141,0.03574,100000.00000
1.061,0.150,0.15156,0.14460,100000.00000
0.612,0.140,0.14196,0.12490,100000.00000
1.451,0.470,0.47154,0.46501,100000.00000
1.445,0.210,0.21141,0.20659,100000.00000
0.837,0.030,0.03170,0.02209,100000.00000
1.151,0.130,0.13150,0.12530,100000.00000
0.690,0.270,0.27184,0.25605,100000.00000
0.992,0.340,0.34167,0.33241,100000.00000
0.207,0.130,1.15438,0.06289,-1.34359
1.183,0.060,0.06143,0.05557,100000.00000
0.945,0.320,0.32171,0.31195,100000.00000
0.900,0.250,0.25171,0.24202,100000.00000
0.621,0.380,0.38159,0.35649,100000.00000
0.474,0.210,0.21183,0.18021,100000.00000
1.152,0.300,0.30164,0.29427,100000.00000
0.941,0.200,0.20167,0.19297,100000.00000
1.162,0.200,0.20152,0.19522,100000.00000
0.135,0.320,-1.00000,-1.00000,0.00000
0.869,0.400,0.40171,0.38874,100000.00000
1.235,0.340,0.34307,0.33503,100000.00000
0.732,0.480,0.48144,0.45677,100000.00000
0.270,0.130,1.31450,0.00183,-9.73128
0.932,0.360,0.36172,0.35113,100000.00000
1.137,0.180,0.18153,0.17510,100000.00000
0.127,0.140,0.69445,0.13851,0.02381
0.573,0.500,0.50303,0.45023,100000.00000
0.283,0.090,0.09118,0.00000,100000.00000
1.013,0.020,0.02154,0.01434,100000.00000
0.113,0.100,0.64556,0.10077,0.02254
0.652,0.360,0.36170,0.34053,100000.00000
1.061,0.130,0.13154,0.12464,100000.00000
0.965,0.330,0.33170,0.32212,100000.00000
1.080,0.430,0.43162,0.42224,100000.00000
1.208,0.460,0.46180,0.45292,100000.00000
0.206,0.090,1.30406,0.05638,-0.90788
0.741,0.250,0.25182,0.23834,100000.00000
0.929,0.390,0.39170,0.38041,100000.00000
0.220,0.010,0.71997,0.01049,0.51572
1.069,0.420,0.42159,0.41221,100000.00000
1.127,0.500,0.50162,0.49134,100000.00000
0.755,0.420,0.42164,0.40356,100000.00000
0.725,0.030,0.03183,0.01968,100000.00000
1.152,0.370,0.37161,0.36394,100000.00000
1.166,0.450,0.45160,0.44298,100000.00000
0.380,0.390,1.26971,0.24268,-83.82270
0.265,0.470,1.29064,0.35772,0.07360
0.483,0.480,1.02960,0.35729,-112.11655
0.408,0.010,0.02552,0.00000,100000.00000
0.652,0.490,0.49147,0.44452,100000.00000
1.350,0.400,0.40166,0.39495,100000.00000
1.374,0.210,0.21144,0.20632,100000.00000
0.190,0.070,0.69094,0.05692,0.08413
1.029,0.080,0.08153,0.07443,100000.00000
1.237,0.250,0.25151,0.24553,100000.00000
1.275,0.110,0.11142,0.10602,100000.00000
0.917,0.470,0.47163,0.45768,100000.00000
1.464,0.260,0.26143,0.25655,100000.00000
0.116,0.390,0.39097,0.39097,-0.00391
0.567,0.140,0.14200,0.12215,100000.00000
0.872,0.340,0.34174,0.33025,100000.00000
1.217,0.030,0.03140,0.02579,100000.00000
0.599,0.190,0.19194,0.17323,100000.00000
0.675,0.090,0.09191,0.07795,100000.00000
0.106,0.290,0.29090,0.29090,-0.00437
0.325,0.320,1.19882,0.20239,-17.14135
1.290,0.300,0.30152,0.29565,100000.00000
0.300,0.410,1.65927,0.23341,-0.88043
0.306,0.310,1.39860,0.03475,-4.45661
1.194,0.110,0.11146,0.10559,100000.00000
1.378,0.030,0.03133,0.02644,100000.00000
1.213,0.180,0.18149,0.17559,100000.00000
0.903,0.250,0.25171,0.24207,100000.00000
1.382,0.290,0.29149,0.28614,100000.00000
0.358,0.480,1.11807,0.27308,-2.37660
0.480,0.050,0.05218,0.02585,100000.00000
0.321,0.440,1.44177,0.26201,-1.57497
0.150,0.450,-1.00000,-1.00000,0.00000
1.168,0.150,0.15150,0.14538,100000.00000
0.414,0.170,0.17198,0.13084,100000.00000
0.398,0.100,0.10200,0.06078,100000.00000
1.276,0.190,0.19147,0.18591,100000.00000
0.916,0.330,0.33172,0.32132,100000.00000
0.331,0.470,1.35585,0.30211,-1.21775
1.384,0.360,0.36152,0.35588,100000.00000
0.727,0.490,0.49136,0.46468,100000.00000
1.309,0.160,0.16143,0.15612,100000.00000
0.723,0.400,0.40166,0.38288,100000.00000
1.065,0.420,0.42168,0.41225,100000.00000
1.355,0.260,0.26148,0.25611,100000.00000
1.170,0.350,0.35160,0.34424,100000.00000
0.314,0.080,0.08165,0.00325,100000.00000
0.615,0.040,0.04198,0.02577,100000.00000
0.282,0.430,0.69901,0.26110,0.22689
1.087,0.000,0.00528,0.00000,100000.00000
1.298,0.410,0.41157,0.40466,100000.00000
0.573,0.100,0.10201,0.08314,100000.00000
0.487,0.300,0.30142,0.25806,100000.00000
1.250,0.200,0.20149,0.19575,100000.00000
0.592,0.020,0.02208,0.00475,100000.00000
0.714,0.120,0.12184,0.10899,100000.00000
0.408,0.220,0.22155,0.17420,100000.00000
0.830,0.090,0.09171,0.08179,100000.00000
0.510,0.030,0.03219,0.00905,100000.00000
0.860,0.450,0.45164,0.43659,100000.00000
0.524,0.180,0.18196,0.15771,100000.00000
1.369,0.350,0.35152,0.34585,100000.00000
0.875,0.010,0.01171,0.00284,100000.00000
0.109,0.340,0.34094,0.34094,-0.00420
0.737,0.260,0.26182,0.24803,100000.00000
0.851,0.280,0.28179,0.27078,100000.00000
0.429,0.400,1.01946,0.31593,-48.41972
0.525,0.460,1.04074,0.35588,-2655.94907
0.954,0.250,0.25167,0.24282,100000.00000
0.900,0.320,0.32183,0.31123,100000.00000
0.938,0.160,0.16164,0.15284,100000.00000
0.343,0.130,0.13180,0.06822,100000.00000
0.572,0.220,0.22190,0.20060,100000.00000
0.290,0.390,0.96811,0.20831,0.44229
0.573,0.460,0.46166,0.41383,100000.00000
0.130,0.490,-1.00000,-1.00000,0.00000
1.201,0.060,0.06142,0.05567,100000.00000
0.523,0.480,1.01798,0.36871,-368.67972
0.389,0.280,0.30822,0.21907,100000.00000
1.271,0.330,0.33156,0.32543,100000.00000
0.475,0.400,0.41916,0.30679,100000.00000
0.571,0.080,0.08203,0.06316,100000.00000
0.277,0.430,1.24739,0.26218,-0.96881
0.230,0.480,1.30701,0.47541,0.07314
0.529,0.260,0.26178,0.23481,100000.00000
0.902,0.150,0.15167,0.14269,100000.00000
0.480,0.310,0.31160,0.27256,100000.00000
1.111,0.060,0.06148,0.05511,100000.00000
0.957,0.310,0.31167,0.30225,100000.00000
0.589,0.040,0.04203,0.02447,100000.00000
0.790,0.010,0.01183,0.00056,100000.00000
1.218,0.450,0.45159,0.44357,100000.00000
0.209,0.210,0.81788,0.00868,0.44295
0.584,0.240,0.24183,0.22080,100000.00000
0.302,0.210,0.21110,0.06469,100000.00000
0.920,0.280,0.28170,0.27203,100000.00000
0.212,0.360,0.61735,0.09402,0.06525
0.112,0.300,0.30091,0.30091,-0.00394
0.488,0.320,0.32136,0.28094,100000.00000
0.663,0.050,0.05187,0.03759,100000.00000
0.128,0.150,0.60980,0.14822,0.02485
1.064,0.160,0.16156,0.15461,100000.00000
0.337,0.100,0.10166,0.03796,100000.00000
0.813,0.170,0.17176,0.16109,100000.00000
0.755,0.140,0.14180,0.12999,100000.00000
0.810,0.010,0.01181,0.00000,100000.00000
0.555,0.180,0.18196,0.16043,100000.00000
1.172,0.480,0.48165,0.47251,100000.00000
0.574,0.200,0.20193,0.18133,100000.00000
0.570,0.500,0.99030,0.39017,-4467.91165
0.342,0.240,0.24120,0.15370,100000.00000
1.271,0.220,0.22149,0.21581,100000.00000
1.067,0.360,0.36164,0.35316,100000.00000
1.218,0.360,0.36158,0.35441,100000.00000
0.166,0.010,1.43818,0.01071,-0.77535
0.827,0.250,0.25178,0.24063,100000.00000
1.459,0.390,0.39151,0.38606,100000.00000
1.348,0.210,0.21145,0.20620,100000.00000
0.302,0.440,1.03656,0.26622,-2.05072
1.248,0.000,0.00510,0.00000,100000.00000
1.034,0.490,0.49163,0.47988,100000.00000
1.051,0.210,0.21186,0.20449,100000.00000
0.686,0.170,0.17188,0.15762,100000.00000
0.907,0.270,0.27170,0.26192,100000.00000
0.325,0.390,1.47371,0.07209,-2.83690
1.409,0.330,0.33149,0.32609,100000.00000
1.154,0.470,0.47209,0.46272,100000.00000
0.977,0.140,0.14162,0.13396,100000.00000
1.350,0.200,0.20144,0.19623,100000.00000
1.497,0.360,0.36152,0.35636,100000.00000
1.367,0.000,0.00382,0.00000,100000.00000
0.440,0.400,0.40303,0.32928,100000.00000
1.435,0.190,0.19139,0.18658,100000.00000
1.121,0.460,0.46159,0.45215,100000.00000
1.204,0.330,0.33157,0.32351,100000.00000
0.624,0.420,0.42146,0.39284,100000.00000
1.223,0.050,0.05141,0.04580,100000.00000
0.694,0.150,0.15187,0.13812,100000.00000
0.673,0.450,0.45142,0.42458,100000.00000
0.999,0.240,0.24164,0.23341,100000.00000
1.493,0.070,0.07130,0.06683,100000.00000
1.035,0.480,0.48165,0.47025,100000.00000
0.531,0.500,1.03196,0.39041,-211.13176
1.264,0.190,0.19147,0.18585,100000.00000
1.272,0.190,0.19147,0.18588,100000.00000
0.897,0.170,0.17169,0.16253,100000.00000
1.038,0.150,0.15157,0.14441,100000.00000
0.228,0.500,0.77252,0.49559,0.08297
1.339,0.500,0.50157,0.49388,100000.00000
0.377,0.410,1.49260,0.25334,-16.65656
1.367,0.130,0.13138,0.12641,100000.00000
0.457,0.360,0.39985,0.30256,100000.00000
1.250,0.500,0.50162,0.49300,100000.00000
1.103,0.470,0.47164,0.46176,100000.00000
0.665,0.040,0.04193,0.02780,100000.00000
1.209,0.080,0.08143,0.07571,100000.00000
0.795,0.350,0.35177,0.33773,100000.00000
0.456,0.140,0.14199,0.11069,100000.00000
0.987,0.080,0.08157,0.07405,100000.00000
1.301,0.140,0.14142,0.13611,100000.00000
0.574,0.220,0.22190,0.20076,100000.00000
0.637,0.180,0.18192,0.16549,100000.00000
0.358,0.030,0.03268,0.00000,100000.00000
0.789,0.390,0.39171,0.37644,100000.00000
0.611,0.160,0.16194,0.14452,100000.00000
0.655,0.080,0.08193,0.06728,100000.00000
0.909,0.350,0.35172,0.34085,100000.00000
0.689,0.350,0.35173,0.33337,100000.00000
1.301,0.470,0.47157,0.46404,100000.00000
1.258,0.260,0.26151,0.25562,100000.00000
0.238,0.200,1.43045,0.00408,-2.51634
0.697,0.470,0.47137,0.44286,100000.00000
0.754,0.010,0.01189,0.00050,100000.00000
0.631,0.090,0.09195,0.07622,100000.00000
1.365,0.400,0.40154,0.39148,100000.00000
1.111,0.190,0.19155,0.18490,100000.00000
0.103,0.230,0.23086,0.23086,-0.00459
1.350,0.350,0.35153,0.34577,100000.00000
0.885,0.320,0.32175,0.31089,100000.00000
0.947,0.460,0.46164,0.44895,100000.00000
0.865,0.180,0.18171,0.17198,100000.00000
1.319,0.460,0.46157,0.45432,100000.00000
0.530,0.330,0.33154,0.29940,100000.00000
1.050,0.300,0.30163,0.29356,100000.00000
0.150,0.310,0.77276,0.30626,0.22813
1.353,0.250,0.25147,0.24613,100000.00000
0.513,0.020,0.02228,0.00000,100000.00000
0.231,0.340,0.60542,0.17448,0.06066
0.684,0.400,0.40506,0.38034,100000.00000
1.213,0.390,0.39159,0.38426,100000.00000
0.598,0.050,0.05201,0.03490,100000.00000
0.482,0.390,0.39189,0.33235,100000.00000
0.791,0.490,0.49517,0.47083,100000.00000
1.160,0.010,0.01145,0.00547,100000.00000
0.904,0.300,0.30171,0.29151,100000.00000
0.896,0.200,0.20170,0.19235,100000.00000
0.985,0.460,0.46165,0.44981,100000.00000
0.631,0.130,0.13194,0.11585,100000.00000
0.798,0.500,0.50144,0.47960,100000.00000
0.444,0.470,1.07701,0.29777,-24.50967
0.977,0.090,0.09159,0.08394,100000.00000
1.153,0.190,0.19152,0.18519,100000.00000
0.211,0.060,1.23898,0.01158,-1.15878
0.231,0.390,0.85117,0.27860,0.05783
1.478,0.270,0.27144,0.26658,100000.00000
1.376,0.320,0.32150,0.31599,100000.00000
0.945,0.470,0.47164,0.45850,100000.00000
0.496,0.240,0.24177,0.21171,100000.00000
1.185,0.000,0.00461,0.00000,100000.00000
1.193,0.360,0.36159,0.35434,100000.00000
0.401,0.400,1.11127,0.31369,-23.52162
0.210,0.500,0.70791,0.49585,0.09599
0.967,0.230,0.23166,0.22312,100000.00000
0.875,0.120,0.12169,0.11242,100000.00000
1.024,0.290,0.29165,0.28336,100000.00000
0.341,0.250,0.25105,0.15592,100000.00000
0.808,0.230,0.23180,0.22044,100000.00000
0.973,0.410,0.41169,0.40091,100000.00000
0.909,0.030,0.03162,0.02322,100000.00000
1.046,0.110,0.11154,0.10455,100000.00000
0.397,0.130,0.13187,0.08894,100000.00000
0.649,0.350,0.35170,0.33086,100000.00000
1.484,0.390,0.39150,0.38616,100000.00000
0.659,0.180,0.18190,0.16644,100000.00000
0.685,0.410,0.41463,0.38978,100000.00000
1.270,0.160,0.16145,0.15593,100000.00000
1.258,0.340,0.34158,0.33516,100000.00000
0.506,0.300,0.30162,0.26867,100000.00000
1.370,0.170,0.17141,0.16637,100000.00000
0.376,0.380,1.12464,0.27688,-26.98337
0.387,0.190,0.19146,0.13378,100000.00000
0.464,0.140,0.14200,0.11189,100000.00000
0.705,0.440,0.44154,0.41896,100000.00000
1.405,0.240,0.24146,0.23637,100000.00000
0.488,0.330,0.33426,0.29229,100000.00000
0.171,0.090,1.34428,0.08363,-0.78381
0.846,0.110,0.11171,0.10199,100000.00000
1.500,0.340,0.34155,0.33639,100000.00000
1.115,0.330,0.33161,0.32395,100000.00000
0.313,0.100,0.10163,0.01416,100000.00000
0.467,0.500,1.20943,0.37034,-21.18895
1.226,0.090,0.09143,0.08579,100000.00000
1.275,0.180,0.18146,0.17592,100000.00000
0.141,0.070,0.60273,0.06944,0.01931
0.912,0.470,0.47163,0.45752,100000.00000
0.579,0.090,0.09201,0.07356,100000.00000
0.972,0.480,0.48162,0.46874,100000.00000
0.423,0.090,0.09209,0.05669,100000.00000
1.287,0.210,0.21147,0.20592,100000.00000
0.555,0.310,0.31167,0.28461,100000.00000
1.429,0.300,0.30147,0.29630,100000.00000
1.278,0.160,0.16145,0.15597,100000.00000
0.550,0.110,0.11203,0.09142,100000.00000
1.110,0.020,0.02147,0.01512,100000.00000
1.296,0.400,0.40157,0.39464,100000.00000
1.354,0.000,0.00387,0.00000,100000.00000
1.436,0.090,0.09136,0.08665,100000.00000
0.845,0.290,0.29177,0.28050,100000.00000
0.483,0.040,0.04220,0.01629,100000.00000
1.191,0.030,0.03141,0.02563,100000.00000
0.145,0.080,0.58931,0.07841,0.01993
0.299,0.430,1.03847,0.25470,-1.98056
0.241,0.180,1.19502,0.00598,-2.54340
0.892,0.140,0.14168,0.13259,100000.00000
0.299,0.260,1.08692,0.06785,-42.18000
1.229,0.230,0.23154,0.22555,100000.00000
0.429,0.300,0.30109,0.22295,100000.00000
0.417,0.080,0.08211,0.04578,100000.00000
0.916,0.100,0.10171,0.09347,100000.00000
1.241,0.140,0.14145,0.13582,100000.00000
0.104,0.260,-1.00000,-1.00000,0.00000
1.121,0.330,0.33161,0.32400,100000.00000
0.819,0.060,0.06172,0.05166,100000.00000
0.792,0.060,0.06175,0.05115,100000.00000
0.418,0.300,0.30189,0.24520,100000.00000
0.449,0.400,1.02009,0.28322,-2069.59174
0.639,0.260,0.26186,0.24380,100000.00000
0.370,0.090,0.09194,0.04310,100000.00000
0.151,0.130,0.60528,0.12665,0.02254
0.579,0.020,0.02211,0.00404,100000.00000
0.517,0.030,0.03218,0.00966,100000.00000
0.546,0.100,0.10204,0.08127,100000.00000
0.782,0.140,0.14178,0.13063,100000.00000
0.655,0.100,0.10191,0.08714,100000.00000
0.160,0.170,1.46274,0.16587,-0.68164
1.033,0.180,0.18160,0.17428,100000.00000
0.525,0.060,0.06210,0.04008,100000.00000
1.361,0.140,0.14140,0.13638,100000.00000
1.375,0.370,0.37154,0.36581,100000.00000
0.933,0.490,0.49160,0.47724,100000.00000
0.585,0.260,0.26184,0.24021,100000.00000
0.317,0.000,0.07042,0.00001,100000.00000
0.496,0.280,0.28162,0.24858,100000.00000
0.162,0.330,1.17945,0.32593,0.12132
0.445,0.280,0.28152,0.23773,100000.00000
1.258,0.040,0.04137,0.03601,100000.00000
0.176,0.060,1.01800,0.05549,-2.11560
0.108,0.430,0.43100,0.43100,-0.00418
0.624,0.050,0.05195,0.03613,100000.00000
0.392,0.040,0.04228,0.00114,100000.00000
0.173,0.130,1.12426,0.12070,-1.17303
0.574,0.070,0.07203,0.05342,100000.00000
0.427,0.240,0.24147,0.19620,100000.00000
0.594,0.470,0.47108,0.42547,100000.00000
0.851,0.410,0.41170,0.39791,100000.00000
1.414,0.450,0.45155,0.44491,100000.00000
1.450,0.390,0.39151,0.38603,100000.00000
1.323,0.020,0.02138,0.01623,100000.00000
0.516,0.490,1.01355,0.34366,-550.04224
1.401,0.370,0.37152,0.36591,100000.00000
1.277,0.460,0.46158,0.45397,100000.00000
0.529,0.360,0.36139,0.32497,100000.00000
0.408,0.320,0.32112,0.25154,100000.00000
1.270,0.000,0.00439,0.00000,100000.00000
1.056,0.050,0.05151,0.04470,100000.00000
0.360,0.280,0.28488,0.20016,100000.00000
0.841,0.270,0.27181,0.26071,100000.00000
1.356,0.460,0.46156,0.45458,100000.00000
1.193,0.010,0.01142,0.00567,100000.00000
0.496,0.300,0.30153,0.26644,100000.00000
0.509,0.290,0.29169,0.26010,100000.00000
1.014,0.070,0.07154,0.06431,100000.00000
0.110,0.320,0.32092,0.32092,-0.00413
0.297,0.430,1.12861,0.25465,-1.28041
0.371,0.500,1.03404,0.30938,-2.55782
0.569,0.200,0.20167,0.18093,100000.00000
0.722,0.400,0.40166,0.38282,100000.00000
1.419,0.370,0.37151,0.36598,100000.00000
1.452,0.050,0.05131,0.04670,100000.00000
0.946,0.150,0.15164,0.14225,100000.00000
1.058,0.500,0.50161,0.48975,100000.00000
0.997,0.460,0.46165,0.45008,100000.00000
0.888,0.090,0.09166,0.08197,100000.00000
0.245,0.010,1.23817,0.00527,-5.51667
0.492,0.200,0.20188,0.17332,100000.00000
1.163,0.220,0.22154,0.21517,100000.00000
0.813,0.080,0.08173,0.07151,100000.00000
0.965,0.340,0.34165,0.33194,100000.00000
0.343,0.100,0.10182,0.04124,100000.00000
0.587,0.110,0.11200,0.09382,100000.00000
1.400,0.270,0.27146,0.26628,100000.00000
1.369,0.090,0.09134,0.08404,100000.00000
1.172,0.380,0.38160,0.37402,100000.00000
1.257,0.210,0.21149,0.20576,100000.00000
0.230,0.140,1.17458,0.00510,-2.25565
1.030,0.130,0.13157,0.12438,100000.00000
0.613,0.120,0.12196,0.10510,100000.00000
1.398,0.160,0.16136,0.15645,100000.00000
1.049,0.290,0.29163,0.28362,100000.00000
1.127,0.310,0.31160,0.30404,100000.00000
0.322,0.180,0.18099,0.07928,100000.00000
0.414,0.400,1.07394,0.27384,-194.50292
1.317,0.260,0.26150,0.25593,100000.00000
1.382,0.010,0.01133,0.00646,100000.00000
1.093,0.040,0.04148,0.03499,100000.00000
1.340,0.050,0.05119,0.04507,100000.00000
0.308,0.390,1.10861,0.20940,-4.00207
0.861,0.310,0.31176,0.30054,100000.00000
0.167,0.010,1.42424,0.01071,-0.71187
0.289,0.430,1.96820,0.03420,-0.72724
0.407,0.290,0.29128,0.23139,100000.00000
1.017,0.380,0.38168,0.37219,100000.00000
1.426,0.080,0.08135,0.07661,100000.00000
0.393,0.310,0.33247,0.24519,100000.00000
0.923,0.090,0.09163,0.08335,100000.00000
