#a_0,e_0,emax,emin,tcol
0.423,0.270,0.27563,0.00056,-78.83867
0.372,0.340,1.40739,0.17551,-20.43126
0.461,0.330,1.48734,0.07266,-32.94250
0.239,0.260,1.97186,0.05679,0.08969
0.156,0.080,0.55562,0.06311,0.03397
0.395,0.240,1.09413,0.03947,-56.67173
0.163,0.390,0.39043,0.39043,-0.00617
0.380,0.180,1.10719,0.07199,-201.60079
0.446,0.130,0.26470,0.06363,-30.48678
0.265,0.470,0.90156,0.43393,1.35214
0.172,0.220,0.57022,0.18916,0.05034
0.382,0.070,0.33578,0.00283,-145.91963
0.379,0.260,1.52040,0.01596,1.04206
0.392,0.260,1.76386,0.13826,-22.59059
0.424,0.120,1.13205,0.00653,-52.83822
0.304,0.290,0.29644,0.16856,0.11584
0.259,0.110,0.66197,0.05819,0.45898
0.306,0.340,0.36445,0.24158,0.10958
0.344,0.170,1.80698,0.08226,-20.95952
0.342,0.360,1.28515,0.24770,-23.28669
0.402,0.260,0.59135,0.02473,8.85772
0.281,0.440,0.84547,0.40863,0.10541
0.428,0.000,1.07393,0.00031,-101.03661
0.436,0.410,1.11008,0.29401,-21.15063
0.241,0.450,0.83885,0.41154,0.11255
0.315,0.000,1.21021,0.00031,-33.01714
0.458,0.160,0.51008,0.02289,-56.75484
0.299,0.230,0.33191,0.09397,0.12340
0.325,0.120,1.71679,0.03130,-17.51480
0.264,0.080,1.18129,0.05800,-32.90687
0.407,0.150,0.94680,0.02854,41.99180
0.407,0.400,1.22026,0.28548,0.51328
0.245,0.360,1.04151,0.32921,0.08032
0.379,0.140,1.12856,0.01511,-42.70363
0.407,0.070,0.16498,0.00136,6.15108
0.327,0.270,1.09883,0.14607,-46.87358
0.437,0.390,2.05679,0.01702,2.22178
0.347,0.490,1.34249,0.44207,0.13384
0.209,0.370,0.37042,0.37042,0.00068
0.262,0.340,2.87643,0.31054,-10.07091
0.272,0.480,0.96665,0.15956,0.15052
0.211,0.280,0.53681,0.12378,0.14860
0.376,0.040,1.15765,0.00616,-146.67350
0.291,0.060,2.22276,0.02810,-15.18457
0.202,0.410,-1.00000,-1.00000,0.00000
0.244,0.050,2.20837,0.03886,8.21111
0.177,0.280,0.28039,0.28039,-0.00231
0.164,0.320,0.32040,0.32040,-0.00552
0.249,0.400,0.51841,0.36708,0.09354
0.283,0.140,0.81525,0.01142,0.38579
0.289,0.180,0.47084,0.03485,0.13615
0.366,0.200,1.29833,0.01022,-31.05143
0.228,0.250,3.38083,0.22318,0.17209
0.278,0.010,2.42289,0.01031,-12.01029
0.342,0.130,1.44443,0.00971,-27.06159
0.383,0.370,2.59769,0.07972,0.30404
0.339,0.350,0.60853,0.23587,0.62366
0.450,0.140,0.33464,0.00408,11.79700
0.317,0.230,0.90291,0.10387,0.65500
0.227,0.390,0.55704,0.35428,0.09009
0.166,0.440,0.44044,0.44044,-0.00620
0.408,0.330,1.86408,0.19147,2.76694
0.189,0.300,0.49660,0.26472,0.07165
0.251,0.160,0.88828,0.13108,0.16619
0.408,0.230,0.71608,0.07061,69.61508
0.252,0.230,2.70085,0.02655,0.11994
0.401,0.290,1.49583,0.07128,-23.13196
0.440,0.400,1.34509,0.29191,-34.43007
0.265,0.220,2.42946,0.04862,-11.76269
0.154,0.250,0.25038,0.25038,-0.00573
0.417,0.440,2.15835,0.01502,1.91992
0.427,0.240,1.12753,0.06609,41.41410
0.299,0.150,0.42596,0.02164,0.13079
0.225,0.310,0.55526,0.27967,0.07504
0.201,0.140,0.55370,0.11838,0.04317
0.450,0.060,2.17854,0.00026,-83.05179
0.405,0.100,0.16270,0.00100,0.50600
0.451,0.380,1.22475,0.20533,-39.24543
0.286,0.380,0.41752,0.21642,0.10204
0.387,0.150,1.05582,0.04201,-70.18365
0.188,0.450,-1.00000,-1.00000,0.00000
0.402,0.370,0.83968,0.07035,1.43793
0.381,0.180,1.70233,0.07146,-21.96107
0.278,0.440,0.75813,0.40825,0.10505
0.413,0.440,1.24506,0.32910,-37.44493
0.378,0.340,0.68485,0.05413,0.66399
0.307,0.500,0.96193,0.46741,0.12988
0.371,0.070,0.37596,0.00283,4.39052
0.371,0.450,1.28401,0.35243,-23.43617
0.331,0.100,1.11647,0.02326,-40.04401
0.321,0.460,1.08939,0.34748,0.62817
0.435,0.410,1.05291,0.26306,-28.27016
0.271,0.220,1.52659,0.06478,-19.74563
0.352,0.300,1.04628,0.14227,3.03559
0.212,0.020,0.51217,0.01840,0.04100
0.445,0.410,1.37008,0.09532,1.50725
0.315,0.180,0.80631,0.06225,0.51047
0.295,0.010,1.24739,0.00935,0.16264
0.195,0.270,2.08319,0.23815,-14.73915
0.408,0.470,1.01736,0.36829,-27.41044
0.165,0.040,0.48602,0.03255,0.03183
0.197,0.450,0.45044,0.45044,-0.00480
0.342,0.230,1.47830,0.00882,-24.11769
0.412,0.130,0.20785,0.02301,3.22600
0.295,0.140,0.46056,0.00880,0.12968
0.417,0.230,0.24469,0.04640,-237.51172
0.308,0.340,0.40534,0.23974,0.10994
0.288,0.390,0.42225,0.35587,0.10099
0.248,0.300,0.80534,0.24501,0.07697
0.186,0.400,0.40043,0.40043,-0.00478
0.152,0.290,0.29039,0.29039,-0.00642
0.387,0.280,1.04537,0.11510,-63.80567
0.274,0.260,2.14745,0.13761,-12.68908
0.361,0.410,2.07301,0.26199,0.14870
0.154,0.470,0.47045,0.47045,-0.00661
0.301,0.130,0.89270,0.01170,0.51869
0.160,0.220,-1.00000,-1.00000,0.00000
0.217,0.090,0.69555,0.07344,0.04656
0.379,0.280,0.95070,0.02181,3.23969
0.448,0.050,1.21649,0.00131,-75.99626
0.353,0.130,1.07733,0.00118,-66.99435
0.377,0.320,1.77384,0.08623,0.50693
0.274,0.340,0.96183,0.28687,3.89831
0.218,0.160,3.75706,0.11019,0.35564
0.243,0.250,3.53690,0.06033,0.09212
0.408,0.340,0.93380,0.01693,5.40608
0.314,0.300,0.48803,0.17875,0.11786
0.214,0.070,0.58914,0.05707,0.04363
0.172,0.270,-1.00000,-1.00000,0.00000
0.417,0.100,1.05875,0.01436,-104.55229
0.306,0.250,0.36488,0.11871,0.11998
0.166,0.250,0.25038,0.25038,-0.00355
0.433,0.210,0.28407,0.07914,-23.80940
0.387,0.120,1.11904,0.01526,-233.57792
0.243,0.040,0.62087,0.03243,0.32656
0.460,0.180,0.32654,0.07401,-102.07119
0.365,0.090,0.76851,0.00201,17.90200
0.297,0.410,0.61884,0.37775,0.10407
0.262,0.080,1.39852,0.05868,-22.28239
0.292,0.450,0.88004,0.41927,0.11124
0.284,0.200,0.73848,0.05101,0.16825
0.233,0.410,0.61437,0.37368,0.09522
0.335,0.000,0.35783,0.00031,-54.42708
0.455,0.260,1.07991,0.14197,-110.24922
0.371,0.390,1.10111,0.26959,-30.30324
0.368,0.250,1.08492,0.05568,-51.50088
0.397,0.440,1.02736,0.16311,-56.79751
0.170,0.120,0.55080,0.10095,0.03753
0.152,0.100,0.59543,0.08008,0.03561
0.177,0.470,0.47045,0.47045,-0.00588
0.403,0.330,1.11944,0.05677,-51.53146
0.306,0.200,0.45517,0.06897,0.12757
0.464,0.280,1.30400,0.03404,-40.38449
0.214,0.210,1.29434,0.18429,-27.62786
0.355,0.090,1.13164,0.00185,-65.19207
0.353,0.460,0.74603,0.33720,0.13713
0.259,0.240,1.10991,0.07342,0.08425
0.231,0.380,1.50190,0.34576,6.56321
0.241,0.270,0.70240,0.06416,0.08382
0.187,0.480,-1.00000,-1.00000,0.00000
0.319,0.490,0.56081,0.40999,0.13130
0.232,0.230,1.88693,0.20321,-17.25594
0.319,0.070,1.67072,0.00832,-28.87735
0.439,0.430,1.34745,0.09935,5.77969
0.198,0.060,0.49022,0.04880,0.03776
0.161,0.490,0.49046,0.49046,-0.00639
0.169,0.220,0.60991,0.18879,0.05052
0.172,0.400,0.40043,0.40043,-0.00572
0.227,0.210,0.95830,0.18421,1.13459
0.296,0.200,0.41851,0.06062,0.12646
0.315,0.260,1.51770,0.13195,0.26895
0.158,0.420,0.42043,0.42043,-0.00650
0.170,0.200,0.59330,0.17095,0.04666
0.303,0.000,1.92881,0.00031,-19.56017
0.378,0.250,1.10927,0.00230,-44.08287
0.175,0.310,-1.00000,-1.00000,0.00000
0.321,0.210,1.59041,0.09015,0.45423
0.290,0.130,0.45097,0.00677,0.13241
0.304,0.430,0.86090,0.39983,0.10925
0.348,0.290,0.61594,0.11344,0.29100
0.388,0.080,1.15526,0.00137,-137.52295
0.298,0.460,1.12262,0.42929,-33.71265
0.181,0.400,0.40043,0.40043,-0.00514
0.367,0.460,2.00464,0.36961,-12.77224
0.217,0.380,0.57480,0.34328,0.08739
0.240,0.200,0.81595,0.17309,0.95625
0.223,0.090,2.58223,0.07319,-20.07273
0.150,0.420,-1.00000,-1.00000,0.00000
0.452,0.160,1.16156,0.02742,-153.75750
0.302,0.440,0.86062,0.40994,0.11110
0.452,0.170,0.22070,0.01485,-39.61404
0.249,0.040,2.28262,0.03167,-12.58636
0.382,0.430,0.43044,0.22555,0.26379
0.365,0.050,1.06065,0.00352,-72.07980
0.303,0.440,0.87698,0.40992,0.11156
0.204,0.200,0.69068,0.17408,0.05087
0.452,0.130,0.29447,0.00425,9.68200
0.301,0.180,0.39554,0.04724,0.12723
0.204,0.390,0.39043,0.39043,-0.00263
0.257,0.220,2.40300,0.00525,-11.68077
0.348,0.000,1.16470,0.00031,-60.99697
0.358,0.200,1.13905,0.02242,-35.45260
0.325,0.160,1.16728,0.05857,0.70991
0.164,0.220,0.22037,0.22037,-0.00253
0.398,0.050,0.33892,0.00187,-62.91682
0.362,0.010,1.07767,0.00712,-75.88220
0.215,0.190,1.89265,0.01334,1.58861
0.409,0.480,0.66464,0.21539,0.53847
0.234,0.010,2.39541,0.01031,-11.97378
0.256,0.440,0.82185,0.40507,0.10406
0.204,0.220,1.30776,0.19277,-73.08274
0.188,0.090,0.53743,0.07543,0.03734
0.386,0.040,0.36849,0.00572,13.89804
0.220,0.250,1.31504,0.22258,-21.89663
0.309,0.310,0.38259,0.19407,0.11350
0.423,0.370,1.08967,0.25697,-76.72562
0.255,0.050,1.01882,0.03781,-161.45297
0.381,0.210,1.83375,0.02370,-26.06734
0.399,0.480,0.48045,0.22606,0.17443
0.261,0.390,0.59094,0.06144,0.13242
0.230,0.470,0.47045,0.47045,-0.00282
0.370,0.070,0.41261,0.00902,10.96400
0.275,0.070,0.50234,0.02049,0.13362
0.375,0.240,1.25856,0.00404,3.52263
0.293,0.090,1.09120,0.02083,0.21130
0.158,0.310,0.31040,0.31040,-0.00600
0.325,0.280,1.19591,0.15545,2.04497
0.440,0.240,1.01059,0.09335,-97.94986
0.273,0.310,2.13561,0.23130,-12.02573
0.372,0.310,0.57602,0.04979,0.55856
0.264,0.460,0.91605,0.42465,0.11510
0.448,0.290,1.14278,0.19486,-64.12216
0.301,0.090,1.33081,0.00914,0.83604
0.264,0.290,1.54019,0.20372,0.08006
0.255,0.450,0.84596,0.41405,0.10905
0.279,0.230,1.58836,0.08822,-17.03273
0.448,0.150,1.10035,0.08123,-85.41095
0.368,0.160,1.05661,0.00302,-114.93949
0.379,0.020,1.29015,0.00337,-30.40758
0.199,0.020,0.48780,0.01968,0.03648
0.204,0.350,1.26155,0.31334,0.07622
0.319,0.320,0.60421,0.03899,0.14273
0.389,0.140,1.07907,0.00812,-64.86577
0.332,0.260,1.14559,0.13927,-37.64255
0.304,0.190,0.44849,0.05865,0.12692
0.353,0.490,3.27699,0.43827,0.13901
0.226,0.500,0.50046,0.50046,-0.00398
0.403,0.320,1.02388,0.16791,-47.75453
0.463,0.380,1.10410,0.02572,-57.71952
0.396,0.030,1.03715,0.00086,-96.12920
0.266,0.420,0.61826,0.38805,0.09874
0.432,0.080,1.06820,0.00946,-69.98627
0.225,0.220,0.73957,0.19415,0.48347
0.264,0.220,2.51564,0.04544,-11.42574
0.293,0.410,0.60751,0.37992,0.10283
0.220,0.140,2.21520,0.11883,-15.45415
0.181,0.220,0.61012,0.19024,0.05029
0.370,0.170,1.23107,0.00218,-51.90559
0.167,0.430,0.43044,0.43044,-0.00613
0.210,0.120,0.56205,0.10029,0.04455
0.360,0.380,1.87451,0.22316,-14.44040
0.219,0.290,0.81655,0.01179,0.08668
0.152,0.000,0.47031,0.00031,0.02849
0.312,0.210,0.81391,0.08295,1.23515
0.184,0.000,0.44345,0.00031,0.03263
0.360,0.190,1.22450,0.00451,-41.07284
0.249,0.130,1.01384,0.10375,0.42444
0.172,0.080,0.53838,0.06472,0.03478
0.339,0.050,1.06339,0.00658,-102.04265
0.363,0.420,2.32761,0.11982,0.16335
0.428,0.490,1.27739,0.38865,0.85412
0.388,0.110,1.05989,0.00882,-89.16814
0.239,0.490,0.49046,0.49046,-0.00274
0.218,0.480,0.48045,0.48045,-0.00405
0.294,0.460,1.11216,0.42882,-34.94176
0.221,0.230,0.77266,0.20377,0.59748
0.342,0.010,0.30729,0.00757,4.19900
0.154,0.480,-1.00000,-1.00000,0.00000
0.345,0.390,2.43491,0.15763,-13.07909
0.248,0.050,2.19941,0.03845,-12.75693
0.233,0.300,0.66532,0.24691,0.07701
0.373,0.090,1.08756,0.00414,-67.10396
0.339,0.360,2.01548,0.24871,0.39882
0.308,0.200,0.52423,0.07099,0.39784
0.320,0.390,0.79775,0.30853,0.11671
0.183,0.480,-1.00000,-1.00000,0.00000
0.362,0.360,1.10363,0.22075,-30.76228
0.436,0.420,1.08919,0.22256,-52.73405
0.301,0.440,0.84327,0.40996,0.11068
0.272,0.260,2.65203,0.13780,-10.61211
0.368,0.110,1.16311,0.00216,-47.43226
0.285,0.400,0.45764,0.37005,0.10021
0.241,0.030,0.80446,0.02380,0.37308
0.153,0.230,-1.00000,-1.00000,0.00000
0.432,0.070,0.91703,0.00124,18.57639
0.261,0.440,0.77952,0.40585,0.10396
0.269,0.060,0.52245,0.04243,0.13121
0.240,0.070,1.73849,0.05507,-17.87364
0.354,0.210,0.72388,0.07623,2.87283
0.180,0.050,0.46783,0.03952,0.03408
0.185,0.170,0.53859,0.14506,0.04331
0.235,0.140,1.15677,0.11633,-38.14846
0.327,0.130,1.84732,0.04003,1.87303
0.418,0.400,1.82402,0.03345,-21.02777
0.398,0.320,1.50308,0.00412,-30.02329
0.166,0.020,0.49276,0.02031,0.03080
0.297,0.370,0.38037,0.30396,0.10457
0.221,0.170,1.51077,0.04160,0.85949
0.192,0.040,0.47234,0.03182,0.03565
0.193,0.340,0.34041,0.34041,-0.00202
0.209,0.090,0.56279,0.07384,0.04236
0.378,0.380,0.38530,0.14652,0.27765
0.166,0.060,0.52164,0.04710,0.03305
0.166,0.320,0.32040,0.32040,-0.00532
0.234,0.220,0.71352,0.19323,0.22019
0.333,0.470,0.99639,0.03788,0.14313
0.451,0.090,0.53383,0.00234,-68.82834
0.184,0.350,-1.00000,-1.00000,0.00000
0.441,0.080,0.37086,0.00595,20.52500
0.184,0.500,0.50046,0.50046,-0.00576
0.233,0.440,0.44044,0.44044,-0.00041
