#a_0,e_0,emax,emin,tcol
0.235,0.460,1.70147,0.46015,-10.82500
1.044,0.230,0.25422,0.15414,-52.19510
0.426,0.220,1.51130,0.22012,-20.94991
0.723,0.060,1.21901,0.00096,-87.69105
0.248,0.390,1.39678,0.39014,-15.32697
0.701,0.450,1.06932,0.45015,-53.83534
0.639,0.210,1.18318,0.03611,0.34345
0.947,0.130,1.41034,0.07837,-117.79559
0.414,0.370,2.01402,0.37014,0.47202
0.241,0.270,1.05071,0.27013,-41.49227
0.741,0.310,1.46085,0.03608,-28.94002
0.704,0.370,0.90711,0.01899,0.54606
0.519,0.070,0.63118,0.07011,0.13461
0.324,0.410,1.09075,0.41014,-32.68238
0.981,0.040,0.09226,0.00436,6.57100
0.477,0.060,6.20112,0.06011,-4.33350
0.381,0.260,2.21142,0.12641,0.27228
0.398,0.380,1.84454,0.38014,-15.39118
0.710,0.280,1.71087,0.13169,-16.01527
0.859,0.030,0.32870,0.00013,-667.40156
1.046,0.210,1.11163,0.10401,-92.38847
0.505,0.200,1.79594,0.20012,-36.76742
0.359,0.420,0.99506,0.42014,-56.41937
0.895,0.470,1.06478,0.29429,-34.94840
0.301,0.240,1.32076,0.24013,-21.80403
0.295,0.020,0.98226,0.02010,0.12781
0.579,0.050,1.15464,0.04457,-36.01590
0.862,0.110,1.12207,0.02892,-124.43537
1.061,0.360,0.41979,0.16106,5.43500
1.056,0.130,1.01206,0.05490,-419.06123
0.959,0.430,1.17876,0.20915,-36.26047
0.664,0.140,0.68145,0.04736,1.47020
0.265,0.290,3.20445,0.29013,26.97702
0.549,0.250,1.86989,0.22793,-10.97308
0.706,0.060,1.10189,0.00321,-86.52891
0.806,0.480,0.70516,0.43233,0.40757
0.647,0.030,1.04446,0.02426,-92.04380
0.720,0.320,0.70118,0.08272,0.74618
0.753,0.200,1.09092,0.03902,-68.87205
0.487,0.210,1.67911,0.21012,-17.92639
0.602,0.330,1.16782,0.33014,0.23564
0.859,0.060,1.24709,0.00006,-710.65374
0.567,0.320,0.95279,0.32013,0.22773
0.768,0.110,1.19201,0.00034,-1284.28187
0.817,0.120,1.03693,0.00989,-1728.19783
0.532,0.170,1.67061,0.17012,0.22802
0.846,0.120,1.10898,0.02373,-759.41427
0.961,0.170,1.25453,0.10942,-404.39196
0.818,0.380,1.10960,0.24622,-45.74775
0.994,0.390,1.16906,0.12323,-45.06336
0.972,0.400,1.00364,0.26883,-87.09778
0.524,0.110,2.78286,0.11011,0.13817
0.335,0.140,2.96147,0.14012,-14.29479
0.945,0.110,0.34990,0.03937,-247.90615
0.567,0.400,0.98510,0.40014,0.30521
1.013,0.320,1.19409,0.13551,-77.82416
1.049,0.170,1.13277,0.07819,-331.58130
0.707,0.450,1.06307,0.45015,-56.50650
0.600,0.390,0.95136,0.10038,0.39269
0.972,0.230,1.18406,0.11658,-101.20203
0.447,0.260,0.83791,0.04329,0.34915
0.571,0.020,1.13294,0.02010,-44.28985
0.747,0.280,1.25515,0.04635,-40.43090
0.692,0.470,0.55011,0.25677,0.41887
0.773,0.410,1.70480,0.21719,-32.22315
0.786,0.400,1.21447,0.29458,-33.36959
0.511,0.470,1.15941,0.08738,1.30158
0.722,0.420,0.89778,0.38075,0.32417
0.729,0.390,1.07875,0.28173,0.33647
0.358,0.230,1.63147,0.23012,0.22218
1.017,0.310,1.19460,0.20184,-60.71541
0.749,0.480,0.54765,0.45392,0.40338
0.686,0.060,1.12073,0.00497,-79.16286
0.374,0.350,1.16419,0.35014,-29.53604
0.542,0.010,-1.00000,-1.00000,0.00000
0.335,0.160,1.90732,0.16012,1.65974
0.511,0.330,1.73467,0.29446,0.23870
0.322,0.370,2.29817,0.36254,12.89234
0.287,0.100,1.07545,0.10011,-66.50743
0.956,0.450,1.07434,0.10967,-69.79596
0.928,0.490,0.90744,0.06829,1.22527
0.452,0.260,1.62720,0.04888,0.35872
1.005,0.040,0.19852,0.00021,807.36200
0.566,0.330,1.28894,0.33014,0.23129
1.059,0.140,0.26799,0.04563,-143.69141
0.414,0.140,1.61934,0.14012,0.13116
0.779,0.210,1.30296,0.03590,-115.79176
0.639,0.270,0.85186,0.15392,0.24690
0.860,0.350,0.99520,0.00130,-82.59099
0.627,0.270,0.90065,0.15688,0.24528
0.449,0.160,5.83221,0.16012,0.13914
0.521,0.230,1.24072,0.23012,5.81003
0.647,0.080,1.17772,0.03336,-40.28370
0.394,0.200,1.88168,0.20012,-37.22287
0.581,0.010,1.04153,0.01010,-67.14854
0.532,0.230,1.49074,0.23012,2.28436
0.710,0.460,1.48583,0.39688,-33.81316
0.389,0.070,0.62606,0.07011,0.12099
0.608,0.110,0.91031,0.07266,0.93193
0.928,0.350,1.14825,0.20058,-88.32532
0.468,0.360,1.36507,0.36014,0.30647
1.083,0.130,1.11377,0.02241,-8668.78601
0.238,0.370,1.37707,0.37014,-15.48513
0.445,0.360,1.47210,0.36014,-19.43146
0.609,0.020,1.11499,0.01472,17.21798
0.521,0.390,1.64239,0.39014,0.31091
0.401,0.470,1.02208,0.47015,-60.98887
0.741,0.180,1.06888,0.01395,-67.53258
1.057,0.130,0.28843,0.00023,131.50100
0.779,0.030,1.20253,0.00049,-97.54545
0.747,0.380,1.24636,0.26272,-19.40654
0.541,0.470,1.17572,0.09189,-40.91874
0.446,0.210,1.62781,0.21012,-16.61128
0.949,0.110,0.32085,0.04273,-654.32315
0.969,0.160,1.12984,0.06170,-224.07854
0.959,0.340,1.01201,0.14280,-100.39041
0.711,0.360,1.43160,0.16670,0.62875
1.033,0.350,1.09314,0.22411,-64.24623
0.896,0.390,1.13791,0.19155,-45.79390
0.536,0.220,1.63405,0.08793,87.38454
0.676,0.230,1.13481,0.05459,-48.13751
0.817,0.210,1.11607,0.09375,-51.91325
0.700,0.430,1.16162,0.42729,0.32581
0.982,0.300,1.10440,0.15960,-79.34906
0.347,0.280,1.77701,0.04816,-13.84654
0.955,0.000,1.11389,0.00004,-1659.01602
0.967,0.210,1.20992,0.14248,-244.09344
0.634,0.310,0.99979,0.26363,0.24062
0.238,0.030,1.23177,0.03010,-32.07375
0.541,0.410,1.11130,0.41014,-41.57883
0.246,0.080,1.33172,0.08011,0.22277
0.665,0.140,1.15483,0.00628,-40.31199
0.455,0.140,1.07823,0.14012,0.13283
0.281,0.150,2.08651,0.15012,-14.00263
1.058,0.120,0.31954,0.00030,-360.01822
0.660,0.350,1.04993,0.10145,43.32042
0.684,0.130,1.19237,0.01472,-39.67000
0.519,0.500,1.68713,0.50015,-16.72852
1.019,0.160,0.29695,0.09054,3.39400
0.419,0.080,0.61468,0.08011,0.12197
0.880,0.260,1.29788,0.13368,-146.46885
1.040,0.480,1.13175,0.21714,-56.07444
0.886,0.290,1.03252,0.08824,-118.06707
0.845,0.450,0.83755,0.15229,0.45399
0.715,0.050,1.03837,0.00144,-92.43011
0.885,0.190,0.26566,0.00120,206.50700
0.388,0.440,2.15522,0.44015,-21.14678
0.295,0.300,1.84327,0.30013,-15.14744
0.466,0.430,1.03770,0.43015,0.60932
0.420,0.230,0.88366,0.23012,1.98685
0.305,0.480,1.40495,0.48015,-14.90349
0.358,0.250,1.64843,0.25013,-394.74641
0.753,0.180,1.04536,0.00898,-79.32387
0.599,0.490,2.56752,0.04770,-39.78734
0.775,0.260,1.39014,0.08796,-68.34568
0.481,0.380,1.13972,0.38014,-38.31304
0.657,0.420,0.88898,0.42014,0.31285
0.826,0.310,1.09267,0.04316,-60.68869
0.633,0.030,0.80291,0.02548,5.82573
0.294,0.500,1.52826,0.50015,-12.80874
0.846,0.200,1.27651,0.03051,-101.47193
0.440,0.240,1.38583,0.24013,-22.78987
0.609,0.170,0.89552,0.04273,0.62096
0.238,0.200,1.90977,0.20012,1.45838
1.030,0.250,0.29431,0.15152,31.46000
0.533,0.050,3.10553,0.05011,0.13828
0.372,0.340,0.77619,0.34014,0.52855
0.819,0.350,1.10180,0.14795,-80.50829
0.554,0.260,1.21938,0.12792,0.30710
0.300,0.090,2.88285,0.09011,0.15239
0.361,0.450,1.08192,0.45015,-34.12928
1.033,0.230,1.23189,0.17302,-131.94647
0.669,0.270,1.25834,0.14166,0.92326
0.316,0.270,1.43516,0.27013,-27.80456
0.516,0.300,0.93648,0.30013,0.22248
0.760,0.330,0.85335,0.15761,0.39080
1.043,0.190,0.35264,0.06367,70.49400
0.234,0.140,1.09111,0.12184,-36.93710
0.404,0.160,2.35607,0.16012,0.15013
0.957,0.080,0.27438,0.00079,-1491.42707
0.288,0.060,2.14813,0.06011,0.14123
0.318,0.070,1.03933,0.07011,0.12881
1.079,0.240,0.26524,0.15433,-172.64357
0.916,0.280,0.44792,0.11336,-81.64907
0.925,0.340,1.23110,0.20632,-59.52058
1.081,0.130,0.34593,0.00011,-6084.87184
0.652,0.220,0.83119,0.02036,0.30349
0.311,0.270,0.94543,0.27013,0.52789
0.660,0.220,0.91977,0.02406,0.39688
0.838,0.310,1.03588,0.13079,-79.16889
0.823,0.320,1.13606,0.00240,-46.94460
0.534,0.480,0.75775,0.32273,0.69049
0.395,0.440,1.22201,0.37926,-28.33550
0.523,0.050,-1.00000,-1.00000,0.00000
0.399,0.100,0.88760,0.10011,0.12509
0.357,0.480,1.19536,0.48015,-22.00403
0.592,0.440,2.56281,0.14712,0.53031
0.576,0.310,0.95441,0.31013,0.22763
0.501,0.290,0.73831,0.29013,0.22526
1.084,0.140,0.30661,0.06866,17900.15900
0.478,0.190,2.09514,0.19012,0.22121
0.775,0.500,1.44599,0.50015,-23.85589
0.472,0.290,0.93913,0.29013,0.21927
0.561,0.470,1.19497,0.47015,-28.57311
0.310,0.360,2.39118,0.35758,44.16507
0.896,0.250,0.33210,0.10666,-71.06288
0.965,0.220,1.20885,0.14816,-250.84778
0.823,0.100,1.19318,0.01012,-2476.50311
0.947,0.370,1.14385,0.23937,-57.61622
0.732,0.350,1.72999,0.05269,7.00971
1.070,0.280,0.40860,0.17394,-110.11157
0.368,0.100,0.99543,0.10011,0.12820
0.691,0.150,1.12532,0.00767,-45.14872
0.844,0.310,1.19802,0.15856,-55.03785
1.031,0.110,0.45458,0.00722,70.19900
0.420,0.390,1.69313,0.39014,-41.89596
0.782,0.440,1.44448,0.38287,-45.54116
1.045,0.140,1.02049,0.09244,-251.38032
1.015,0.090,0.20022,0.00152,-316.34036
0.807,0.110,1.01353,0.00023,-6450.70294
0.343,0.120,5.89068,0.12011,0.14112
0.985,0.020,1.21458,0.00061,-6671.73870
1.088,0.170,0.32563,0.04893,-662.75644
0.860,0.490,1.00101,0.35322,0.70209
0.875,0.240,1.18820,0.13071,-58.64456
0.701,0.150,1.15453,0.00453,-41.19753
0.242,0.300,1.13533,0.30013,-26.28086
0.465,0.270,0.99092,0.20376,0.37585
0.496,0.440,1.18737,0.44015,0.53616
0.444,0.230,1.00119,0.23012,0.99040
0.864,0.330,0.97390,0.15498,-64.98837
0.840,0.240,1.24774,0.08399,-74.49032
0.974,0.230,0.33570,0.13887,-312.22738
0.910,0.440,0.96547,0.26692,20.78740
0.397,0.020,1.25598,0.02010,0.10528
0.560,0.480,0.97643,0.48015,1.30672
0.429,0.070,1.02541,0.07011,-61.52301
1.009,0.370,1.08257,0.25702,-104.07657
0.241,0.330,1.23555,0.33014,-19.99018
0.607,0.330,1.24619,0.33014,0.23843
1.013,0.490,1.10743,0.37094,-67.09202
0.422,0.290,5.92886,0.04070,0.27092
0.516,0.140,-1.00000,-1.00000,0.00000
0.562,0.280,0.61401,0.18063,0.25442
0.391,0.140,4.99459,0.14012,0.13665
0.902,0.330,1.27808,0.08006,-53.55000
0.316,0.040,0.95890,0.04011,0.12596
0.728,0.100,1.06818,0.00085,-152.49294
0.479,0.360,0.93496,0.36014,0.30022
0.639,0.090,0.60353,0.03931,0.54963
0.658,0.200,1.68166,0.01762,-99.72720
0.734,0.420,0.96183,0.20731,0.32745
0.987,0.180,0.44886,0.13006,6.12100
0.596,0.490,0.69143,0.26112,0.54546
0.522,0.210,1.43708,0.21012,-20.67976
0.615,0.000,1.41718,0.00010,-26.71800
0.544,0.170,1.61130,0.16987,-42.89999
0.666,0.060,1.23175,0.01764,-38.92936
0.552,0.210,1.48923,0.21012,-76.77109
0.693,0.000,1.14524,0.00010,-51.26893
0.277,0.500,1.61355,0.50015,-11.74496
0.932,0.390,1.04359,0.08556,-118.41344
0.461,0.420,1.42622,0.42014,-30.68072
0.897,0.480,1.05411,0.38757,-62.67546
0.842,0.200,0.25154,0.04051,103.32600
1.004,0.390,1.18867,0.21093,-46.96070
0.836,0.220,1.18222,0.06884,-93.22232
0.241,0.480,1.76874,0.48015,-10.49243
1.051,0.140,0.31806,0.01312,-391.06937
0.701,0.430,1.16634,0.42633,0.32588
0.968,0.330,0.40727,0.17658,6.13900
0.303,0.210,1.61751,0.21012,0.30289
0.254,0.270,0.98654,0.22044,23.13227
0.958,0.270,1.02673,0.18462,-125.63171
0.807,0.500,1.34185,0.48584,-38.77343
0.643,0.490,2.01169,0.12682,-10.83866
0.301,0.290,0.99398,0.29013,0.97018
0.842,0.440,0.84888,0.00688,0.48308
0.316,0.010,0.58875,0.01010,0.12441
0.247,0.030,2.09794,0.03010,-25.21198
0.964,0.290,1.09315,0.19799,-72.73345
0.567,0.490,1.01347,0.49015,0.61240
0.450,0.390,2.35962,0.22400,1.43745
0.613,0.290,0.94069,0.23106,0.23656
0.435,0.250,1.47898,0.16418,-18.93946
0.628,0.460,0.84295,0.46015,0.38488
0.913,0.460,1.05648,0.03520,-49.04659
0.862,0.470,1.59302,0.38284,-16.73055
0.834,0.430,0.70627,0.10523,1.07764
0.575,0.320,0.95038,0.32013,0.22866
0.623,0.130,1.35016,0.07639,4.48275
0.675,0.070,1.29937,0.00855,-30.69853
0.657,0.340,1.20728,0.30029,-37.61571
1.026,0.320,1.02870,0.21729,-97.30643
0.698,0.100,1.18616,0.00350,-38.67406
0.406,0.280,2.06575,0.10174,-30.95531
0.368,0.380,1.97735,0.38014,-12.21666
0.351,0.340,1.47607,0.34014,-18.26453
0.934,0.440,1.16635,0.30981,-43.26762
0.962,0.110,1.46737,0.00155,-574.42137
0.566,0.300,0.94864,0.30013,0.22891
0.280,0.040,1.49081,0.04011,0.13648
0.634,0.440,1.05221,0.44015,-51.95388
0.367,0.470,1.12727,0.47015,-27.43024
0.607,0.320,1.00437,0.31784,0.23404
0.932,0.320,1.30491,0.18699,-42.91808
0.518,0.180,1.83376,0.14092,-31.50770
0.925,0.080,0.35027,0.00557,-393.54178
0.977,0.140,0.31538,0.02604,-182.40953
0.385,0.220,1.77072,0.22012,-15.32492
0.849,0.270,1.04714,0.03390,-104.80423
0.796,0.480,0.62051,0.43361,0.40785
0.608,0.380,1.24168,0.38014,-29.29218
0.907,0.370,1.05527,0.19681,-64.31830
0.585,0.050,1.04550,0.04356,-63.50367
0.379,0.060,0.64077,0.06011,0.12025
0.781,0.060,1.14522,0.00116,-143.71048
0.958,0.430,1.27559,0.19997,-35.16014
0.322,0.470,1.29343,0.47015,-17.68347
0.820,0.160,1.11753,0.00050,-515.24684
0.987,0.170,0.38135,0.12230,10.40700
0.404,0.120,0.99751,0.12011,0.12875
0.627,0.210,1.35650,0.08864,-59.13509
0.359,0.130,4.27715,0.13011,-4.57853
0.967,0.370,1.15220,0.17538,-64.90978
0.535,0.140,1.67391,0.03291,0.18608
0.502,0.070,0.52099,0.07011,0.12972
0.332,0.020,0.62306,0.02010,0.12500
0.682,0.310,1.02828,0.21360,11.47778
0.722,0.430,1.18604,0.24371,0.36370
1.012,0.250,0.34536,0.03782,-76.81568
0.555,0.320,1.00565,0.32013,0.22654
0.230,0.450,1.73746,0.45015,-10.87671
0.831,0.130,0.25766,0.03599,170.37800
0.641,0.460,0.57087,0.24230,0.40404
0.901,0.280,1.07179,0.16503,-81.83134
0.816,0.100,1.25158,0.00033,-4672.09526
0.800,0.370,1.12641,0.23286,-53.47036
0.492,0.150,1.19682,0.15012,0.13538
0.749,0.400,0.77127,0.31192,0.33365
0.555,0.280,0.66271,0.16812,0.25758
0.444,0.240,4.83282,0.11222,-6.11958
0.378,0.010,0.86690,0.01010,0.10620
0.983,0.340,0.99560,0.18333,-57.60205
0.763,0.470,0.99444,0.13402,0.47358
0.684,0.390,0.99099,0.03170,0.37522
0.852,0.100,1.08339,0.02655,-473.59664
0.406,0.430,1.20104,0.07545,-26.37806
0.467,0.220,1.35288,0.22012,-22.32189
0.424,0.090,0.60260,0.09011,0.12303
1.054,0.120,0.16181,0.02652,27.71500
0.768,0.490,0.85625,0.49015,0.39767
0.662,0.130,1.10077,0.01448,-32.40376
0.544,0.450,0.82860,0.45015,0.45715
0.618,0.000,1.18926,0.00010,-40.17605
0.819,0.190,1.29519,0.06111,-53.10335
1.041,0.470,1.31846,0.14521,-31.06604
0.595,0.480,1.83758,0.48015,-12.68414
0.743,0.380,1.19083,0.25720,-21.97938
0.332,0.430,1.12082,0.43015,-27.96592
1.077,0.380,1.06982,0.15001,-126.60957
0.797,0.270,1.30028,0.00427,-43.70430
0.891,0.180,0.32216,0.06294,51.57900
0.248,0.340,1.21764,0.34014,-20.40419
0.773,0.330,1.27886,0.17310,-29.70913
1.048,0.490,0.49046,0.12866,1.12500
0.774,0.220,1.14740,0.00205,-123.25495
0.339,0.210,1.35614,0.21012,0.21969
0.448,0.260,0.90585,0.03519,0.34847
0.536,0.230,1.86656,0.05181,-38.59245
0.444,0.420,1.75397,0.21251,-16.65082
0.395,0.300,0.86757,0.30013,0.29713
0.993,0.100,0.23089,0.05818,44.44500
0.587,0.110,1.04017,0.08578,-65.55347
0.591,0.090,1.49831,0.06852,-38.30183
0.539,0.330,1.37851,0.33014,0.22813
0.953,0.290,1.14894,0.17623,-58.95451
0.762,0.400,1.22917,0.30544,-20.70054
0.885,0.220,0.33206,0.11802,-91.47923
0.291,0.290,1.65246,0.29013,1.37743
0.478,0.270,0.96878,0.04244,0.32011
1.058,0.280,1.04927,0.19359,-88.28449
0.859,0.040,1.43354,0.00015,-1349.13972
0.718,0.330,0.87673,0.01404,0.75384
0.514,0.160,1.47022,0.16012,-23.94394
1.083,0.500,1.33867,0.37543,-34.36825
0.542,0.470,1.46205,0.47015,-22.68694
0.994,0.450,1.33083,0.31966,-34.81728
0.324,0.310,1.04290,0.31013,0.75953
0.660,0.480,1.68239,0.48015,-15.65041
1.065,0.400,1.14016,0.20619,-91.97424
0.425,0.350,1.04896,0.22951,-61.20566
0.864,0.430,0.77246,0.23695,0.45942
0.363,0.050,0.63797,0.05011,0.12037
0.338,0.120,5.45366,0.12011,0.14346
0.776,0.150,0.95098,0.00352,64.53300
0.883,0.500,1.11976,0.43704,-42.29247
0.826,0.090,1.05408,0.00011,-22315.34329
1.046,0.260,0.31249,0.15917,-72.97408
0.730,0.420,0.93695,0.37446,0.32666
0.587,0.150,2.09060,0.12425,-23.74680
0.387,0.010,0.92373,0.01010,0.10502
0.469,0.380,1.29613,0.27600,-23.76192
0.679,0.290,1.27586,0.17642,-29.84777
0.507,0.440,1.57075,0.44015,-17.54666
0.356,0.000,0.90866,0.00010,0.10800
0.759,0.460,1.37624,0.44321,-23.75671
0.661,0.390,1.42738,0.16194,-16.25140
0.268,0.440,1.45911,0.44015,-14.16511
0.465,0.470,0.86136,0.27438,1.37265
0.716,0.290,1.68178,0.13176,1.16386
0.681,0.180,0.67745,0.02928,1.24015
0.256,0.410,1.40773,0.41014,-14.87325
0.860,0.150,1.23253,0.06916,-86.18260
0.394,0.190,1.67212,0.19012,-15.70648
1.001,0.320,1.02369,0.15107,-114.29329
0.522,0.140,1.59782,0.14012,0.15242
0.519,0.220,1.18288,0.22012,-31.11177
1.009,0.090,0.18393,0.02271,49.61600
0.814,0.480,0.63940,0.42866,0.40830
1.005,0.250,0.35576,0.18386,-84.36239
0.996,0.050,0.19216,0.00507,112.85100
0.764,0.200,1.09121,0.02267,-58.24363
0.472,0.190,4.45265,0.13207,0.19723
0.611,0.350,1.50853,0.35014,-19.20233
0.827,0.140,1.33157,0.00260,-189.97704
0.762,0.240,1.32658,0.06454,-37.18032
0.715,0.210,1.25052,0.00418,-57.38410
0.899,0.080,0.17267,0.00070,248.73900
0.654,0.370,1.46780,0.36254,-22.40022
0.527,0.420,0.93445,0.42014,0.38008
0.749,0.310,1.03056,0.06031,-74.16961
0.586,0.430,1.24112,0.43015,-27.63753
0.914,0.160,1.01732,0.07889,-175.63963
0.699,0.060,1.20069,0.00965,-37.38809
0.712,0.150,1.02024,0.00312,-102.74080
0.894,0.360,1.05324,0.06545,-71.25487
0.882,0.370,1.26786,0.22356,-36.15361
0.434,0.170,4.49404,0.17012,0.14430
0.535,0.450,1.66761,0.45015,0.46875
0.311,0.060,1.02179,0.06011,0.13052
0.434,0.480,1.10379,0.48015,8.22066
0.828,0.410,1.61327,0.29413,1.22959
0.251,0.450,1.60135,0.45015,-12.24750
0.537,0.320,1.09591,0.32013,0.22562
0.929,0.350,1.05100,0.18136,-92.22640
0.463,0.320,1.57359,0.32013,-17.71587
0.562,0.210,1.68101,0.21012,4.78818
0.478,0.460,0.99162,0.12971,0.92508
0.392,0.360,0.96610,0.36014,0.52956
1.021,0.420,1.21263,0.21242,-40.56657
0.686,0.030,1.13738,0.00137,-90.10165
0.454,0.090,0.57150,0.09011,0.12549
0.780,0.240,1.25449,0.00057,-43.25013
0.249,0.210,1.13095,0.21012,1.06657
1.047,0.180,0.44464,0.03537,399.51600
1.064,0.330,0.37143,0.18956,-47.97700
0.887,0.250,1.07728,0.14253,-88.86297
0.725,0.310,1.44102,0.17489,-21.73200
0.254,0.070,1.38835,0.07011,24.42960
0.878,0.280,1.13768,0.11003,-55.99833
0.766,0.420,1.13207,0.34971,-39.19413
0.579,0.140,1.16778,0.11916,-33.94668
0.556,0.460,1.48025,0.46015,0.46700
1.046,0.470,1.08965,0.14720,-54.96951
1.039,0.500,1.08793,0.36702,-49.02699
0.880,0.120,0.22072,0.04003,-405.50363
0.909,0.260,1.19733,0.13666,-103.56169
0.507,0.310,1.01708,0.31013,0.22281
0.338,0.390,1.04221,0.39014,13.54460
0.491,0.390,1.18047,0.39014,-29.83153
0.272,0.500,1.64008,0.50015,-11.45182
0.281,0.250,1.69679,0.25013,0.76683
0.433,0.380,0.71524,0.38014,0.45393
0.540,0.130,1.56864,0.08741,0.22063
0.551,0.490,0.91212,0.49015,0.68668
0.844,0.470,1.44090,0.38845,-15.24578
0.708,0.280,1.20539,0.13310,-32.84875
0.670,0.300,1.32170,0.18726,17.54037
0.920,0.190,0.26403,0.06399,39.63400
0.277,0.270,1.33392,0.27013,1.44897
0.619,0.190,1.64906,0.14417,-13.41199
0.608,0.500,1.73150,0.16970,0.56847
0.884,0.250,1.01769,0.14070,-155.05297
0.760,0.280,1.16727,0.10649,-38.59336
0.394,0.500,1.14241,0.50015,-26.05320
0.981,0.200,1.32468,0.05972,-255.25461
0.314,0.090,1.64731,0.09011,0.13763
1.076,0.160,1.10325,0.09084,-18802.17873
0.431,0.370,1.62506,0.13091,1.22177
1.025,0.150,0.27315,0.03960,-170.35290
0.995,0.340,1.20004,0.23569,-46.00630
0.491,0.440,1.48864,0.44015,-23.94241
0.698,0.260,15.04323,0.09112,1.54855
1.037,0.160,0.17863,0.10779,3.95600
0.894,0.470,1.14146,0.21341,-52.56606
0.493,0.240,1.37559,0.24013,-23.74574
0.814,0.490,0.84701,0.34045,0.40515
0.788,0.250,1.30590,0.00057,-43.44750
0.976,0.380,1.47070,0.23527,-33.24786
0.356,0.500,1.26926,0.50015,-18.59339
0.550,0.420,1.20650,0.42014,5.94180
0.845,0.440,0.80718,0.04333,0.47028
0.299,0.060,1.63791,0.06011,0.13177
0.523,0.170,1.69405,0.16908,0.19089
0.709,0.420,0.86028,0.39175,0.32071
0.317,0.400,1.08352,0.40014,-33.37354
0.916,0.410,1.09773,0.27042,-50.53594
0.338,0.170,1.16577,0.17012,-31.99905
1.011,0.420,1.00125,0.17172,-171.85357
0.373,0.320,1.22985,0.31050,-31.00441
0.581,0.440,0.59843,0.31989,0.39462
0.958,0.290,1.07610,0.18685,-79.91810
0.463,0.000,0.84999,0.00010,0.10592
0.711,0.350,1.21596,0.26354,-30.99289
0.821,0.230,1.20981,0.10707,-45.54114
0.873,0.430,0.70811,0.29886,0.46154
0.439,0.190,4.05873,0.11023,-6.84988
1.089,0.260,1.06880,0.08572,-265.41675
0.678,0.210,1.44382,0.01780,-42.84298
1.030,0.370,1.21149,0.14294,-85.53740
0.304,0.270,0.96205,0.27013,0.60505
1.082,0.100,0.23023,0.00916,56445.54800
0.496,0.090,0.65091,0.09011,0.12956
0.611,0.060,0.77381,0.04270,0.93066
1.079,0.100,1.08267,0.01207,-36731.36068
1.000,0.500,1.08992,0.38907,-57.53100
0.259,0.420,1.42541,0.42014,-14.54439
0.569,0.500,1.13236,0.50015,0.69026
0.505,0.210,1.55240,0.21012,-18.27766
0.747,0.040,1.22536,0.00009,-2553.90807
0.600,0.320,1.01168,0.32013,0.23216
0.758,0.090,1.43882,0.00040,-388.92343
0.632,0.380,1.08080,0.18631,1.14719
0.550,0.340,1.71295,0.34014,0.24378
0.872,0.130,1.14643,0.03193,-115.86925
