#a_0,e_0,emax,emin,tcol
0.124,0.440,0.44009,0.44009,-0.00178
0.260,0.390,1.13612,0.38994,-34.39932
0.181,0.450,1.49762,0.39856,0.09735
0.100,0.370,-1.00000,-1.00000,0.00000
0.150,0.270,2.02127,0.12440,8.45057
0.234,0.220,1.09111,0.14921,-82.42849
0.144,0.190,1.83980,0.18755,-10.45290
0.289,0.270,0.39541,0.22657,-195.12556
0.122,0.340,0.34008,0.29372,0.00234
0.227,0.320,1.52073,0.29543,-17.06569
0.143,0.280,1.35042,0.19022,-16.98829
0.217,0.470,1.09056,0.28702,-17.26840
0.207,0.000,1.58161,0.00006,-73.41345
0.098,0.250,0.25007,0.25007,-0.00186
0.097,0.310,0.31008,0.31008,-0.00252
0.135,0.190,0.72413,0.17425,0.14203
0.156,0.300,1.56917,0.29371,-13.91612
0.109,0.330,0.33008,0.33008,-0.00163
0.272,0.120,0.17217,0.08872,0.48900
0.106,0.220,0.24650,0.21169,0.00267
0.160,0.250,1.84448,0.01703,0.22438
0.259,0.180,0.32217,0.08430,31.89500
0.267,0.410,1.31583,0.22684,-19.97758
0.250,0.320,1.03896,0.20110,-70.67006
0.108,0.470,0.47009,0.47009,-0.00258
0.285,0.060,0.21905,0.00010,-222.72880
0.288,0.210,0.34279,0.12706,9.31000
0.282,0.020,0.22364,0.00060,405.35500
0.185,0.150,1.66851,0.07998,-13.47529
0.213,0.440,1.73176,0.43356,-11.69402
0.241,0.330,1.39408,0.24984,-18.58523
0.223,0.120,0.20971,0.01332,85.51900
0.214,0.130,1.45103,0.00284,-61.28113
0.289,0.050,0.29945,0.00007,133.50800
0.196,0.450,2.33908,0.43115,-9.70381
0.164,0.210,1.77546,0.20853,0.17797
0.119,0.160,2.50866,0.15679,-522.41755
0.136,0.040,2.09240,0.04006,-9.69321
0.101,0.090,0.31824,0.09007,0.00479
0.212,0.460,0.83587,0.18424,2.30135
0.131,0.440,-1.00000,-1.00000,0.00000
0.198,0.460,1.33914,0.08856,-17.91951
0.151,0.000,1.20201,0.00006,-26.44368
0.100,0.420,0.42008,0.42008,-0.00274
0.201,0.310,1.38650,0.30858,-16.15570
0.157,0.360,2.25424,0.34116,-13.37562
0.244,0.230,1.01678,0.13774,-152.11645
0.198,0.280,1.73372,0.15649,-19.74883
0.134,0.300,1.34220,0.28425,-16.16193
0.091,0.180,0.18007,0.18007,-0.00200
0.166,0.070,1.44031,0.04847,0.52343
0.115,0.200,0.40861,0.19412,0.00624
0.096,0.290,0.29008,0.29008,-0.00249
0.222,0.320,1.07601,0.10681,-47.93687
0.179,0.290,0.95208,0.03243,1.63498
0.119,0.210,0.49744,0.20403,0.00798
0.107,0.070,0.56303,0.07006,0.00737
0.127,0.040,1.51872,0.04006,0.09694
0.167,0.200,1.44994,0.19900,-14.70000
0.292,0.130,0.19939,0.09495,3439.26800
0.162,0.140,1.05876,0.14007,1.03176
0.244,0.240,0.30922,0.05857,-29.59010
0.153,0.210,1.38479,0.20765,-16.85229
0.244,0.360,1.09897,0.35878,-33.11802
0.229,0.390,1.22440,0.38825,-21.28227
0.232,0.140,0.20143,0.09288,9.54900
0.096,0.200,0.20007,0.20007,-0.00121
0.143,0.330,1.28916,0.31032,0.12256
0.289,0.430,1.55317,0.25936,-17.91177
0.162,0.470,0.47009,0.24225,0.01199
0.233,0.190,1.14991,0.15836,-63.46412
0.196,0.280,1.09607,0.27899,-36.93903
0.205,0.450,1.86389,0.43853,0.11734
0.272,0.280,0.39453,0.18771,8.97400
0.229,0.340,1.57359,0.19505,-13.97862
0.113,0.120,0.62907,0.07524,0.02273
0.148,0.320,1.63752,0.30744,0.11982
0.153,0.200,1.22743,0.19797,-21.64447
0.136,0.290,1.29731,0.27830,-18.31281
0.282,0.370,1.03393,0.34183,-85.68858
0.208,0.230,1.37097,0.22887,-23.03015
0.162,0.170,2.09306,0.10162,-9.21905
0.269,0.430,1.32082,0.42939,-19.22702
0.223,0.160,1.19976,0.00468,-59.16789
0.164,0.240,1.22910,0.23767,-21.65405
0.197,0.430,1.89132,0.02565,0.67358
0.120,0.080,1.31796,0.08006,-16.85781
0.272,0.190,0.21065,0.05760,13.75900
0.217,0.440,1.52720,0.12948,-14.26509
0.256,0.170,0.28973,0.07582,71.30800
0.255,0.300,1.11213,0.27397,-38.01324
0.117,0.450,0.45009,0.45009,-0.00220
0.166,0.490,0.49009,0.22006,0.01098
0.173,0.330,1.52447,0.30749,0.17806
0.118,0.470,0.47009,0.47009,-0.00227
0.249,0.260,1.02798,0.20441,-92.74065
0.121,0.250,0.40173,0.23975,0.00672
0.172,0.020,2.02990,0.00561,-11.69953
0.121,0.390,-1.00000,-1.00000,0.00000
0.209,0.380,1.22408,0.37710,-20.85822
0.157,0.350,1.01152,0.33514,-145.39992
0.158,0.470,0.47009,0.22721,0.00871
0.133,0.050,1.75469,0.05006,0.07576
0.158,0.200,1.17256,0.09943,-23.72227
0.098,0.310,0.31008,0.31008,-0.00245
0.114,0.470,0.47009,0.47009,-0.00240
0.103,0.200,0.21514,0.19286,0.00268
0.254,0.390,1.08285,0.28255,-48.08206
0.179,0.470,1.62304,0.36357,-35.42864
0.263,0.390,1.09777,0.21031,-46.14160
0.113,0.250,0.29534,0.23784,0.00369
0.240,0.060,0.20958,0.00019,44.33200
0.267,0.210,0.32736,0.16451,-38.01642
0.283,0.190,0.37034,0.15282,46.47900
0.272,0.070,0.13582,0.04093,0.50200
0.267,0.470,1.03957,0.46809,-47.48915
0.271,0.240,0.58718,0.20176,-49.08108
0.239,0.490,1.57255,0.48367,-13.03912
0.153,0.250,1.03713,0.24630,-68.70261
0.240,0.230,0.37202,0.13868,-32.59113
0.102,0.020,0.45834,0.02006,0.00661
0.143,0.130,1.95095,0.12959,-10.08787
0.104,0.320,0.32008,0.32008,-0.00201
0.283,0.080,0.25153,0.02880,176.10000
0.260,0.060,0.22169,0.00025,-194.68620
0.203,0.060,1.51553,0.00660,-30.09444
0.279,0.360,1.16539,0.30905,-70.37730
0.235,0.160,1.18639,0.12538,-39.20556
0.156,0.440,0.44009,0.27280,0.01330
0.118,0.380,0.38008,0.38008,-0.00146
0.092,0.430,0.43009,0.43009,-0.00299
0.090,0.310,0.31008,0.31008,-0.00301
0.124,0.470,0.47009,0.47009,-0.00204
0.127,0.220,0.63341,0.21451,0.14501
0.213,0.130,1.37030,0.00122,-38.48858
0.246,0.220,1.36376,0.03949,-61.62329
0.218,0.270,1.80789,0.24750,-11.16631
0.221,0.200,1.12908,0.14123,-31.19071
0.225,0.080,1.04523,0.00057,-5063.95909
0.283,0.040,0.35727,0.01268,177.28500
0.188,0.310,1.80905,0.29163,0.10044
0.162,0.050,1.33206,0.02321,-17.25170
0.165,0.060,1.09690,0.03084,-32.38986
0.235,0.250,1.02452,0.22592,-108.23646
0.223,0.310,1.20087,0.20233,-23.37055
0.104,0.000,0.70150,0.00006,0.00826
0.122,0.490,0.49009,0.49009,-0.00223
0.208,0.120,1.32361,0.06241,-24.75092
0.136,0.280,1.12544,0.26978,-28.37915
0.241,0.060,0.19302,0.00124,-105.41141
0.179,0.400,1.22378,0.38620,-20.40992
0.108,0.220,0.27026,0.21193,0.00326
0.172,0.050,0.93439,0.00614,1.68839
0.283,0.270,0.35424,0.16230,9.10200
0.184,0.360,0.81141,0.35511,0.28483
0.268,0.450,1.23108,0.33342,-20.79049
0.266,0.350,1.06075,0.25424,-92.57292
0.273,0.350,1.05539,0.29514,-40.66819
0.205,0.220,1.10338,0.17076,-34.28386
0.232,0.150,1.60025,0.11034,-38.94474
0.111,0.150,0.44418,0.14695,0.00641
0.123,0.110,1.37070,0.07935,-16.96141
0.253,0.470,1.31015,0.21052,-20.38294
0.107,0.460,-1.00000,-1.00000,0.00000
0.163,0.130,2.08060,0.05258,-11.23729
0.250,0.370,1.14460,0.36992,-30.40722
0.191,0.460,1.29836,0.15132,-18.40593
0.239,0.130,1.21887,0.00854,-88.95638
0.257,0.490,1.44483,0.48667,0.99830
0.097,0.270,-1.00000,-1.00000,0.00000
0.251,0.280,1.22635,0.23259,-30.39361
0.206,0.050,1.40945,0.00222,-30.93680
0.289,0.080,0.12240,0.01795,115.41300
0.270,0.480,1.46679,0.47792,-14.83816
0.236,0.170,0.30506,0.11461,15.03800
0.257,0.040,1.36164,0.00017,-1583.13248
0.101,0.460,-1.00000,-1.00000,0.00000
0.266,0.230,0.29453,0.20393,0.43200
0.096,0.080,0.27723,0.08006,0.00366
0.193,0.170,1.63336,0.14241,-13.68463
0.256,0.500,1.86793,0.49616,-15.39415
0.246,0.450,1.40435,0.38764,-15.47361
0.115,0.320,0.32008,0.32008,-0.00036
0.178,0.010,1.13536,0.00032,-82.97684
0.170,0.270,0.99542,0.26728,2.97300
0.160,0.490,0.49009,0.20294,0.00719
0.145,0.000,1.32715,0.00006,-16.48721
0.232,0.100,1.22770,0.04614,-289.28256
0.099,0.160,0.23523,0.15599,0.00256
0.244,0.040,0.27751,0.00005,9717.25600
0.236,0.060,1.25478,0.01439,-4699.07005
0.204,0.250,1.25637,0.25007,-21.50193
0.221,0.360,1.76650,0.35858,-11.43672
0.097,0.240,0.24007,0.24007,-0.00186
0.246,0.080,0.21780,0.02139,43.12200
0.130,0.180,1.41286,0.02877,-15.00427
0.252,0.360,1.19705,0.36008,-26.75594
0.233,0.400,1.02801,0.39821,-40.34554
0.172,0.150,2.12165,0.07743,-9.50714
0.192,0.350,1.06782,0.09710,-40.46887
0.154,0.110,1.94034,0.11007,-10.78764
0.126,0.010,1.27463,0.01006,-18.27933
0.137,0.220,1.35134,0.04354,0.18561
0.193,0.400,1.20289,0.30101,-22.32716
0.289,0.110,0.25062,0.00288,169.48900
0.152,0.010,0.73044,0.01006,0.97858
0.165,0.420,0.87188,0.32093,0.10053
0.187,0.480,0.66834,0.15723,0.32033
0.200,0.300,1.25305,0.27118,-19.78808
0.251,0.390,1.64140,0.34493,-24.76273
0.127,0.480,-1.00000,-1.00000,0.00000
0.232,0.170,0.31666,0.13273,11.83900
0.295,0.240,0.29521,0.12880,-72.34729
0.092,0.410,-1.00000,-1.00000,0.00000
0.240,0.310,1.05631,0.27197,-56.63961
0.229,0.080,0.22703,0.00001,-8602.28032
0.177,0.090,1.41404,0.00188,-20.78560
0.269,0.310,1.08952,0.21345,-38.85354
0.141,0.100,0.72317,0.10007,0.07637
0.284,0.300,1.05610,0.26203,-69.44231
0.110,0.270,0.27008,0.25320,0.00181
0.119,0.280,0.31019,0.26289,0.00447
0.183,0.100,2.11929,0.00092,-54.09411
0.222,0.300,1.97250,0.18873,-11.83545
0.263,0.160,0.25743,0.12295,19.96700
0.286,0.360,1.02489,0.33426,-37.66300
0.235,0.270,1.07059,0.24087,-44.14314
0.128,0.320,0.34191,0.29065,0.00601
0.253,0.120,0.23588,0.03763,2.32900
0.186,0.490,1.24038,0.36987,0.32772
0.093,0.340,-1.00000,-1.00000,0.00000
0.230,0.470,1.39888,0.40322,-15.46903
0.188,0.140,1.19547,0.08861,-23.59318
0.218,0.300,1.23523,0.29982,-21.54335
0.254,0.160,0.24564,0.08357,27.12900
0.236,0.450,1.11541,0.43292,-26.61348
0.112,0.060,1.73052,0.06006,0.32556
0.205,0.470,0.76854,0.22045,0.11900
0.157,0.330,1.08652,0.32024,-33.47938
0.099,0.260,-1.00000,-1.00000,0.00000
0.190,0.370,1.15359,0.36565,-27.66548
0.243,0.010,0.19568,0.00001,39554.90500
0.189,0.100,1.19783,0.04457,-27.99683
0.151,0.060,1.39190,0.06006,-16.20034
0.106,0.370,0.37008,0.37008,-0.00227
0.253,0.180,0.28847,0.14055,9.79300
0.218,0.450,0.84472,0.34192,0.54771
0.095,0.050,0.27642,0.05006,0.00404
0.111,0.380,-1.00000,-1.00000,0.00000
0.200,0.150,1.10103,0.11418,-34.01822
0.290,0.030,0.23439,0.00210,49807.83100
0.272,0.480,1.47936,0.39911,-18.50602
0.294,0.140,0.21820,0.09987,1181.41800
0.255,0.070,0.21212,0.01497,31.34600
0.132,0.300,0.44066,0.28301,0.01444
0.192,0.210,1.09568,0.20082,-34.70118
0.248,0.080,0.19362,0.01627,56.17800
0.193,0.190,1.09496,0.07809,-37.10407
0.286,0.420,1.22540,0.33713,-35.33751
0.090,0.070,0.17795,0.07006,0.00249
0.266,0.180,0.32126,0.11038,168.34800
0.216,0.070,1.29180,0.00020,-48661.65653
0.093,0.240,-1.00000,-1.00000,0.00000
0.099,0.290,0.29008,0.29008,-0.00220
0.116,0.270,0.29263,0.25477,0.00389
0.268,0.080,1.02089,0.02539,-220.31438
0.242,0.250,1.02129,0.17468,-128.62787
0.282,0.220,0.34724,0.13432,21.40000
0.231,0.410,1.32263,0.38900,-18.25882
0.210,0.390,1.24221,0.10090,-19.87064
0.272,0.250,0.32356,0.21107,2.23700
0.231,0.070,0.41224,0.00003,9947.24100
0.255,0.100,1.15903,0.06804,-164.26530
0.251,0.270,1.29672,0.22636,-24.92672
0.223,0.080,1.43788,0.00110,-2782.84785
0.260,0.370,1.19998,0.33359,-29.38711
0.283,0.400,1.34298,0.39235,-21.21466
0.216,0.420,1.90029,0.41623,-12.44713
0.130,0.130,0.62719,0.12896,0.14117
0.148,0.090,0.73738,0.09007,0.26478
0.220,0.450,1.05302,0.44414,-51.13898
0.172,0.120,2.04062,0.12007,-11.85868
0.164,0.220,1.29679,0.13393,-18.12131
0.183,0.210,1.09186,0.20976,2.23882
0.231,0.110,0.19738,0.00092,50.33700
0.257,0.010,1.11859,0.00001,-71981.47231
0.256,0.260,1.12011,0.23005,-44.69719
0.262,0.260,0.38056,0.21871,-102.80464
0.208,0.490,1.75488,0.31296,0.17629
0.288,0.110,0.16254,0.06518,11.02300
0.252,0.490,1.40804,0.14697,-16.73347
0.222,0.430,0.84641,0.19107,1.08033
0.267,0.050,0.22803,0.01132,19.70000
0.131,0.030,0.71458,0.03006,0.07606
0.213,0.270,1.27214,0.19187,-19.98119
0.190,0.410,1.36420,0.40042,-16.63220
0.238,0.040,1.10795,0.00000,-92678.03816
0.192,0.390,1.09910,0.25013,-35.09014
0.163,0.410,1.35358,0.35729,0.09935
0.126,0.330,0.33008,0.29091,0.00483
0.239,0.040,0.19258,0.00000,88399.88700
0.138,0.060,1.12937,0.06006,-28.05077
0.098,0.070,0.33195,0.07006,0.00432
0.156,0.280,1.44939,0.09707,-24.89916
0.159,0.380,1.28507,0.10207,-17.51280
0.138,0.220,1.80533,0.21582,-10.82073
0.112,0.090,0.95822,0.09007,0.08586
0.108,0.420,0.42008,0.42008,-0.00243
0.126,0.070,0.68611,0.01954,0.51121
0.248,0.460,1.38776,0.45721,-16.52810
0.260,0.470,1.64157,0.40796,-13.49387
0.159,0.350,0.78307,0.10157,0.59409
0.125,0.270,0.42930,0.25761,0.00784
0.213,0.180,1.25313,0.01143,-32.40838
0.290,0.290,1.09033,0.22862,-114.15662
0.117,0.040,1.36603,0.04006,-15.81368
0.210,0.240,1.85224,0.13598,-12.24590
0.103,0.460,0.46009,0.46009,-0.00270
0.197,0.140,1.62195,0.10144,-14.91365
0.165,0.040,1.47329,0.00332,-23.93430
0.263,0.500,1.28711,0.13261,-25.31515
0.200,0.120,1.19258,0.07052,-66.02181
0.275,0.340,0.48031,0.14903,-180.54204
0.217,0.070,1.50856,0.01325,-93114.18221
0.287,0.240,1.17387,0.13974,-67.77910
0.116,0.230,0.35551,0.22207,0.00546
0.125,0.000,1.93872,0.00006,-10.24917
0.212,0.260,1.39187,0.12663,-45.70993
0.158,0.260,1.82773,0.25646,0.09694
0.249,0.270,1.40620,0.21059,-22.18328
0.260,0.430,1.26036,0.37576,-20.81442
0.143,0.440,0.44009,0.27751,0.00364
0.216,0.080,1.38815,0.00298,-17379.98099
0.171,0.050,1.32185,0.00666,-18.46063
0.181,0.070,2.05452,0.00004,-2046.51405
0.243,0.270,1.13770,0.18000,-41.78651
0.191,0.410,2.21819,0.39843,5.02050
0.169,0.090,1.15673,0.03463,-24.96476
0.163,0.190,2.01912,0.18899,-9.63990
0.111,0.000,1.57061,0.00006,-12.75124
0.264,0.230,0.44784,0.14434,-59.09105
0.201,0.230,0.94440,0.22096,1.28263
0.222,0.500,2.09601,0.32690,-9.10202
0.122,0.250,0.42855,0.24002,0.00726
0.181,0.270,1.38509,0.26819,0.32001
0.286,0.130,0.32902,0.03028,-70.57704
0.132,0.240,1.09065,0.23419,-34.32296
0.151,0.040,0.95305,0.04006,1.83639
0.207,0.330,1.32073,0.32846,-17.77835
0.092,0.450,0.45009,0.45009,-0.00298
0.142,0.240,2.12107,0.15389,-15.18664
0.091,0.260,0.26008,0.26008,-0.00278
0.292,0.310,0.41413,0.17717,-24.89976
0.232,0.050,0.30139,0.00001,172844.24200
0.156,0.020,1.42921,0.00547,-16.31544
0.147,0.480,0.48009,0.48009,-0.00070
0.115,0.420,0.42008,0.42008,-0.00210
0.185,0.440,1.32378,0.10530,-18.67545
0.254,0.490,1.03455,0.48645,-29.69210
0.158,0.340,1.04829,0.32853,-47.88322
0.197,0.360,2.21866,0.35677,-9.23164
0.295,0.210,1.18222,0.16783,-450.46403
0.244,0.400,1.67625,0.10185,-13.55535
0.109,0.410,-1.00000,-1.00000,0.00000
0.149,0.100,0.86525,0.10007,0.69635
0.118,0.030,2.42028,0.03006,0.23352
0.181,0.430,0.89328,0.22420,0.46268
0.251,0.080,0.12478,0.02473,22.91900
0.119,0.200,0.53540,0.19458,0.00914
0.254,0.020,1.28064,0.00000,-131169.65507
0.248,0.390,1.51569,0.28515,-16.57236
0.278,0.040,0.10080,0.01192,3.49900
0.258,0.230,1.10308,0.10552,-45.63797
0.257,0.000,0.20929,0.00000,203775.80800
0.110,0.120,0.51932,0.11914,0.00705
0.220,0.040,0.25397,0.00000,219825.56000
0.243,0.170,0.32032,0.04203,53.44300
0.275,0.100,0.31100,0.00053,-699.42689
0.167,0.380,2.18239,0.32729,-9.38581
0.192,0.150,1.11804,0.10201,-31.42634
0.201,0.040,1.12196,0.00000,-725180.39314
0.162,0.440,1.86754,0.30898,-9.94354
0.242,0.130,1.11405,0.05794,-82.14464
0.227,0.430,1.49731,0.37039,0.26496
0.242,0.050,0.22016,0.00033,562.60400
0.285,0.470,1.67451,0.33024,-15.68545
0.122,0.480,0.48009,0.48009,-0.00218
0.142,0.110,1.65402,0.11007,0.07578
0.267,0.260,1.08938,0.21142,-135.59340
0.193,0.200,0.96772,0.20007,1.52682
0.095,0.250,0.25007,0.25007,-0.00227
0.265,0.060,0.11113,0.00737,16.41300
0.189,0.420,1.02238,0.40711,-21.57173
0.188,0.220,1.13931,0.08945,1.90031
0.244,0.220,1.30878,0.14111,-49.60268
0.146,0.030,1.96283,0.03006,-9.81119
0.142,0.380,0.38008,0.30341,0.00963
0.125,0.250,0.48546,0.24084,0.01148
0.264,0.100,0.32224,0.00282,76.06400
0.212,0.330,1.59194,0.24033,-13.53675
0.283,0.170,0.43294,0.13520,-444.65033
0.098,0.230,0.23007,0.23007,-0.00150
0.179,0.050,1.41920,0.00000,26049.54697
0.156,0.270,2.04950,0.26589,-9.54849
0.295,0.100,0.28222,0.00177,5123.09800
0.120,0.210,0.52461,0.20415,0.00919
0.202,0.400,1.88338,0.03839,-10.41704
0.144,0.060,2.05252,0.06006,0.12266
0.265,0.020,0.15677,0.00030,494.70500
0.201,0.410,0.95762,0.18219,0.12057
0.106,0.430,-1.00000,-1.00000,0.00000
0.293,0.120,0.18160,0.00523,5709.22800
0.294,0.240,0.28608,0.21145,13.05400
0.145,0.020,1.12531,0.02006,-27.37189
0.250,0.310,0.95827,0.17565,-27.85426
0.112,0.250,0.27235,0.23764,0.00344
0.234,0.260,1.78755,0.15865,-40.75052
0.211,0.330,1.22029,0.30981,-29.13151
0.240,0.100,0.30819,0.00300,-108.07882
0.202,0.210,1.02063,0.05211,-388.91735
0.100,0.300,0.30008,0.30008,-0.00220
0.230,0.060,1.25271,0.00011,-12912.92067
0.256,0.400,1.08060,0.39952,-34.97247
0.246,0.020,0.16884,0.00000,114540.55000
0.290,0.160,0.44521,0.10922,-305.37976
0.255,0.140,1.60523,0.10858,-52.49247
0.182,0.280,1.21730,0.27799,-25.01240
0.107,0.180,0.30321,0.17464,0.00420
0.094,0.250,-1.00000,-1.00000,0.00000
0.229,0.450,1.74440,0.44614,-12.32281
0.110,0.060,1.13293,0.06006,-25.84716
0.143,0.450,0.45009,0.45009,-0.00003
0.290,0.170,0.44534,0.10609,187.49400
0.091,0.500,-1.00000,-1.00000,0.00000
0.264,0.210,0.25732,0.18247,1.15600
0.224,0.070,1.11789,0.02087,-3614.11622
0.108,0.300,-1.00000,-1.00000,0.00000
0.219,0.050,1.67965,0.00000,-1640265.89937
0.108,0.050,0.78854,0.05006,0.43726
0.129,0.130,1.50168,0.01637,-16.32264
0.130,0.500,0.50009,0.50009,-0.00201
0.152,0.460,0.46009,0.22802,0.00645
0.289,0.140,0.24870,0.01303,275.02500
0.101,0.300,0.30008,0.30008,-0.00210
0.106,0.350,-1.00000,-1.00000,0.00000
0.251,0.240,0.48337,0.12624,37.83800
0.126,0.170,1.28873,0.16682,-17.88213
0.235,0.180,0.49838,0.12759,11.61600
0.170,0.400,1.02148,0.37596,-53.24572
0.270,0.030,0.22100,0.00022,535.22700
0.098,0.190,0.19007,0.18333,0.00099
0.162,0.060,0.84618,0.04481,0.95664
0.216,0.270,1.31502,0.22415,-21.53490
0.142,0.100,1.02281,0.06839,0.07899
0.253,0.430,1.34795,0.26095,-17.87800
0.153,0.190,1.27093,0.18827,-19.99378
0.122,0.010,2.37935,0.01006,0.11948
0.136,0.470,0.47009,0.47009,-0.00141
0.247,0.370,1.03457,0.36978,-56.29971
0.151,0.170,1.63549,0.16874,-12.59959
0.189,0.030,1.19491,0.00000,-767194.37576
0.117,0.470,-1.00000,-1.00000,0.00000
0.112,0.340,0.34008,0.34008,-0.00144
0.276,0.060,0.25323,0.00518,-111.49611
0.138,0.370,0.37008,0.30034,0.00766
0.229,0.380,1.06906,0.35522,-41.77683
0.129,0.250,2.03571,0.05837,-9.51594
0.119,0.300,0.30008,0.27568,0.00355
0.199,0.340,1.11137,0.26522,-30.74166
0.110,0.200,0.33791,0.19355,0.00444
0.230,0.440,1.06112,0.43663,-46.52251
0.203,0.390,1.26778,0.18945,-19.43578
0.238,0.030,0.21729,0.00000,1765723.70600
0.277,0.060,0.15776,0.00123,-290.71153
0.287,0.010,0.14103,0.00026,14.15100
0.257,0.430,1.37705,0.29802,-18.67367
0.259,0.030,1.05840,0.00024,-295.70973
0.265,0.090,0.27563,0.00294,-159.41722
0.217,0.260,1.74170,0.20551,-17.05330
0.222,0.420,1.88280,0.41516,-10.65663
0.142,0.310,2.07071,0.21416,0.36666
0.187,0.440,1.03259,0.40408,-83.72187
0.256,0.450,1.07409,0.44809,-41.31280
0.099,0.060,0.32480,0.06006,0.00486
0.208,0.260,1.22618,0.11573,-24.98623
0.229,0.330,1.24012,0.32976,-21.84227
0.209,0.050,1.18088,0.00080,-37.03968
0.209,0.280,1.02980,0.14642,-75.14796
0.205,0.060,1.62699,0.00090,-114.90374
0.194,0.310,1.94600,0.30808,-10.08575
0.264,0.000,1.10184,0.00006,-212.21428
0.132,0.040,0.88976,0.04006,0.07572
0.235,0.230,1.24995,0.18627,-41.56407
