#a_0,e_0,emax,emin,tcol
0.764,0.380,1.02255,0.32046,-51.85467
1.133,0.280,0.28690,0.26713,100000.00000
0.695,0.040,0.05198,0.00725,100000.00000
0.994,0.460,0.98348,0.37444,-423.63195
0.864,0.070,0.07681,0.04966,100000.00000
0.553,0.350,1.34315,0.05646,-11.05287
0.883,0.300,0.33107,0.26822,100000.00000
0.251,0.060,0.85015,0.05342,0.03015
0.536,0.280,1.25406,0.19818,-9.03207
0.394,0.270,1.07148,0.03813,0.33532
0.504,0.400,0.97547,0.04077,4.14013
0.302,0.390,0.64982,0.32612,0.19279
1.143,0.100,0.10388,0.08836,100000.00000
0.389,0.250,1.65951,0.03866,-5.06304
0.792,0.200,0.21721,0.17665,100000.00000
0.256,0.160,0.78335,0.14107,0.03308
0.508,0.140,0.95337,0.09936,-14.24630
0.425,0.250,1.32531,0.05092,-1.68418
1.352,0.180,0.18335,0.17126,100000.00000
0.391,0.110,1.02043,0.02146,-5.72186
0.255,0.070,0.82284,0.05998,0.03069
1.001,0.180,0.18657,0.16468,100000.00000
1.152,0.130,0.13405,0.11841,100000.00000
0.291,0.280,0.84480,0.24648,0.04044
0.236,0.160,0.93478,0.15217,0.03262
0.891,0.030,0.03565,0.01065,100000.00000
1.169,0.230,0.23519,0.21825,100000.00000
0.312,0.460,2.07263,0.45586,-0.62554
1.138,0.080,0.08378,0.06820,100000.00000
1.146,0.070,0.07361,0.05834,100000.00000
1.251,0.340,0.34669,0.32856,100000.00000
0.560,0.130,0.18729,0.07520,100000.00000
0.354,0.480,1.50619,0.46696,0.08148
0.830,0.030,0.03676,0.00755,100000.00000
1.366,0.000,0.00990,0.00000,100000.00000
0.540,0.130,0.96630,0.07627,-730.03175
0.262,0.480,0.48083,0.48083,-0.00342
1.101,0.160,0.16483,0.14727,100000.00000
0.999,0.320,0.33417,0.30369,100000.00000
1.346,0.250,0.25399,0.24077,100000.00000
0.612,0.020,0.03804,0.00001,100000.00000
0.252,0.490,0.49084,0.49084,-0.00428
0.941,0.010,0.01500,0.00031,100000.00000
0.794,0.160,0.17313,0.13651,100000.00000
1.378,0.040,0.04257,0.03166,100000.00000
0.655,0.460,1.05222,0.09932,-8.07604
0.613,0.160,0.21214,0.12549,100000.00000
0.567,0.210,1.00542,0.12276,-12.11162
1.491,0.120,0.12255,0.11275,100000.00000
1.156,0.230,0.23533,0.21799,100000.00000
0.610,0.000,0.04748,0.00000,100000.00000
0.381,0.010,1.13547,0.00723,-19.89577
0.669,0.020,0.03278,0.00001,100000.00000
0.596,0.380,1.07560,0.06604,-9.86119
0.512,0.420,1.21364,0.08206,-3.69672
1.038,0.330,0.34441,0.31464,100000.00000
1.066,0.410,0.42860,0.39215,100000.00000
0.823,0.120,0.12934,0.09777,100000.00000
1.071,0.360,0.37252,0.34425,100000.00000
0.394,0.160,1.45613,0.02423,-5.60867
1.066,0.340,0.35158,0.32484,100000.00000
0.364,0.250,1.50718,0.09336,-0.76469
1.105,0.360,0.37180,0.34563,100000.00000
1.011,0.280,0.29002,0.26425,100000.00000
1.263,0.460,0.47212,0.44510,100000.00000
0.875,0.250,0.26305,0.22869,100000.00000
1.029,0.190,0.19629,0.17539,100000.00000
0.795,0.260,0.28603,0.23672,100000.00000
0.411,0.340,1.41147,0.01743,-1.62930
1.316,0.220,0.22387,0.21062,100000.00000
0.797,0.210,0.22760,0.18685,100000.00000
0.427,0.020,1.20496,0.00596,-4.84725
0.563,0.220,0.99638,0.11709,-26.31221
0.825,0.330,0.95498,0.29291,-686.86778
0.230,0.090,0.80364,0.08571,0.02963
0.392,0.310,1.29676,0.10651,0.49830
0.337,0.190,1.28421,0.08101,0.04467
0.406,0.030,1.01909,0.00641,-3.39196
1.172,0.460,0.47553,0.44163,100000.00000
0.491,0.430,1.07047,0.02427,-34.13608
0.993,0.310,0.32405,0.29366,100000.00000
0.668,0.140,0.16790,0.10815,100000.00000
0.666,0.110,0.13200,0.07682,100000.00000
1.292,0.360,0.36671,0.34894,100000.00000
0.767,0.350,1.01559,0.27814,-66.51685
1.293,0.450,0.46191,0.43736,100000.00000
1.010,0.070,0.07465,0.05511,100000.00000
1.117,0.090,0.09395,0.07778,100000.00000
0.485,0.360,1.00911,0.01023,-2.91190
0.975,0.260,0.26999,0.24327,100000.00000
0.204,0.070,0.82984,0.06920,0.02862
0.358,0.330,1.74710,0.21044,1.55524
0.825,0.090,0.09837,0.06782,100000.00000
0.233,0.430,0.43080,0.43080,-0.00414
1.451,0.110,0.11262,0.10241,100000.00000
0.859,0.270,0.28812,0.24904,100000.00000
1.301,0.270,0.27457,0.26002,100000.00000
1.138,0.110,0.11398,0.09819,100000.00000
1.187,0.240,0.24750,0.22744,100000.00000
0.558,0.140,0.20259,0.09248,100000.00000
1.314,0.200,0.20367,0.19065,100000.00000
0.209,0.290,-1.00000,-1.00000,0.00000
1.489,0.450,0.45722,0.44019,100000.00000
1.478,0.450,0.45679,0.43955,100000.00000
1.099,0.310,0.31884,0.29610,100000.00000
1.117,0.080,0.08388,0.06781,100000.00000
1.404,0.460,0.47010,0.44909,100000.00000
0.334,0.230,1.31375,0.12214,0.04325
0.224,0.160,0.95135,0.15562,0.03311
0.453,0.380,1.31869,0.01967,-2.33901
0.795,0.320,0.94465,0.29532,-2533.84377
1.018,0.370,0.38673,0.35230,100000.00000
0.950,0.230,0.23967,0.21295,100000.00000
0.718,0.210,0.25384,0.18378,100000.00000
0.340,0.360,1.21648,0.29108,0.05049
1.047,0.220,0.22673,0.20569,100000.00000
1.001,0.230,0.23807,0.21438,100000.00000
0.322,0.470,1.79282,0.46566,-0.67798
1.276,0.110,0.11322,0.10046,100000.00000
0.791,0.500,1.13062,0.31440,-10.85050
0.471,0.000,1.19978,0.00052,-40.66054
0.383,0.360,1.07542,0.20980,2.28043
1.211,0.200,0.20436,0.18916,100000.00000
0.736,0.240,0.27398,0.21410,100000.00000
1.303,0.060,0.06286,0.05082,100000.00000
1.338,0.160,0.16327,0.15116,100000.00000
0.309,0.030,1.39179,0.02292,0.04232
1.027,0.280,0.28916,0.26442,100000.00000
0.923,0.470,0.95531,0.34248,-62.58498
1.324,0.020,0.02266,0.01102,100000.00000
0.677,0.420,1.05866,0.23462,-18.70262
0.944,0.100,0.10595,0.08305,100000.00000
0.630,0.080,0.10230,0.04211,100000.00000
0.532,0.350,1.01937,0.04384,-5.98636
0.424,0.420,1.09314,0.06063,0.08762
0.328,0.160,1.24938,0.06924,0.04263
0.673,0.380,1.18731,0.27629,-25.82033
0.720,0.450,0.97375,0.30826,-23.93658
0.482,0.360,1.34690,0.01046,-2.10215
1.198,0.270,0.27561,0.25843,100000.00000
1.358,0.070,0.07272,0.06149,100000.00000
1.141,0.480,0.94301,0.45157,-905.71818
0.981,0.170,0.17637,0.15391,100000.00000
0.748,0.330,1.02298,0.28592,-282.92435
1.497,0.210,0.21297,0.20259,100000.00000
0.224,0.230,1.01951,0.22622,0.03959
0.527,0.310,1.13194,0.08350,-14.93034
0.754,0.130,0.14355,0.10401,100000.00000
0.243,0.230,0.98487,0.22372,0.03735
1.341,0.160,0.16325,0.15119,100000.00000
0.450,0.050,1.06861,0.01630,-22.43057
0.865,0.160,0.16949,0.13996,100000.00000
1.469,0.200,0.20303,0.19239,100000.00000
0.646,0.330,1.14268,0.19856,-76.49381
0.265,0.050,0.77828,0.04234,0.03183
1.115,0.320,0.32875,0.30626,100000.00000
0.305,0.270,0.84418,0.21249,0.04041
1.104,0.270,0.27709,0.25659,100000.00000
0.554,0.270,1.34307,0.19532,-14.84896
0.260,0.240,0.98506,0.22747,0.03737
1.472,0.460,0.46771,0.44966,100000.00000
1.017,0.450,0.93613,0.38008,-1347.65614
0.501,0.160,1.03623,0.03769,-26.68143
1.243,0.040,0.04299,0.02999,100000.00000
0.649,0.000,0.04062,0.00000,100000.00000
0.302,0.490,0.68394,0.48242,0.12601
0.880,0.300,0.31125,0.27180,100000.00000
1.488,0.070,0.07235,0.06191,100000.00000
0.539,0.320,1.26038,0.21036,-17.13217
1.473,0.370,0.37488,0.36106,100000.00000
0.553,0.210,1.02508,0.08709,-47.11544
1.090,0.090,0.09415,0.07718,100000.00000
1.423,0.180,0.18306,0.17202,100000.00000
0.460,0.100,0.98347,0.02049,-9.50557
0.293,0.010,1.28352,0.01057,0.03741
0.240,0.120,0.88177,0.11054,0.03085
0.334,0.440,0.78864,0.42202,0.07173
1.330,0.250,0.25410,0.24057,100000.00000
0.721,0.070,0.08202,0.04049,100000.00000
1.225,0.290,0.29571,0.27870,100000.00000
1.476,0.300,0.30379,0.29179,100000.00000
0.479,0.380,1.39459,0.06058,-2.56710
1.170,0.160,0.16422,0.14865,100000.00000
1.258,0.210,0.21412,0.19984,100000.00000
1.141,0.070,0.07366,0.05834,100000.00000
0.306,0.360,1.14716,0.34447,0.05109
0.691,0.210,0.24143,0.17697,100000.00000
1.103,0.280,0.28929,0.26669,100000.00000
1.329,0.400,0.40768,0.38895,100000.00000
0.682,0.310,0.98086,0.18368,-118.66658
1.314,0.090,0.09296,0.08097,100000.00000
1.437,0.320,0.32430,0.31124,100000.00000
1.103,0.430,0.45149,0.41479,100000.00000
1.090,0.490,0.92561,0.47384,-131.86684
1.442,0.380,0.38545,0.37063,100000.00000
0.948,0.250,0.26095,0.23279,100000.00000
0.604,0.050,0.07280,0.00647,100000.00000
0.457,0.200,1.26204,0.00346,-5.86028
1.012,0.490,0.93192,0.46791,-97.18923
0.376,0.460,0.83081,0.33507,0.07431
0.716,0.350,1.04251,0.28588,-63.50935
0.895,0.000,0.01971,0.00000,100000.00000
1.465,0.410,0.41592,0.40048,100000.00000
0.478,0.460,0.90712,0.04571,0.44076
0.915,0.280,0.29459,0.26105,100000.00000
1.195,0.490,0.92212,0.47810,-1113.64593
1.126,0.180,0.18486,0.16771,100000.00000
1.243,0.010,0.01295,0.00001,100000.00000
1.100,0.020,0.02359,0.00726,100000.00000
0.490,0.110,1.29737,0.02161,-52.48213
1.086,0.390,0.41128,0.37507,100000.00000
0.729,0.020,0.02959,0.00000,100000.00000
0.701,0.290,1.02499,0.24393,-120.98292
0.419,0.280,1.10669,0.01395,-2.99764
1.248,0.060,0.06308,0.05006,100000.00000
0.578,0.060,0.08915,0.01197,100000.00000
0.564,0.270,1.05868,0.04731,-15.97799
0.479,0.330,1.49643,0.11489,-2.02302
1.128,0.290,0.29830,0.27569,100000.00000
0.939,0.240,0.25097,0.22258,100000.00000
0.842,0.150,0.16000,0.12894,100000.00000
1.065,0.350,0.36244,0.33465,100000.00000
0.245,0.440,-1.00000,-1.00000,0.00000
0.369,0.060,1.20540,0.01106,-2.74728
0.661,0.440,1.11026,0.32932,-6.19845
0.982,0.060,0.06483,0.04424,100000.00000
0.425,0.230,1.02463,0.05551,-2.93838
1.263,0.210,0.21409,0.19992,100000.00000
0.878,0.180,0.18933,0.16009,100000.00000
1.014,0.040,0.04432,0.02514,100000.00000
0.705,0.490,1.07402,0.35972,-4.79396
0.849,0.420,1.00515,0.28765,-115.01059
0.969,0.300,0.31297,0.28262,100000.00000
1.289,0.140,0.14342,0.13065,100000.00000
0.819,0.390,0.95962,0.34369,-34.97912
1.448,0.240,0.24336,0.23199,100000.00000
0.319,0.390,1.21627,0.37569,-0.99151
1.072,0.360,0.37238,0.34420,100000.00000
1.383,0.260,0.26388,0.25115,100000.00000
0.399,0.420,0.81009,0.04428,0.08943
1.405,0.380,0.38577,0.37020,100000.00000
1.375,0.230,0.23359,0.22116,100000.00000
0.682,0.280,0.33611,0.24544,100000.00000
0.545,0.350,1.26086,0.00766,-12.51911
0.538,0.470,1.45131,0.07558,-2.36743
0.562,0.360,1.05522,0.23684,-8.82217
0.849,0.380,0.97744,0.31260,-150.75751
0.943,0.070,0.07510,0.05274,100000.00000
0.267,0.280,0.99139,0.27030,0.04083
1.468,0.010,0.01234,0.00276,100000.00000
0.560,0.300,0.98715,0.22307,-11.83715
0.878,0.040,0.04601,0.02012,100000.00000
0.265,0.180,0.90564,0.15368,0.03403
1.488,0.370,0.37477,0.36125,100000.00000
1.197,0.020,0.02311,0.00918,100000.00000
0.221,0.210,0.98327,0.20620,0.03768
0.474,0.300,1.12446,0.12186,-5.43286
0.970,0.220,0.22848,0.20354,100000.00000
0.992,0.360,0.38336,0.34339,100000.00000
0.815,0.070,0.07802,0.04708,100000.00000
1.084,0.450,0.94985,0.42329,-685.27311
0.916,0.360,0.38369,0.33604,100000.00000
0.903,0.190,0.19945,0.17142,100000.00000
0.583,0.460,1.07262,0.21386,-2.38857
1.233,0.220,0.22443,0.20940,100000.00000
1.118,0.330,0.33910,0.31615,100000.00000
1.351,0.220,0.22364,0.21098,100000.00000
0.888,0.110,0.11719,0.09091,100000.00000
0.257,0.320,0.85312,0.31544,0.04943
0.997,0.390,0.41761,0.37219,100000.00000
1.288,0.270,0.27468,0.25982,100000.00000
0.365,0.320,1.74929,0.18226,-0.66289
1.204,0.220,0.22469,0.20893,100000.00000
1.464,0.200,0.20303,0.19234,100000.00000
1.440,0.320,0.32432,0.31124,100000.00000
1.314,0.270,0.27447,0.26020,100000.00000
0.661,0.240,0.96299,0.19506,-209.56295
0.215,0.150,0.86825,0.14633,0.03305
0.386,0.120,1.13989,0.01292,-5.18624
1.465,0.370,0.37496,0.36100,100000.00000
0.646,0.500,1.48661,0.02447,-2.61077
1.127,0.260,0.26692,0.24649,100000.00000
1.494,0.070,0.07234,0.05867,100000.00000
0.531,0.280,1.20738,0.16372,-13.57020
1.480,0.150,0.15271,0.14262,100000.00000
1.340,0.260,0.26415,0.25062,100000.00000
0.258,0.040,0.78886,0.03635,0.03085
0.963,0.070,0.07518,0.05366,100000.00000
0.296,0.180,0.84177,0.12114,0.03672
1.279,0.170,0.17359,0.16029,100000.00000
1.376,0.010,0.01256,0.00127,100000.00000
1.176,0.110,0.11373,0.09886,100000.00000
1.285,0.220,0.22405,0.21017,100000.00000
1.092,0.350,0.36221,0.33560,100000.00000
0.885,0.430,0.96318,0.39416,-104.12915
1.356,0.230,0.23372,0.22100,100000.00000
0.987,0.420,0.95654,0.38708,-611.12826
1.070,0.300,0.30901,0.28548,100000.00000
0.907,0.440,0.94312,0.37127,-259.31909
1.051,0.470,0.93721,0.43069,-420.28188
1.219,0.250,0.25502,0.23896,100000.00000
0.394,0.220,1.31705,0.00498,-10.03721
0.739,0.360,0.98682,0.32792,-52.85103
1.042,0.020,0.02398,0.00590,100000.00000
0.603,0.120,0.16808,0.08476,100000.00000
0.498,0.170,1.08489,0.05624,-16.31227
0.673,0.300,0.99909,0.26615,-33.51333
1.434,0.420,0.42654,0.40985,100000.00000
0.564,0.340,1.12342,0.23731,-7.46829
0.538,0.480,1.20214,0.03313,-4.07538
0.208,0.450,-1.00000,-1.00000,0.00000
0.306,0.060,1.32819,0.03621,0.03979
0.908,0.470,1.00603,0.43849,-52.19079
0.380,0.200,0.76482,0.02428,0.33250
1.238,0.400,0.41006,0.38761,100000.00000
1.135,0.390,0.40569,0.37606,100000.00000
1.496,0.440,0.44661,0.43041,100000.00000
1.094,0.290,0.29808,0.27620,100000.00000
1.261,0.300,0.30548,0.28915,100000.00000
0.210,0.200,0.97069,0.19705,0.03822
1.278,0.080,0.08304,0.07050,100000.00000
0.432,0.260,1.00867,0.05780,-3.15667
0.580,0.200,0.98380,0.12607,-37.66129
0.448,0.370,1.32777,0.02025,-1.84248
0.479,0.080,1.32545,0.04586,-7.39952
0.582,0.010,0.04284,0.00000,100000.00000
1.096,0.120,0.12439,0.10729,100000.00000
0.607,0.210,0.97263,0.17884,-106.58470
1.319,0.050,0.05276,0.04101,100000.00000
0.266,0.160,0.91425,0.13194,0.03339
0.869,0.370,0.94161,0.33987,-131.21446
1.271,0.320,0.32583,0.30910,100000.00000
1.125,0.480,0.92132,0.42456,-2762.20037
0.231,0.230,0.86609,0.22569,0.03875
1.429,0.160,0.16292,0.15214,100000.00000
0.810,0.060,0.06790,0.03669,100000.00000
1.289,0.250,0.25439,0.24002,100000.00000
0.573,0.450,1.07698,0.20481,-3.56893
0.812,0.460,1.03576,0.41123,-13.90741
1.343,0.440,0.44932,0.42832,100000.00000
0.507,0.480,1.23600,0.01216,-1.25439
0.194,0.260,-1.00000,-1.00000,0.00000
1.394,0.210,0.21340,0.20164,100000.00000
1.238,0.200,0.20416,0.18959,100000.00000
1.118,0.340,0.34961,0.32597,100000.00000
0.414,0.370,1.03426,0.05482,-7.33966
0.908,0.370,0.40155,0.35182,100000.00000
0.793,0.220,0.23970,0.19676,100000.00000
1.263,0.200,0.20399,0.18997,100000.00000
0.917,0.280,0.29433,0.26105,100000.00000
1.160,0.140,0.14409,0.12853,100000.00000
0.938,0.180,0.18799,0.16275,100000.00000
0.781,0.410,0.96831,0.27644,-42.42849
0.528,0.120,1.09708,0.08529,-19.69232
1.463,0.420,0.42629,0.41033,100000.00000
0.698,0.160,0.18163,0.12923,100000.00000
1.452,0.080,0.08251,0.07242,100000.00000
1.492,0.280,0.28349,0.27202,100000.00000
0.662,0.230,1.01377,0.19182,-757.66403
0.275,0.050,0.84934,0.03953,0.03327
0.688,0.400,0.97761,0.25832,-17.97089
1.137,0.190,0.19489,0.17788,100000.00000
0.965,0.350,0.36864,0.33111,100000.00000
1.138,0.230,0.23555,0.21766,100000.00000
1.056,0.130,0.13489,0.11631,100000.00000
1.477,0.010,0.01231,0.00282,100000.00000
0.184,0.200,0.20067,0.20067,-0.00259
0.254,0.480,-1.00000,-1.00000,0.00000
1.338,0.290,0.29459,0.28035,100000.00000
0.857,0.410,0.94831,0.33706,-46.96832
0.533,0.400,1.27970,0.17517,-2.08231
1.290,0.330,0.33583,0.31927,100000.00000
1.253,0.200,0.20405,0.18982,100000.00000
0.293,0.410,0.81439,0.40546,0.07048
1.338,0.460,0.47116,0.44790,100000.00000
0.683,0.220,0.26348,0.19337,100000.00000
0.946,0.420,0.95003,0.37253,-269.66366
1.142,0.380,0.39246,0.36625,100000.00000
0.207,0.010,0.83047,0.01057,0.02616
1.419,0.470,0.47974,0.45903,100000.00000
1.095,0.490,0.95590,0.45386,-214.27783
0.519,0.160,1.00964,0.12118,-11.54454
0.941,0.480,0.94320,0.38234,-85.73947
1.395,0.150,0.15297,0.14184,100000.00000
0.593,0.410,1.06481,0.26525,-4.66267
0.222,0.400,0.40079,0.40079,-0.00429
0.382,0.020,1.04825,0.01194,-2.53604
0.705,0.280,1.01520,0.23019,-61.80042
0.534,0.010,0.05891,0.00000,100000.00000
1.270,0.110,0.11325,0.10038,100000.00000
0.517,0.100,0.97659,0.06231,-27.67479
1.016,0.460,0.94867,0.40495,-351.61146
0.318,0.490,0.94352,0.48651,0.10835
0.968,0.440,0.96331,0.40422,-240.72545
1.089,0.410,0.43366,0.39480,100000.00000
0.487,0.120,1.31862,0.01632,-29.05739
0.949,0.030,0.03487,0.01299,100000.00000
1.491,0.230,0.23315,0.22247,100000.00000
0.518,0.400,1.24668,0.03968,-2.99414
0.203,0.330,0.33075,0.33075,-0.00440
0.397,0.120,1.30258,0.01936,-3.92589
0.924,0.310,0.32529,0.28946,100000.00000
0.710,0.430,1.10461,0.35906,-7.75471
1.313,0.050,0.05278,0.04094,100000.00000
0.729,0.360,0.96459,0.16590,-244.24389
1.159,0.370,0.38026,0.35648,100000.00000
0.997,0.100,0.10937,0.08361,100000.00000
1.125,0.500,0.92550,0.44818,-85.39082
1.289,0.080,0.08300,0.07064,100000.00000
1.083,0.480,0.97798,0.41158,-232.46451
0.611,0.200,1.02586,0.16714,-194.84607
0.670,0.390,1.13921,0.29708,-16.61117
1.114,0.100,0.10405,0.08770,100000.00000
0.772,0.100,0.11085,0.07469,100000.00000
0.307,0.220,0.78977,0.14986,0.03894
0.780,0.270,0.30964,0.24681,100000.00000
0.653,0.310,1.00646,0.24446,-81.38656
0.892,0.350,0.38630,0.33144,100000.00000
0.835,0.360,0.96440,0.34254,-217.80821
1.305,0.290,0.29487,0.27990,100000.00000
1.287,0.110,0.11318,0.10061,100000.00000
1.204,0.200,0.20441,0.18905,100000.00000
0.283,0.020,1.18169,0.01849,0.03498
1.236,0.400,0.41019,0.38759,100000.00000
1.228,0.160,0.16376,0.14936,100000.00000
0.639,0.300,1.00815,0.21698,-51.80533
1.226,0.000,0.01063,0.00000,100000.00000
0.797,0.150,0.16222,0.12661,100000.00000
0.290,0.170,0.88520,0.11912,0.03577
0.712,0.140,0.15285,0.10564,100000.00000
1.475,0.090,0.09249,0.08266,100000.00000
0.781,0.380,0.96860,0.35084,-46.96547
1.365,0.210,0.21353,0.20132,100000.00000
0.955,0.230,0.23946,0.21308,100000.00000
1.255,0.380,0.38815,0.36803,100000.00000
0.972,0.070,0.07506,0.05393,100000.00000
1.240,0.310,0.31597,0.29872,100000.00000
0.883,0.310,0.34408,0.27713,100000.00000
0.577,0.190,1.03323,0.10932,-200.42129
0.937,0.170,0.17769,0.15274,100000.00000
0.696,0.030,0.04147,0.00000,100000.00000
1.064,0.270,0.27795,0.25570,100000.00000
0.263,0.020,0.97386,0.02044,0.03143
0.904,0.320,0.34182,0.30070,100000.00000
0.859,0.420,0.95347,0.38974,-70.95343
1.208,0.470,0.48768,0.45355,100000.00000
1.453,0.060,0.06239,0.05215,100000.00000
0.796,0.220,0.23906,0.19683,100000.00000
0.452,0.420,0.99673,0.03195,-2.61133
0.809,0.250,0.26989,0.22618,100000.00000
0.871,0.410,0.95865,0.32082,-123.26537
1.279,0.050,0.05290,0.04049,100000.00000
1.441,0.170,0.17293,0.16222,100000.00000
0.916,0.430,0.96915,0.38381,-266.26611
0.211,0.340,0.34075,0.34075,-0.00373
1.361,0.450,0.46069,0.43871,100000.00000
0.324,0.490,0.69466,0.48620,0.10590
0.340,0.020,1.34267,0.01495,-1.89920
0.608,0.410,0.98485,0.13133,-10.27115
0.978,0.210,0.21786,0.19384,100000.00000
0.754,0.010,0.02007,0.00287,100000.00000
0.698,0.180,0.20380,0.14846,100000.00000
1.042,0.260,0.26820,0.24531,100000.00000
1.099,0.270,0.27721,0.25654,100000.00000
0.795,0.050,0.05810,0.02564,100000.00000
0.480,0.350,0.95843,0.01720,4.69358
0.937,0.210,0.21929,0.19265,100000.00000
0.419,0.470,1.11768,0.23141,0.07904
1.321,0.500,0.52058,0.47794,100000.00000
0.773,0.480,0.98083,0.11907,-28.21141
1.263,0.330,0.33608,0.31874,100000.00000
1.394,0.490,0.50068,0.47696,100000.00000
0.753,0.290,0.32060,0.25486,100000.00000
1.322,0.130,0.13315,0.12103,100000.00000
0.238,0.280,1.01103,0.27591,0.04443
0.504,0.030,0.08576,0.00001,100000.00000
1.465,0.250,0.25337,0.24209,100000.00000
1.133,0.330,0.33930,0.31663,100000.00000
0.348,0.180,1.55983,0.05852,-0.75823
1.496,0.450,0.45703,0.44025,100000.00000
1.218,0.180,0.18408,0.16938,100000.00000
0.614,0.020,0.03780,0.00000,100000.00000
0.954,0.360,0.38375,0.34202,100000.00000
0.288,0.170,0.85857,0.12142,0.03557
0.221,0.260,0.99421,0.25693,0.04534
1.025,0.200,0.20661,0.18524,100000.00000
0.695,0.130,0.14903,0.09935,100000.00000
1.192,0.500,0.93800,0.45996,-1316.90383
1.440,0.030,0.03551,0.02254,100000.00000
0.481,0.220,1.15302,0.00268,-11.07928
1.147,0.050,0.05344,0.03831,100000.00000
0.863,0.150,0.15911,0.12978,100000.00000
1.464,0.110,0.11259,0.10253,100000.00000
0.864,0.110,0.11778,0.08983,100000.00000
0.417,0.310,1.23220,0.02745,-1.87944
1.397,0.110,0.11277,0.10190,100000.00000
0.276,0.250,0.82001,0.22550,0.03811
1.231,0.050,0.05309,0.03979,100000.00000
0.380,0.170,0.99973,0.00531,-9.17279
0.468,0.420,1.15984,0.01141,-8.36564
1.208,0.170,0.17405,0.15926,100000.00000
0.706,0.410,0.97295,0.28720,-31.78579
0.617,0.420,0.95463,0.19645,-6.31801
0.353,0.050,1.17492,0.01785,-1.99990
1.285,0.380,0.38764,0.36862,100000.00000
0.603,0.270,1.08740,0.22838,-34.66005
1.043,0.360,0.37709,0.34453,100000.00000
1.067,0.470,0.96136,0.37903,-669.21115
0.931,0.240,0.24937,0.22072,100000.00000
1.024,0.430,0.94215,0.40561,-1247.62039
1.475,0.230,0.23318,0.22229,100000.00000
0.591,0.090,0.24534,0.02193,100000.00000
1.399,0.120,0.12281,0.11191,100000.00000
0.240,0.040,0.86549,0.03793,0.02885
1.263,0.080,0.08311,0.07029,100000.00000
1.114,0.300,0.30792,0.28649,100000.00000
0.420,0.270,1.37773,0.02398,-1.36362
0.241,0.030,0.72936,0.02972,0.02900
1.128,0.110,0.11403,0.09797,100000.00000
0.948,0.350,0.37415,0.33208,100000.00000
0.716,0.100,0.11484,0.07123,100000.00000
0.597,0.050,0.07465,0.00580,100000.00000
1.020,0.480,0.95745,0.37676,-156.94973
0.833,0.020,0.02656,0.00000,100000.00000
0.732,0.480,1.10135,0.38161,-7.64463
0.459,0.450,1.44347,0.06783,-0.91600
1.409,0.270,0.27377,0.26102,100000.00000
0.822,0.100,0.10872,0.07768,100000.00000
0.971,0.080,0.08521,0.06394,100000.00000
0.802,0.040,0.04762,0.01596,100000.00000
0.672,0.350,1.13246,0.22349,-41.82305
0.455,0.160,1.39592,0.08690,-16.14511
0.365,0.500,1.63290,0.48926,-0.75118
0.591,0.390,0.99754,0.26610,-6.95856
0.219,0.430,0.43080,0.43080,-0.00504
1.266,0.150,0.15351,0.14015,100000.00000
1.155,0.140,0.14413,0.12844,100000.00000
1.460,0.490,0.50027,0.47916,100000.00000
0.601,0.270,0.99139,0.22754,-32.45340
0.788,0.240,0.26481,0.21675,100000.00000
0.951,0.250,0.26077,0.23286,100000.00000
1.231,0.330,0.33675,0.31837,100000.00000
0.550,0.240,1.01770,0.18659,-18.41607
0.533,0.370,1.04543,0.11658,-6.90767
0.549,0.050,0.08961,0.00001,100000.00000
1.352,0.500,0.51253,0.48513,100000.00000
1.409,0.380,0.38584,0.37025,100000.00000
0.562,0.490,1.40992,0.12569,-3.12653
0.474,0.030,1.38103,0.00050,-127.92976
0.915,0.430,0.97508,0.37041,-206.64117
1.211,0.310,0.31641,0.29823,100000.00000
0.888,0.390,0.94966,0.37307,-64.06611
0.882,0.220,0.23406,0.20046,100000.00000
0.879,0.460,0.99462,0.28391,-335.43304
0.878,0.400,0.94977,0.33249,-154.58675
1.461,0.420,0.42631,0.41030,100000.00000
1.479,0.470,0.47750,0.45896,100000.00000
0.224,0.380,0.38078,0.38078,-0.00354
0.647,0.180,0.20020,0.13224,100000.00000
0.658,0.300,0.98755,0.21427,-22.33850
0.216,0.470,-1.00000,-1.00000,0.00000
1.103,0.000,0.01298,0.00000,100000.00000
0.563,0.050,0.08270,0.00001,100000.00000
1.225,0.090,0.09328,0.07971,100000.00000
0.229,0.490,0.49084,0.49084,-0.00530
0.671,0.280,1.12728,0.24898,-63.53327
1.469,0.360,0.36473,0.35116,100000.00000
1.446,0.390,0.39560,0.38055,100000.00000
0.261,0.470,-1.00000,-1.00000,0.00000
0.929,0.150,0.15725,0.13244,100000.00000
0.545,0.190,1.03668,0.15211,-25.74740
1.442,0.010,0.01244,0.00262,100000.00000
0.562,0.480,1.74761,0.13791,-6.72019
1.015,0.180,0.18632,0.16508,100000.00000
0.806,0.460,1.07406,0.33325,-79.67008
0.582,0.460,1.02205,0.21183,-4.40781
0.249,0.410,0.41079,0.41079,-0.00157
1.395,0.020,0.02239,0.01151,100000.00000
1.134,0.380,0.39457,0.36613,100000.00000
0.699,0.310,1.03625,0.23840,-82.42265
1.467,0.210,0.21309,0.20233,100000.00000
1.234,0.260,0.26503,0.24912,100000.00000
0.360,0.100,1.30378,0.01662,-2.08270
0.673,0.130,0.15373,0.09810,100000.00000
