#a_0,e_0,emax,emin,tcol
0.323,0.350,0.51038,0.02623,0.13740
0.413,0.430,2.46071,0.17938,0.16601
0.976,0.300,0.35394,0.26971,100000.00000
0.361,0.170,0.95517,0.08527,0.15410
1.486,0.230,0.26418,0.21956,100000.00000
0.854,0.320,0.92200,0.27431,-321.13105
0.652,0.490,0.98554,0.43167,7.05217
0.240,0.000,0.78094,0.00049,0.04226
0.350,0.100,1.28343,0.02819,0.16772
0.334,0.490,1.03052,0.45418,0.11641
0.330,0.130,0.99998,0.02659,0.15511
1.198,0.020,0.06498,0.00937,100000.00000
1.201,0.170,0.21253,0.15582,100000.00000
0.870,0.480,0.99978,0.19606,-33.03915
0.945,0.260,0.31474,0.23189,100000.00000
1.111,0.440,0.92703,0.40199,-1372.34442
1.217,0.430,0.48272,0.40428,100000.00000
1.338,0.420,0.45857,0.40095,100000.00000
0.327,0.460,0.74265,0.42591,0.10693
0.632,0.390,1.34480,0.33966,-22.08887
1.237,0.210,0.25125,0.19589,100000.00000
0.968,0.000,0.06058,0.00000,100000.00000
0.854,0.030,0.09366,0.00840,100000.00000
1.267,0.190,0.23029,0.17685,100000.00000
0.382,0.120,1.54307,0.03416,0.17338
1.397,0.280,0.31651,0.26761,100000.00000
1.268,0.300,0.34033,0.28447,100000.00000
0.328,0.280,1.00249,0.08162,-2.47439
0.263,0.160,0.73720,0.13702,1.20280
1.011,0.210,0.26092,0.18866,100000.00000
0.668,0.120,0.19572,0.07060,100000.00000
0.718,0.080,0.15493,0.04249,100000.00000
0.820,0.070,0.13453,0.04342,100000.00000
0.393,0.420,0.91255,0.19015,0.16111
0.523,0.450,0.97164,0.00849,0.54842
0.351,0.300,1.13358,0.15014,-5.74952
0.843,0.270,0.33051,0.22934,100000.00000
1.176,0.370,0.41422,0.34723,100000.00000
0.222,0.480,-1.00000,-1.00000,0.00000
0.629,0.270,0.98432,0.20676,-13.28802
0.613,0.070,0.93810,0.00208,-218.78376
0.538,0.200,0.95345,0.09836,-10.13514
0.718,0.170,0.24395,0.12216,100000.00000
0.553,0.050,0.95482,0.00093,-87.96305
0.285,0.250,0.96811,0.04407,0.82384
0.765,0.130,0.19931,0.09473,100000.00000
0.947,0.160,0.21442,0.13748,100000.00000
0.707,0.260,1.01578,0.13587,-71.00273
1.207,0.150,0.19237,0.13627,100000.00000
0.453,0.180,1.73488,0.03747,-0.82004
0.523,0.310,1.12485,0.04751,-31.11739
1.467,0.330,0.36483,0.31773,100000.00000
0.425,0.230,0.50600,0.08953,0.27488
0.672,0.110,1.00878,0.04753,-700.34731
0.461,0.160,1.32869,0.07572,1.42981
0.365,0.500,0.84416,0.31919,1.28871
1.491,0.080,0.11444,0.07104,100000.00000
0.782,0.140,0.20696,0.10619,100000.00000
1.072,0.440,0.95521,0.39812,-737.91692
0.992,0.460,0.95927,0.42034,-19.04321
1.240,0.390,0.43164,0.36913,100000.00000
1.032,0.120,0.16991,0.10220,100000.00000
0.392,0.070,2.09536,0.02885,-1.93250
1.446,0.260,0.29542,0.24860,100000.00000
0.570,0.110,1.06694,0.00598,-324.29018
0.680,0.230,0.96474,0.15712,-83.69435
0.937,0.440,0.94487,0.37274,-82.84851
0.321,0.380,0.47694,0.04348,0.13397
0.802,0.190,0.25771,0.15137,100000.00000
0.920,0.050,0.10757,0.03017,100000.00000
0.909,0.060,0.11793,0.03915,100000.00000
1.398,0.250,0.28645,0.23816,100000.00000
1.030,0.500,0.92296,0.36767,-41.83719
0.223,0.040,0.60832,0.03193,0.03495
0.481,0.430,0.98608,0.18679,0.20984
1.333,0.090,0.12868,0.07911,100000.00000
1.006,0.110,0.16134,0.09155,100000.00000
0.896,0.100,0.15804,0.07693,100000.00000
1.457,0.500,0.53693,0.47009,100000.00000
1.068,0.470,0.93157,0.39533,-85.70702
1.311,0.260,0.29890,0.24645,100000.00000
0.634,0.240,1.16696,0.13443,-1591.02626
0.996,0.080,0.13223,0.06196,100000.00000
0.580,0.200,1.03929,0.00835,-83.08282
0.979,0.210,0.26259,0.18717,100000.00000
1.001,0.120,0.17103,0.10111,100000.00000
1.118,0.010,0.05946,0.00001,100000.00000
0.308,0.120,0.89329,0.01693,1.36880
0.854,0.360,0.94110,0.29974,-122.08598
0.510,0.440,1.62374,0.32740,-1.84283
1.214,0.120,0.16228,0.10683,100000.00000
0.482,0.040,1.10512,0.00144,-9.62034
0.885,0.000,0.06683,0.00001,100000.00000
0.328,0.040,0.97381,0.02822,0.16687
0.528,0.500,1.15305,0.27541,-2.39349
1.295,0.490,0.91573,0.45747,-2330.79763
0.609,0.040,0.95474,0.00002,-1599.59548
0.348,0.380,0.47756,0.24628,0.11545
1.250,0.500,0.91640,0.45721,-1356.75513
1.222,0.230,0.27177,0.21518,100000.00000
0.619,0.030,0.13086,0.00001,100000.00000
1.325,0.350,0.38868,0.33420,100000.00000
0.260,0.280,2.24447,0.23319,0.46661
0.871,0.070,0.13038,0.04672,100000.00000
0.778,0.240,0.30779,0.19230,100000.00000
0.335,0.450,0.67282,0.40081,0.10750
1.284,0.060,0.10026,0.04889,100000.00000
1.285,0.060,0.10029,0.04896,100000.00000
1.392,0.320,0.35670,0.30663,100000.00000
0.287,0.410,3.33179,0.18882,-3.17288
0.675,0.460,0.85063,0.11054,1.48860
0.946,0.300,0.35490,0.26792,100000.00000
0.608,0.380,1.11352,0.10778,-8.61078
0.884,0.020,0.08232,0.00105,100000.00000
1.188,0.310,0.35331,0.29172,100000.00000
0.862,0.400,1.01191,0.26503,-82.86385
1.218,0.310,0.35210,0.29268,100000.00000
0.405,0.190,0.39770,0.07711,0.48926
0.225,0.410,0.41069,0.41069,-0.00221
0.614,0.280,1.03161,0.06245,-29.88207
0.845,0.370,0.93385,0.25746,-57.12030
1.452,0.350,0.38523,0.33696,100000.00000
1.221,0.030,0.07344,0.01902,100000.00000
1.019,0.400,0.92859,0.36081,-291.09635
1.414,0.200,0.23628,0.18903,100000.00000
1.154,0.080,0.12479,0.06628,100000.00000
1.258,0.400,0.44317,0.37918,100000.00000
0.855,0.420,0.99531,0.20869,-148.06679
0.635,0.120,0.21455,0.05870,100000.00000
0.493,0.440,1.74393,0.33440,0.21319
1.330,0.460,0.49932,0.43637,100000.00000
1.402,0.150,0.18634,0.13938,100000.00000
0.755,0.180,0.25193,0.13693,100000.00000
0.640,0.460,1.07116,0.40757,-1.77672
1.282,0.060,0.10045,0.04892,100000.00000
1.116,0.180,0.22585,0.16347,100000.00000
0.282,0.100,0.74672,0.05061,0.60642
0.986,0.410,0.94432,0.36356,-412.35405
0.513,0.070,0.07562,0.00001,100000.00000
1.311,0.090,0.12917,0.07883,100000.00000
0.835,0.330,0.92771,0.22678,-333.87051
0.682,0.070,0.15203,0.02769,100000.00000
1.186,0.410,0.45408,0.38321,100000.00000
0.720,0.470,0.98927,0.26345,-10.58773
1.119,0.430,0.93205,0.39879,-1079.46894
1.029,0.480,0.93996,0.35624,-144.73777
0.659,0.460,1.02473,0.05262,-7.68565
1.250,0.110,0.15091,0.09756,100000.00000
1.378,0.350,0.38713,0.33549,100000.00000
0.402,0.490,1.01975,0.37437,0.13930
0.242,0.160,0.84500,0.13687,0.04657
0.887,0.380,0.99235,0.30058,-255.64837
1.037,0.460,0.93836,0.31476,-321.32051
1.478,0.070,0.10484,0.06106,100000.00000
0.588,0.470,1.15062,0.40039,-1.77044
0.623,0.240,1.02762,0.17511,-12.56532
0.703,0.320,1.06363,0.21583,-34.87258
1.422,0.170,0.20578,0.15944,100000.00000
0.301,0.190,1.17349,0.02794,-1.60096
1.042,0.270,0.31943,0.24742,100000.00000
1.291,0.380,0.41977,0.36182,100000.00000
1.325,0.420,0.45906,0.40032,100000.00000
0.539,0.470,0.70604,0.23353,0.67808
1.418,0.430,0.46638,0.41290,100000.00000
1.013,0.470,1.00347,0.38511,-205.67312
0.557,0.120,0.98684,0.00011,-7441.33967
0.630,0.400,0.95183,0.35039,-9.05130
0.612,0.070,0.95461,0.00795,-127.98073
0.906,0.020,0.08063,0.00200,100000.00000
0.857,0.200,0.26181,0.16812,100000.00000
0.874,0.050,0.11083,0.02792,100000.00000
1.249,0.130,0.17108,0.11737,100000.00000
1.429,0.090,0.12588,0.08030,100000.00000
1.311,0.340,0.37911,0.32422,100000.00000
0.593,0.370,1.21945,0.10405,-14.69886
0.796,0.270,0.94564,0.22233,-282.14394
0.691,0.020,0.10346,0.00002,100000.00000
0.310,0.380,0.96907,0.04128,0.26185
1.212,0.250,0.29217,0.23443,100000.00000
0.518,0.300,1.19982,0.05652,-5.44577
0.574,0.450,1.02417,0.38261,-1.91529
0.526,0.210,1.02217,0.02670,-7.44790
0.571,0.320,1.10855,0.26699,-4.89514
0.865,0.000,0.06851,0.00001,100000.00000
0.408,0.310,1.16596,0.09886,-1.69269
0.871,0.320,0.96445,0.24507,-324.43055
0.959,0.050,0.10507,0.03174,100000.00000
1.127,0.480,0.92973,0.40330,-102.73240
0.373,0.240,1.02756,0.14116,0.15231
0.379,0.460,1.05742,0.37359,-1.51553
0.483,0.460,1.89082,0.22196,0.22975
0.486,0.350,1.06680,0.28158,-7.74502
0.397,0.280,1.04523,0.18646,-6.56346
0.301,0.030,1.39416,0.02390,-1.20548
0.373,0.480,1.08498,0.41766,-1.35994
0.969,0.220,0.27331,0.19611,100000.00000
1.097,0.020,0.06947,0.00758,100000.00000
1.289,0.130,0.16947,0.11801,100000.00000
0.880,0.280,0.34012,0.24202,100000.00000
0.261,0.480,-1.00000,-1.00000,0.00000
0.931,0.500,0.96027,0.31876,-64.92627
0.711,0.200,0.27435,0.14411,100000.00000
0.527,0.450,0.97297,0.18719,-3.57713
0.880,0.000,0.06724,0.00001,100000.00000
1.331,0.280,0.31833,0.26640,100000.00000
0.332,0.440,0.58579,0.38239,0.10630
1.000,0.130,0.18153,0.11083,100000.00000
0.323,0.020,0.93992,0.01582,0.16129
1.366,0.330,0.36745,0.31583,100000.00000
0.913,0.250,0.30822,0.21780,100000.00000
0.762,0.200,0.27098,0.15556,100000.00000
0.888,0.180,0.23836,0.15305,100000.00000
0.742,0.100,0.17255,0.06410,100000.00000
0.202,0.480,-1.00000,-1.00000,0.00000
1.182,0.230,0.27323,0.21414,100000.00000
0.996,0.050,0.10289,0.03307,100000.00000
0.642,0.320,1.22758,0.26155,-9.32362
1.281,0.420,0.46055,0.39839,100000.00000
0.794,0.300,0.97372,0.24338,-92.96889
1.483,0.150,0.18434,0.14032,100000.00000
0.921,0.070,0.12688,0.04928,100000.00000
1.112,0.390,0.43541,0.36156,100000.00000
0.910,0.350,0.94795,0.30812,-631.26667
0.953,0.460,0.93933,0.37852,-69.23547
0.591,0.260,0.99376,0.09843,-25.10260
1.345,0.330,0.36813,0.31528,100000.00000
1.304,0.410,0.45085,0.38969,100000.00000
0.698,0.450,0.97126,0.22880,-9.96151
0.721,0.470,0.97365,0.42219,-16.21620
0.466,0.350,0.82029,0.19165,0.21413
1.201,0.500,0.97851,0.45987,-349.05851
1.383,0.230,0.26690,0.21821,100000.00000
0.926,0.080,0.13635,0.05914,100000.00000
1.219,0.050,0.09278,0.03819,100000.00000
1.255,0.210,0.25065,0.19627,100000.00000
0.777,0.500,1.05856,0.11034,-15.87991
1.485,0.420,0.45467,0.40513,100000.00000
0.292,0.450,0.65232,0.41180,0.10091
0.752,0.240,0.99188,0.16711,-214.76341
1.007,0.460,0.96521,0.38041,-306.99419
0.794,0.150,0.21989,0.10333,100000.00000
1.218,0.450,0.92588,0.42155,-18650.37058
0.333,0.230,0.62203,0.07494,0.36438
0.617,0.000,0.10931,0.00003,100000.00000
0.290,0.290,1.48206,0.00765,-4.34303
0.952,0.280,0.33391,0.25081,100000.00000
0.856,0.260,0.34520,0.22297,100000.00000
1.075,0.160,0.20769,0.14268,100000.00000
1.105,0.390,0.43675,0.36098,100000.00000
0.303,0.390,1.07528,0.18589,-1.98188
0.533,0.110,0.97000,0.00841,-18.65319
1.386,0.290,0.32681,0.27722,100000.00000
1.131,0.150,0.19527,0.13451,100000.00000
1.204,0.120,0.16258,0.10663,100000.00000
1.012,0.490,0.95413,0.34522,-56.45958
0.614,0.410,0.97268,0.00142,-19.18006
0.230,0.160,0.74622,0.13633,0.04186
1.346,0.430,0.47418,0.41057,100000.00000
1.059,0.000,0.05516,0.00001,100000.00000
1.389,0.500,0.53833,0.47514,100000.00000
1.419,0.410,0.44626,0.39404,100000.00000
1.428,0.190,0.22584,0.17931,100000.00000
1.025,0.490,0.94511,0.33958,-177.37278
0.730,0.010,0.09138,0.00002,100000.00000
0.421,0.120,1.50634,0.08026,-3.44223
0.902,0.440,0.99706,0.29805,-58.38574
0.242,0.230,0.89715,0.20191,0.07957
0.572,0.290,1.07329,0.23217,-12.12441
0.798,0.360,0.96703,0.21710,-85.98262
0.281,0.280,1.05531,0.12714,-3.61337
1.342,0.390,0.43124,0.37291,100000.00000
0.646,0.270,0.29309,0.17590,100000.00000
0.917,0.260,0.31779,0.22786,100000.00000
0.735,0.420,1.01005,0.15278,-17.12480
0.810,0.380,0.98171,0.16980,-177.12113
0.868,0.240,0.30138,0.20419,100000.00000
0.268,0.090,1.44870,0.07327,-2.92286
0.435,0.410,0.69711,0.00121,1.26506
0.530,0.370,2.40641,0.11973,1.84367
0.966,0.420,0.92892,0.35766,-159.30648
1.348,0.260,0.29783,0.24714,100000.00000
0.668,0.150,0.22268,0.09554,100000.00000
0.555,0.290,0.98053,0.23393,-3.66496
1.028,0.050,0.10115,0.03402,100000.00000
0.733,0.190,0.97290,0.13828,-17545.96788
1.068,0.320,0.37048,0.28535,100000.00000
0.214,0.130,0.63978,0.10944,0.03660
1.116,0.360,0.41128,0.33527,100000.00000
1.242,0.200,0.24108,0.18618,100000.00000
0.882,0.080,0.13955,0.05695,100000.00000
0.322,0.300,1.12473,0.04819,-1.64090
0.527,0.000,0.13263,0.00004,100000.00000
0.922,0.030,0.08847,0.01151,100000.00000
0.204,0.280,1.03013,0.24282,0.05534
1.163,0.170,0.21394,0.15494,100000.00000
1.243,0.260,0.30107,0.24496,100000.00000
0.424,0.060,1.25868,0.03052,-4.03620
0.727,0.390,0.97304,0.25635,-5.57776
1.220,0.220,0.26183,0.20531,100000.00000
0.586,0.160,0.99539,0.05765,-54.12964
0.206,0.300,1.02105,0.26113,-1.77753
0.593,0.480,1.47556,0.13920,-6.58039
1.431,0.430,0.46962,0.41291,100000.00000
1.306,0.010,0.05212,0.00186,100000.00000
0.905,0.170,0.22747,0.14443,100000.00000
0.610,0.200,1.00568,0.11817,-23.40837
0.376,0.040,1.04267,0.00432,-1.92265
0.851,0.260,0.35260,0.22244,100000.00000
0.898,0.150,0.20747,0.12522,100000.00000
0.371,0.280,0.81203,0.03116,0.15630
0.977,0.060,0.11373,0.04193,100000.00000
0.913,0.320,0.95680,0.28186,-34036.43424
0.330,0.030,0.68845,0.02218,0.20630
0.416,0.340,1.41971,0.24045,-1.43428
1.130,0.410,0.46414,0.37473,100000.00000
1.481,0.440,0.47500,0.42373,100000.00000
1.077,0.480,0.92872,0.34567,-391.04519
1.470,0.440,0.47504,0.42381,100000.00000
1.205,0.260,0.30242,0.24397,100000.00000
1.057,0.080,0.12904,0.06392,100000.00000
0.317,0.170,0.92404,0.01956,0.15717
0.647,0.270,0.29249,0.16992,100000.00000
0.747,0.350,1.02703,0.29129,-33.32240
0.833,0.020,0.08659,0.00001,100000.00000
1.286,0.000,0.04494,0.00001,100000.00000
0.302,0.400,0.49566,0.15939,0.20093
0.951,0.450,0.95312,0.38795,-37.53691
1.077,0.250,0.29793,0.23002,100000.00000
0.358,0.060,0.66759,0.00606,0.41770
1.488,0.480,0.51630,0.45765,100000.00000
0.840,0.470,1.00547,0.21065,-22.31875
0.528,0.460,2.21359,0.21198,0.42541
0.982,0.130,0.18249,0.11006,100000.00000
0.894,0.350,0.94444,0.29938,-275.74807
0.840,0.140,0.20192,0.11140,100000.00000
1.091,0.470,0.95721,0.34287,-693.66601
0.291,0.250,1.23177,0.08694,-1.41220
1.455,0.020,0.05801,0.01175,100000.00000
0.850,0.080,0.14173,0.05500,100000.00000
0.677,0.250,0.98660,0.15620,-142.71557
0.431,0.450,1.25960,0.34323,0.42004
1.455,0.380,0.41525,0.36610,100000.00000
1.362,0.410,0.44804,0.39228,100000.00000
0.428,0.040,1.03467,0.01366,-3.34349
1.286,0.280,0.31970,0.26545,100000.00000
1.403,0.310,0.34638,0.29708,100000.00000
0.234,0.070,0.72667,0.05754,0.03931
0.334,0.320,0.42669,0.14123,0.12629
1.069,0.460,0.92286,0.38307,-340.46847
0.973,0.030,0.08524,0.01345,100000.00000
0.454,0.330,0.61327,0.17469,0.29013
0.735,0.060,0.13399,0.02637,100000.00000
0.782,0.170,0.23677,0.13364,100000.00000
0.548,0.210,1.19848,0.13798,-11.11848
0.944,0.170,0.22451,0.14696,100000.00000
0.461,0.050,1.36527,0.03010,-5.67390
0.906,0.490,1.02506,0.44419,-29.27603
0.489,0.280,1.01266,0.23103,-3.74032
1.104,0.430,0.92238,0.36210,-17411.16788
0.313,0.030,2.21086,0.02394,0.16478
0.526,0.300,1.08415,0.03361,-7.59174
1.337,0.120,0.15821,0.10884,100000.00000
1.065,0.210,0.25813,0.19100,100000.00000
0.207,0.270,0.91546,0.23427,0.05255
1.331,0.250,0.28831,0.23702,100000.00000
1.144,0.280,0.32475,0.26139,100000.00000
0.309,0.310,1.32845,0.06637,-2.04280
1.244,0.330,0.37117,0.31271,100000.00000
1.468,0.390,0.42492,0.37604,100000.00000
1.421,0.230,0.27251,0.20918,100000.00000
1.178,0.350,0.39384,0.32909,100000.00000
0.412,0.040,0.70389,0.01059,1.80760
0.428,0.220,0.40762,0.09710,0.27185
0.233,0.490,0.49073,0.49073,-0.00366
1.008,0.260,0.31737,0.23403,100000.00000
1.032,0.280,0.33054,0.25537,100000.00000
0.568,0.410,2.38006,0.24370,5.73687
0.803,0.410,0.98484,0.14185,-97.31322
1.000,0.010,0.06594,0.00002,100000.00000
0.948,0.260,0.31448,0.23216,100000.00000
0.370,0.340,0.87662,0.20692,0.66515
1.331,0.360,0.39855,0.34396,100000.00000
1.438,0.230,0.26516,0.21898,100000.00000
1.112,0.330,0.38259,0.30392,100000.00000
1.060,0.110,0.15859,0.09333,100000.00000
0.740,0.020,0.09651,0.00001,100000.00000
1.232,0.350,0.39246,0.32911,100000.00000
1.284,0.010,0.05288,0.00162,100000.00000
0.486,0.250,0.99653,0.19794,-4.53970
1.143,0.030,0.07652,0.01775,100000.00000
0.589,0.270,1.14299,0.11720,-17.38045
1.276,0.020,0.06210,0.01045,100000.00000
1.162,0.400,0.45772,0.37301,100000.00000
0.364,0.260,0.99842,0.08193,0.16123
0.203,0.360,0.36067,0.36067,-0.00295
0.729,0.040,0.11424,0.00711,100000.00000
0.277,0.280,1.14161,0.16190,-2.07243
1.245,0.270,0.31215,0.25477,100000.00000
0.542,0.290,1.18117,0.01437,-7.23860
0.972,0.200,0.25300,0.17722,100000.00000
0.784,0.240,0.30542,0.19434,100000.00000
1.414,0.470,0.50690,0.44926,100000.00000
1.261,0.170,0.21048,0.15705,100000.00000
0.838,0.100,0.16243,0.07323,100000.00000
0.840,0.120,0.18202,0.09243,100000.00000
1.230,0.070,0.11197,0.05787,100000.00000
1.396,0.000,0.04138,0.00001,100000.00000
0.622,0.230,0.95244,0.08646,-61.66395
0.955,0.160,0.21603,0.13193,100000.00000
0.228,0.100,0.62025,0.08349,0.03837
0.997,0.290,0.34184,0.26342,100000.00000
1.005,0.090,0.14158,0.07201,100000.00000
1.469,0.160,0.19465,0.15009,100000.00000
0.708,0.070,0.14675,0.03200,100000.00000
0.745,0.060,0.13245,0.02748,100000.00000
0.228,0.050,0.71349,0.03977,0.03662
1.069,0.190,0.23790,0.17169,100000.00000
1.387,0.260,0.29676,0.24781,100000.00000
1.133,0.240,0.28517,0.22242,100000.00000
1.111,0.370,0.41527,0.34410,100000.00000
0.422,0.100,1.29677,0.06414,-4.52975
0.951,0.290,0.34410,0.25972,100000.00000
1.298,0.410,0.44936,0.39019,100000.00000
0.970,0.040,0.09481,0.02267,100000.00000
1.394,0.030,0.06785,0.02114,100000.00000
0.522,0.120,1.18810,0.00145,-30.46971
1.435,0.330,0.36560,0.31717,100000.00000
1.312,0.340,0.37907,0.32424,100000.00000
1.149,0.180,0.22448,0.16438,100000.00000
1.448,0.480,0.51720,0.45590,100000.00000
0.641,0.050,0.14011,0.00288,100000.00000
0.304,0.210,1.84375,0.02196,0.16646
0.414,0.370,1.01795,0.26185,-6.45375
1.498,0.490,0.52539,0.47048,100000.00000
0.696,0.260,0.27518,0.10033,100000.00000
0.982,0.080,0.13291,0.06151,100000.00000
1.251,0.470,0.91439,0.44042,-4548.58469
1.475,0.340,0.37465,0.32762,100000.00000
0.574,0.080,0.20152,0.00112,100000.00000
1.195,0.390,0.43325,0.36693,100000.00000
0.931,0.380,0.93835,0.33098,-226.10064
0.861,0.100,0.16066,0.07485,100000.00000
0.579,0.100,0.21106,0.01544,100000.00000
1.070,0.260,0.30820,0.23925,100000.00000
1.189,0.420,0.46475,0.39234,100000.00000
0.886,0.440,0.97271,0.35374,-60.92019
0.243,0.120,0.80810,0.10042,0.04554
0.651,0.500,1.13844,0.43801,-1.55352
1.006,0.200,0.25152,0.17603,100000.00000
1.125,0.210,0.25548,0.19303,100000.00000
0.668,0.090,0.16802,0.04467,100000.00000
1.284,0.080,0.12008,0.06859,100000.00000
0.888,0.240,0.29866,0.20867,100000.00000
1.003,0.180,0.23113,0.15953,100000.00000
1.150,0.130,0.17457,0.11533,100000.00000
1.244,0.130,0.17121,0.11727,100000.00000
0.792,0.210,0.31049,0.17097,100000.00000
1.271,0.290,0.33024,0.27483,100000.00000
1.448,0.100,0.13534,0.09040,100000.00000
0.796,0.240,0.36683,0.18735,100000.00000
1.357,0.460,0.50091,0.43734,100000.00000
1.313,0.250,0.28884,0.23668,100000.00000
1.433,0.280,0.31559,0.26819,100000.00000
0.988,0.330,0.38310,0.29773,100000.00000
1.226,0.120,0.16189,0.10702,100000.00000
0.726,0.230,0.95865,0.16747,-6147.19362
0.599,0.000,0.11132,0.00001,100000.00000
1.246,0.480,0.90899,0.43147,-2249.01431
0.596,0.000,0.11352,0.00001,100000.00000
0.572,0.030,0.15747,0.00002,100000.00000
0.323,0.380,0.42395,0.08445,0.13046
0.221,0.310,2.07966,0.27270,2.15279
0.875,0.260,0.32065,0.22304,100000.00000
0.851,0.380,1.00358,0.28595,-60.16833
1.084,0.490,0.94337,0.40257,-97.20440
0.295,0.320,1.30928,0.06103,-0.96856
0.338,0.170,0.94945,0.04415,0.16714
0.383,0.450,1.89207,0.35322,2.15954
0.851,0.200,0.26633,0.16508,100000.00000
1.467,0.140,0.17474,0.13024,100000.00000
0.720,0.220,0.29479,0.15978,100000.00000
1.070,0.060,0.10878,0.04482,100000.00000
1.278,0.380,0.42035,0.36130,100000.00000
1.350,0.000,0.04277,0.00001,100000.00000
0.272,0.450,0.76178,0.40834,0.10086
1.108,0.450,0.91672,0.37575,-1164.72411
0.364,0.490,1.14215,0.44911,-1.14370
1.381,0.010,0.04976,0.00259,100000.00000
0.686,0.170,1.01232,0.08097,-77.24055
0.811,0.280,0.96007,0.22190,-165.18467
1.148,0.290,0.33459,0.27115,100000.00000
0.920,0.060,0.11719,0.03964,100000.00000
0.236,0.180,0.80495,0.15503,0.04524
1.428,0.480,0.51630,0.45922,100000.00000
0.391,0.400,0.97095,0.14864,0.15940
1.459,0.420,0.45527,0.40456,100000.00000
0.965,0.290,0.34824,0.25438,100000.00000
0.880,0.020,0.08264,0.00088,100000.00000
0.598,0.020,0.12273,0.00002,100000.00000
1.213,0.180,0.22209,0.16591,100000.00000
0.436,0.040,1.76655,0.01559,-3.40964
0.256,0.330,2.90234,0.15475,0.09434
0.624,0.410,1.27781,0.35443,-9.35520
