#a_0,e_0,emax,emin,tcol
0.201,0.000,0.80676,0.00007,0.02565
0.274,0.440,0.66506,0.43679,0.10366
0.303,0.110,0.89493,0.06125,0.03821
0.278,0.410,1.11863,0.40563,0.07465
0.436,0.080,1.21190,0.03276,-30.85623
0.319,0.350,0.92064,0.31035,0.04864
0.512,0.050,1.15369,0.00054,-65.32502
0.400,0.120,1.12278,0.02557,-51.35065
0.375,0.400,1.80997,0.29708,-12.48127
0.435,0.420,1.37724,0.06122,0.09105
0.239,0.080,0.80488,0.07320,0.02964
0.372,0.150,1.49499,0.02033,1.56574
0.526,0.300,1.10049,0.18570,-65.32482
0.470,0.010,0.75522,0.00040,-271.70761
0.539,0.480,1.15135,0.02118,14.11887
0.596,0.240,1.06332,0.20385,-194.08823
0.580,0.300,1.15257,0.11737,-58.72439
0.466,0.460,1.18144,0.07507,-28.52468
0.334,0.290,0.92895,0.19428,0.04466
0.419,0.140,1.09108,0.04582,-55.53749
0.515,0.210,0.33023,0.12393,2.47600
0.185,0.050,0.83065,0.05008,0.02847
0.448,0.290,1.35596,0.07356,-31.06897
0.409,0.110,1.54531,0.02970,-18.70837
0.572,0.140,1.02574,0.08928,-163.16080
0.180,0.330,0.33010,0.33010,-0.00646
0.280,0.050,0.88342,0.03807,0.03414
0.327,0.000,1.24603,0.00007,-25.08882
0.323,0.090,1.31250,0.04077,0.04697
0.359,0.500,1.08194,0.45831,-22.51863
0.245,0.120,0.78415,0.10818,0.03118
0.217,0.100,0.83390,0.09610,0.02991
0.465,0.150,1.26056,0.00796,-32.35584
0.212,0.350,-1.00000,-1.00000,0.00000
0.311,0.020,1.37502,0.01615,0.04650
0.418,0.250,1.21803,0.03378,-30.49413
0.597,0.120,1.12638,0.06882,-116.75929
0.542,0.320,1.41690,0.21297,-30.29688
0.472,0.010,1.13260,0.00028,-198.40385
0.574,0.320,0.32891,0.06092,-46.01576
0.599,0.300,1.14109,0.24455,-80.93584
0.424,0.470,0.90311,0.21751,0.08050
0.255,0.060,0.89092,0.05195,0.03055
0.182,0.440,-1.00000,-1.00000,0.00000
0.258,0.460,0.46010,0.46010,-0.00304
0.371,0.100,0.80927,0.01115,1.15346
0.229,0.190,0.87279,0.18486,0.03511
0.335,0.470,2.26555,0.46434,0.08407
0.247,0.290,1.06530,0.28488,0.04465
0.258,0.200,0.93763,0.18264,0.03477
0.318,0.250,1.25516,0.16808,0.04077
0.414,0.370,1.06779,0.08344,-38.41359
0.434,0.070,1.13990,0.02401,-80.82243
0.269,0.290,1.02156,0.28052,0.04152
0.421,0.060,1.12287,0.01222,-61.53907
0.589,0.240,0.48452,0.15051,-106.43790
0.388,0.230,1.13683,0.02699,-39.65941
0.395,0.390,1.42302,0.23742,0.14163
0.453,0.060,1.05556,0.02262,-70.72446
0.338,0.010,1.58759,0.00977,-17.10590
0.252,0.090,0.87928,0.07800,0.03070
0.438,0.010,1.16479,0.00404,-39.39454
0.334,0.030,1.13354,0.01783,-37.49188
0.391,0.080,1.07328,0.00867,-64.39672
0.406,0.230,1.00283,0.02047,-58.54840
0.426,0.420,1.18958,0.06437,0.08824
0.331,0.110,1.48754,0.04069,-17.19942
0.536,0.220,1.02857,0.13608,-250.28945
0.491,0.490,1.28490,0.11058,2.20908
0.386,0.070,1.29654,0.01494,-27.46706
0.368,0.350,1.67555,0.22409,-13.45283
0.231,0.100,0.90072,0.09399,0.02985
0.465,0.340,0.95418,0.00662,6.27692
0.300,0.150,0.87172,0.09341,0.03714
0.204,0.040,0.88699,0.04007,0.02717
0.318,0.120,1.24188,0.05588,0.04091
0.388,0.030,1.14863,0.00860,-37.75467
0.276,0.260,0.84830,0.23785,0.03879
0.198,0.090,0.90183,0.08850,0.03005
0.366,0.470,1.27191,0.40059,0.07555
0.368,0.010,1.36630,0.00790,-23.65841
0.599,0.480,1.02402,0.22363,-134.17970
0.237,0.080,0.78606,0.07389,0.02956
0.557,0.360,1.25896,0.23026,-58.58422
0.502,0.150,0.28009,0.08681,-297.67031
0.300,0.360,0.94029,0.34848,0.05193
0.370,0.430,0.67834,0.06188,0.08314
0.518,0.040,0.99432,0.00015,-173.89072
0.363,0.290,1.70563,0.14440,-13.32971
0.530,0.320,1.15406,0.00837,-166.13991
0.419,0.220,1.00870,0.04816,-114.51542
0.196,0.300,-1.00000,-1.00000,0.00000
0.508,0.200,0.25277,0.14088,0.46300
0.566,0.300,1.20410,0.06971,-56.21593
0.311,0.270,0.97860,0.20365,0.04078
0.263,0.280,1.06718,0.27128,0.04099
0.497,0.240,1.15805,0.06717,-42.90758
0.350,0.430,0.45031,0.22841,0.07456
0.296,0.110,0.86236,0.06664,0.03667
0.401,0.100,1.15420,0.01852,-40.12162
0.296,0.450,1.36984,0.44573,-17.80818
0.335,0.170,1.39920,0.07001,0.04592
0.326,0.430,0.61256,0.42056,0.07070
0.374,0.470,1.01472,0.37447,0.07479
0.522,0.440,1.02948,0.07669,-235.69346
0.504,0.310,1.21223,0.07567,-52.93048
0.332,0.080,1.54758,0.03383,-15.68289
0.194,0.140,0.93227,0.13800,0.03451
0.403,0.000,0.97841,0.00007,4.15661
0.400,0.310,1.54549,0.08501,-16.18500
0.523,0.250,1.25590,0.00089,-88.73682
0.199,0.320,0.32009,0.32009,-0.00461
0.226,0.270,0.95691,0.26610,0.04609
0.555,0.230,0.99935,0.04064,-223.46713
0.442,0.470,1.31590,0.16676,0.08355
0.243,0.290,0.91549,0.28514,0.04569
0.439,0.460,1.10825,0.14669,0.08293
0.275,0.270,0.83883,0.25157,0.03965
0.459,0.270,1.47003,0.10485,-72.38135
0.464,0.100,1.20582,0.05699,-35.27292
0.552,0.180,1.25846,0.02629,-42.95162
0.456,0.250,1.11155,0.10484,-75.46009
0.507,0.020,1.01935,0.00036,151.96800
0.351,0.010,1.23789,0.00891,-27.55520
0.224,0.160,0.95033,0.15508,0.03311
0.592,0.160,0.32901,0.08545,46.24800
0.548,0.420,1.16241,0.18686,-28.13543
0.388,0.270,1.07351,0.06373,-46.55964
0.538,0.250,1.30209,0.17228,-49.29627
0.304,0.260,1.06142,0.20079,0.03931
0.262,0.060,0.70778,0.04986,0.03167
0.584,0.450,1.01505,0.09697,-115.33709
0.535,0.170,1.15212,0.09119,-93.30904
0.328,0.260,1.14487,0.16626,0.04186
0.485,0.220,1.03959,0.00929,-148.44576
0.195,0.250,-1.00000,-1.00000,0.00000
0.565,0.160,1.08000,0.10528,-69.03992
0.287,0.060,0.84637,0.04348,0.03550
0.437,0.480,1.29423,0.21119,0.08182
0.356,0.270,1.57697,0.13171,0.31767
0.409,0.340,1.10495,0.00928,-40.60609
0.584,0.330,1.24483,0.06830,-75.73758
0.445,0.460,1.56934,0.13069,0.08680
0.598,0.190,1.10894,0.09188,-108.65295
0.430,0.370,1.36496,0.01687,-21.27123
0.207,0.310,-1.00000,-1.00000,0.00000
0.516,0.180,1.10122,0.07212,-58.56330
0.400,0.300,1.64201,0.07001,-16.64185
0.574,0.020,1.11715,0.00050,-107.11923
0.358,0.400,0.92017,0.32923,1.56856
0.369,0.190,1.54923,0.03420,-17.21010
0.467,0.320,0.77013,0.00195,1.53302
0.358,0.300,1.65759,0.16751,0.31773
0.238,0.300,0.82804,0.29567,0.04974
0.336,0.100,1.54293,0.03301,-15.74344
0.190,0.360,0.36010,0.36010,-0.00600
0.345,0.380,1.85651,0.31633,-11.57279
0.207,0.120,0.85795,0.11673,0.03150
0.478,0.420,0.67255,0.00861,1.06687
0.407,0.120,1.20598,0.03245,-32.38401
0.286,0.290,0.96123,0.26643,0.04120
0.553,0.100,1.03428,0.00551,-161.87924
0.338,0.040,1.96350,0.02016,-38.09628
0.421,0.260,1.03798,0.03103,-75.73294
0.346,0.460,1.08609,0.43836,0.07439
0.209,0.260,0.77772,0.25745,0.05039
0.549,0.030,0.11490,0.00005,15.68700
0.392,0.200,1.11205,0.01700,-51.27277
0.321,0.050,1.61037,0.02938,-16.07950
0.276,0.040,0.93621,0.03387,0.03344
0.390,0.030,1.63468,0.00832,-18.75772
0.521,0.030,0.28083,0.00159,-145.43588
0.340,0.260,1.21393,0.14672,0.04417
0.332,0.190,1.35791,0.08851,0.04367
0.536,0.280,1.13410,0.19772,-43.26121
0.544,0.070,0.20322,0.00200,53.96100
0.322,0.010,1.53307,0.01007,-16.03840
0.542,0.000,1.09777,0.00007,-166.77243
0.255,0.000,0.72897,0.00007,0.03055
0.559,0.110,1.03053,0.03578,-123.43772
0.212,0.340,0.34010,0.34010,-0.00361
0.209,0.030,0.75899,0.03007,0.02698
0.395,0.210,1.19700,0.00829,-36.40360
0.566,0.160,1.52017,0.10388,-36.65899
0.369,0.350,1.64474,0.22229,-13.94051
0.375,0.150,1.43511,0.01894,-17.69047
0.513,0.100,1.38581,0.02640,-83.28795
0.229,0.100,0.86918,0.09496,0.02990
0.382,0.260,1.35170,0.06589,0.44406
0.338,0.190,1.25389,0.07984,0.04486
0.306,0.040,1.38431,0.02639,0.04106
0.346,0.500,0.58742,0.10068,0.11633
0.519,0.300,1.10541,0.03137,-51.98741
0.514,0.220,1.18469,0.15119,-42.17870
0.264,0.080,0.83683,0.06528,0.03176
0.208,0.080,0.82890,0.07769,0.02905
0.476,0.310,1.14895,0.12016,-38.66404
0.431,0.060,1.20028,0.00456,-44.83218
0.561,0.250,1.06699,0.11093,-76.73542
0.521,0.040,1.53849,0.00277,-34.23096
0.194,0.330,-1.00000,-1.00000,0.00000
0.268,0.130,0.75529,0.10303,0.03303
0.414,0.070,0.76243,0.01857,1.58482
0.356,0.460,0.85030,0.40455,0.07416
0.420,0.250,1.42333,0.03858,-26.00693
0.207,0.420,0.42010,0.42010,-0.00558
0.477,0.280,1.07601,0.13203,-119.37489
0.463,0.360,1.58051,0.02146,-16.65579
0.461,0.410,1.55493,0.00517,-18.40498
0.242,0.190,0.88968,0.18102,0.03434
0.558,0.270,1.04395,0.15446,-66.81734
0.187,0.310,-1.00000,-1.00000,0.00000
0.403,0.450,0.66374,0.20777,0.07831
0.488,0.210,1.33099,0.01937,-58.58415
0.565,0.130,1.05822,0.07336,-338.06090
0.449,0.140,1.23163,0.07164,-68.45050
0.547,0.020,1.13112,0.00039,-244.26077
0.226,0.180,0.91066,0.17501,0.03446
0.551,0.030,0.21421,0.00066,-209.16979
0.277,0.370,1.64007,0.27462,-12.62294
0.365,0.400,2.32789,0.31612,0.64005
0.340,0.370,1.62109,0.30800,0.05479
0.406,0.280,1.33317,0.00547,7.14223
0.432,0.080,1.02504,0.03130,-241.05109
0.594,0.250,1.10469,0.19920,-91.09868
0.444,0.060,1.02888,0.01970,-118.53307
0.352,0.060,1.21959,0.01735,-210.23314
0.186,0.480,0.48011,0.48011,-0.00658
0.440,0.210,1.07108,0.08215,-49.58667
0.260,0.270,0.94963,0.26126,0.04020
0.507,0.080,0.45471,0.02338,-102.42056
0.290,0.210,0.99096,0.15913,0.03665
0.528,0.300,1.04488,0.19617,-68.37600
0.276,0.420,1.31710,0.41604,0.08377
0.181,0.260,-1.00000,-1.00000,0.00000
0.524,0.190,1.02187,0.06291,-94.33878
0.309,0.400,0.89103,0.04003,0.10224
0.331,0.140,1.29501,0.05478,0.04756
0.226,0.080,0.81565,0.07587,0.02913
0.278,0.440,0.64383,0.35890,0.10216
0.427,0.390,1.46132,0.01242,-22.36161
0.200,0.250,0.25009,0.25009,-0.00068
0.565,0.480,0.62982,0.02161,1.81542
0.351,0.060,1.33942,0.01773,-23.64382
0.580,0.060,1.02520,0.00111,-239.12828
0.346,0.070,1.43333,0.02301,-20.69736
0.516,0.220,1.25673,0.02870,-38.29974
0.232,0.100,0.77204,0.09363,0.03006
0.461,0.240,1.19178,0.11216,-33.56690
0.470,0.430,1.08597,0.00518,-40.26927
0.269,0.200,0.96423,0.17190,0.03503
0.352,0.010,1.11983,0.00885,-34.03610
0.479,0.480,1.59596,0.10288,-20.81711
0.304,0.080,1.18634,0.04504,0.03815
0.256,0.330,0.75708,0.32507,0.05311
0.449,0.440,1.54575,0.07254,-23.68261
0.327,0.290,1.31840,0.20585,0.04328
0.284,0.190,0.85419,0.14490,0.03563
0.489,0.410,0.82527,0.00105,3.03555
0.376,0.260,1.40345,0.08010,-20.58417
0.563,0.350,1.03329,0.20644,-106.62757
0.468,0.310,1.26467,0.10477,-27.45028
0.402,0.420,0.82448,0.02652,0.08803
0.308,0.040,1.37947,0.02595,0.04147
0.537,0.350,0.99667,0.00213,25.86417
0.298,0.340,0.99502,0.32342,0.04741
0.436,0.150,1.51417,0.03240,-22.36918
0.571,0.190,0.23246,0.12282,1.52500
0.385,0.400,0.79341,0.11035,0.18239
0.424,0.400,1.38540,0.02394,0.09455
0.403,0.050,1.28945,0.00198,-22.88952
0.323,0.030,1.55239,0.02002,-15.64998
0.263,0.120,0.77926,0.09709,0.03233
0.458,0.170,1.05795,0.08353,-110.13440
0.349,0.310,1.38800,0.19807,0.04789
0.260,0.460,0.46010,0.46010,-0.00286
0.214,0.380,-1.00000,-1.00000,0.00000
0.570,0.160,1.21057,0.08754,-116.02157
0.534,0.130,1.27946,0.03659,-184.65778
0.447,0.220,1.29951,0.09216,-35.21167
0.371,0.420,0.88437,0.19816,0.09858
0.381,0.420,0.84608,0.15800,0.09530
0.570,0.290,1.17621,0.04670,-53.40081
0.576,0.430,1.00191,0.03142,-48.47165
0.365,0.120,0.74068,0.01671,0.39282
0.391,0.180,1.37531,0.01121,-26.31471
0.331,0.160,1.19424,0.06622,0.04321
0.367,0.300,1.69127,0.14972,-13.54364
0.219,0.180,0.87073,0.17555,0.03513
0.254,0.360,0.60688,0.35588,0.06677
0.394,0.020,1.42165,0.01065,-21.37116
0.275,0.140,0.74313,0.10508,0.03392
0.487,0.310,1.14418,0.14148,-72.55628
0.207,0.020,0.78255,0.02007,0.02653
0.192,0.160,0.90536,0.15819,0.03705
0.438,0.400,1.31386,0.02908,-22.53327
0.483,0.000,1.13094,0.00007,-1398.12027
0.555,0.470,1.32583,0.02215,-22.42761
0.561,0.310,1.10670,0.22717,-56.39125
0.307,0.400,0.52386,0.04935,0.07789
0.329,0.280,1.12355,0.18937,0.04248
0.532,0.010,0.12393,0.00043,31.10900
0.303,0.360,0.89936,0.34667,0.05155
0.288,0.270,0.99999,0.23639,0.03952
0.524,0.390,1.18606,0.16507,-31.32445
0.257,0.240,0.88500,0.22893,0.03753
0.339,0.330,1.00622,0.24447,0.04587
0.590,0.300,1.37637,0.24082,-78.22871
0.524,0.440,1.11529,0.00646,11.10959
0.598,0.390,0.79859,0.00026,-35.23421
0.445,0.010,1.06662,0.00467,-153.25806
0.383,0.070,1.25273,0.01501,-29.53639
0.257,0.450,0.45010,0.45010,-0.00273
0.521,0.230,1.03974,0.16633,-89.64162
0.297,0.350,0.90476,0.33769,0.04964
0.195,0.090,0.85108,0.08890,0.03036
0.206,0.370,0.37010,0.37010,-0.00497
0.595,0.240,1.09034,0.11711,-83.34114
0.551,0.220,1.12845,0.12341,-53.72790
0.558,0.040,0.09964,0.00489,3.96700
0.564,0.320,1.08028,0.23314,-55.80984
0.313,0.470,1.06643,0.27381,0.21161
0.490,0.320,1.06602,0.14192,-80.34392
0.291,0.010,1.28512,0.01007,0.03703
0.351,0.230,1.51120,0.09688,-35.22405
0.599,0.260,0.94006,0.22000,18.54499
0.258,0.050,0.73471,0.04432,0.03103
0.582,0.500,1.07785,0.16405,-14.98887
0.381,0.380,0.83325,0.24907,0.69272
0.528,0.240,1.29370,0.13821,-37.29970
0.469,0.230,1.14306,0.12140,-49.56730
0.472,0.080,1.12383,0.04328,-382.00170
0.591,0.140,1.15327,0.04913,-229.45344
0.461,0.370,1.70918,0.02092,-18.26081
0.528,0.440,1.81742,0.09850,-22.25034
0.327,0.070,1.43049,0.03010,-19.33436
0.525,0.300,1.19440,0.01539,-56.60177
0.477,0.000,1.03815,0.00007,-1209.35741
0.263,0.200,0.84600,0.17767,0.03493
0.450,0.070,1.21107,0.02889,-32.52413
0.436,0.120,1.48493,0.01219,-18.06472
0.461,0.390,1.04631,0.00786,0.38461
0.466,0.240,0.60537,0.11839,-30.27825
0.566,0.490,1.04417,0.13656,-41.43964
0.209,0.150,0.93467,0.14634,0.03348
0.472,0.410,0.99755,0.01116,-68.18380
0.484,0.140,1.38163,0.02070,-76.00462
0.220,0.320,-1.00000,-1.00000,0.00000
0.467,0.180,1.16425,0.10379,-38.98048
0.331,0.220,0.97635,0.11584,0.04333
0.375,0.340,1.35403,0.19392,-18.70259
0.485,0.170,0.37025,0.00390,5.42100
0.363,0.500,1.43799,0.49392,-16.93876
0.456,0.140,1.22888,0.07093,-38.85396
0.205,0.200,0.99152,0.19698,0.03920
0.330,0.110,1.36605,0.04138,0.06769
0.363,0.400,0.85797,0.31994,0.80425
0.516,0.110,1.22475,0.04759,-42.91406
0.270,0.210,0.84978,0.18250,0.03560
0.538,0.130,1.09444,0.06878,-68.82714
0.455,0.300,1.41945,0.08359,-20.23931
0.186,0.500,-1.00000,-1.00000,0.00000
0.454,0.410,1.25534,0.01414,-22.44655
0.281,0.450,0.74972,0.44665,0.10505
0.548,0.410,1.27591,0.19676,-32.93720
0.307,0.270,0.88108,0.20948,0.04053
0.286,0.490,-1.00000,-1.00000,0.00000
0.273,0.200,0.81347,0.16818,0.03533
0.542,0.130,1.12060,0.01795,-143.58868
0.503,0.090,1.06401,0.00508,-268.64116
0.248,0.090,0.83419,0.07918,0.03043
0.590,0.050,1.06146,0.00023,-1109.92471
0.272,0.500,-1.00000,-1.00000,0.00000
0.422,0.350,1.25433,0.02302,-28.44028
0.374,0.450,0.68676,0.30394,0.07412
0.534,0.050,0.12238,0.00440,-46.80847
0.222,0.460,-1.00000,-1.00000,0.00000
0.194,0.000,0.83704,0.00007,0.02548
0.459,0.490,1.78554,0.18262,-25.12796
0.466,0.170,1.30505,0.09958,-49.49025
0.271,0.200,0.78872,0.17003,0.03530
0.354,0.470,1.23070,0.43999,0.07635
0.391,0.040,1.15086,0.01302,-37.66785
0.277,0.430,1.59287,0.42628,-14.16194
0.545,0.330,1.07913,0.00546,-85.35989
0.322,0.120,1.18818,0.05304,0.04168
0.511,0.390,1.77571,0.04018,-41.89064
0.480,0.340,1.32819,0.05233,-24.72895
0.419,0.260,1.14588,0.02620,-32.28049
0.470,0.130,1.09611,0.07756,-53.87781
0.529,0.440,1.28077,0.10209,-31.36140
0.259,0.290,0.93960,0.28336,0.04291
0.205,0.010,0.80652,0.01007,0.02611
0.542,0.140,1.02303,0.10236,-136.70555
0.283,0.280,0.85479,0.25640,0.04040
0.194,0.400,0.40010,0.40010,-0.00608
0.407,0.130,1.52074,0.03193,-45.86194
0.364,0.410,2.14524,0.33670,-10.81942
0.253,0.010,0.93741,0.01007,0.03004
0.516,0.130,1.21943,0.08710,-157.62974
0.217,0.130,0.85257,0.12570,0.03158
0.477,0.040,1.05549,0.00157,-143.40104
0.333,0.000,1.91833,0.00007,-17.23317
0.555,0.010,0.07031,0.00102,1.23600
0.190,0.460,0.46010,0.46010,-0.00646
0.546,0.210,1.16994,0.16555,-46.30718
0.386,0.240,1.14767,0.03995,-39.76576
0.580,0.430,1.23110,0.00895,-40.70597
0.593,0.270,1.02880,0.22366,-40.76427
0.493,0.480,1.43021,0.07928,-18.41974
0.236,0.370,0.37010,0.37010,-0.00105
0.223,0.050,0.80541,0.04817,0.02805
0.546,0.140,1.05031,0.08846,-516.39593
0.515,0.040,0.27442,0.00034,-323.23997
0.282,0.270,0.81714,0.24403,0.03963
0.566,0.070,1.05763,0.00469,-462.88212
0.558,0.500,1.04918,0.10788,-20.10930
0.315,0.220,0.87019,0.13861,0.04000
0.479,0.000,1.13287,0.00005,-2327.58971
0.261,0.260,1.05531,0.24982,0.03909
0.183,0.350,0.35010,0.35010,-0.00638
0.540,0.410,1.83688,0.01526,-15.52124
0.585,0.200,1.17125,0.12078,-70.55977
0.547,0.140,1.22404,0.08527,-58.83940
0.315,0.350,1.06390,0.31633,0.04779
0.313,0.320,0.98958,0.27230,0.04448
0.293,0.430,1.26686,0.42531,0.07796
0.343,0.210,1.37214,0.08918,0.04677
0.210,0.210,0.90327,0.20660,0.03957
0.366,0.080,1.65689,0.01427,-15.72296
0.243,0.260,0.85766,0.25466,0.04078
0.292,0.120,0.75757,0.07562,0.03608
0.247,0.170,0.88423,0.15701,0.03314
0.426,0.020,1.26786,0.00656,-32.31585
0.488,0.060,1.19615,0.00026,-322.41648
0.453,0.260,1.16018,0.09683,-36.23465
0.515,0.420,1.33796,0.04035,-37.44298
0.571,0.090,0.17786,0.04553,-216.28817
0.415,0.070,1.07586,0.01880,-62.69300
0.459,0.370,1.08293,0.01833,-46.98956
0.580,0.410,1.03906,0.10133,-82.56632
0.416,0.340,1.19171,0.00983,0.77605
0.283,0.490,0.49011,0.49011,-0.00199
0.237,0.370,0.37010,0.37010,-0.00076
0.385,0.500,2.55625,0.42990,0.09180
0.335,0.500,0.73524,0.49524,0.10655
0.541,0.080,1.26706,0.03718,-59.52619
0.250,0.280,1.01258,0.27453,0.04221
0.329,0.140,1.33479,0.05695,0.04436
0.525,0.100,1.02878,0.06201,-243.15505
0.518,0.330,1.13287,0.00620,-60.14584
0.565,0.490,0.99466,0.13397,7.21507
0.523,0.030,0.18831,0.00072,9.29100
0.198,0.460,-1.00000,-1.00000,0.00000
0.597,0.280,1.13711,0.15158,-75.32618
0.320,0.060,1.39039,0.03030,0.04863
0.248,0.340,0.61117,0.33582,0.06193
0.596,0.290,1.63547,0.23719,27.52612
0.262,0.380,0.87754,0.37584,0.07011
0.184,0.130,0.91408,0.12944,0.03536
0.304,0.480,1.04538,0.47624,0.11000
0.580,0.120,0.20084,0.06924,2.58800
0.349,0.050,1.47961,0.01974,-109.83929
0.504,0.400,0.80223,0.00319,3.00794
0.231,0.040,0.77974,0.03853,0.02823
0.198,0.470,0.47011,0.47011,-0.00623
0.592,0.030,0.19694,0.00013,7759.30900
0.239,0.260,1.04312,0.25491,0.04111
0.445,0.110,1.02960,0.05165,-118.15356
0.539,0.360,1.26437,0.02000,-31.10303
0.576,0.220,0.47798,0.01859,46.38800
0.474,0.240,1.40071,0.12836,-42.49716
0.377,0.170,1.19680,0.00995,0.34503
0.211,0.160,0.88990,0.15616,0.03417
0.334,0.260,1.20635,0.15682,0.04301
0.222,0.400,0.40010,0.40010,-0.00429
0.527,0.420,1.80750,0.03068,-101.56484
0.514,0.280,1.14459,0.01321,-75.12043
0.235,0.470,0.47011,0.47011,-0.00480
0.576,0.080,0.25343,0.01795,-123.81882
0.240,0.320,0.62419,0.31594,0.05658
0.371,0.150,1.14752,0.02090,-37.27621
0.275,0.090,0.86564,0.06569,0.03319
0.412,0.010,1.12885,0.00505,-47.97517
0.341,0.260,1.20991,0.14503,0.04437
0.231,0.170,0.88115,0.16374,0.03341
0.414,0.180,1.37309,0.04594,-48.49701
0.351,0.170,1.44747,0.05003,-17.39559
0.508,0.160,1.24082,0.11519,-163.06003
0.509,0.150,1.04242,0.01591,-120.73367
0.299,0.500,0.50011,0.50011,-0.00042
0.417,0.440,0.78543,0.13645,0.08212
0.291,0.120,0.75204,0.07642,0.03592
0.311,0.150,0.94375,0.08144,0.03931
0.284,0.490,0.49011,0.49011,-0.00187
0.273,0.170,0.91741,0.13550,0.03416
0.313,0.270,1.03505,0.20076,0.04024
0.533,0.220,1.04534,0.16566,-91.17657
0.558,0.210,1.21011,0.12434,-48.06321
0.226,0.370,-1.00000,-1.00000,0.00000
0.381,0.090,0.99463,0.00100,5.10477
0.430,0.150,1.37983,0.05933,-52.41964
0.197,0.070,0.82495,0.06975,0.02892
0.342,0.400,0.97736,0.35799,5.40081
0.564,0.260,1.02448,0.04822,-109.57218
0.519,0.350,1.13497,0.17942,-30.66067
0.315,0.280,0.83518,0.21139,0.04183
0.263,0.110,0.85210,0.08818,0.03203
0.514,0.080,1.07528,0.02097,-170.04489
0.563,0.150,1.07550,0.08541,-72.58096
0.457,0.000,1.56485,0.00007,-74.90511
0.334,0.460,1.77466,0.45412,0.07761
0.266,0.360,0.58593,0.32221,0.06310
0.303,0.260,1.02668,0.20226,0.03912
0.388,0.450,0.58157,0.25261,0.07621
0.487,0.220,1.06662,0.00141,-84.31564
0.342,0.080,1.13138,0.02938,-36.75372
0.546,0.280,1.29792,0.20498,-65.06112
0.295,0.430,1.60513,0.42520,0.07749
0.277,0.000,0.83263,0.00007,0.03439
0.275,0.100,0.78744,0.07324,0.03335
0.589,0.420,1.12130,0.23255,-51.39878
0.565,0.350,1.23864,0.23904,-42.80880
0.470,0.360,1.54503,0.01181,-22.52989
0.469,0.470,1.20022,0.09585,-28.44262
0.285,0.200,0.76365,0.15414,0.03620
0.340,0.170,1.43253,0.06499,0.05290
0.561,0.320,1.15355,0.08725,-45.44673
0.342,0.160,1.44805,0.05478,-20.29342
0.295,0.040,1.03086,0.02894,0.03609
0.532,0.420,2.00856,0.03262,-26.05023
0.392,0.110,1.10103,0.02144,-49.30655
0.246,0.210,0.88595,0.20092,0.03560
0.215,0.360,0.36010,0.36010,-0.00389
0.438,0.250,1.23250,0.07306,-28.29665
0.194,0.420,0.42010,0.42010,-0.00619
0.593,0.130,1.12902,0.06798,-82.69833
0.463,0.020,1.14423,0.00181,-100.33262
0.354,0.440,0.54297,0.33512,0.07250
0.268,0.150,0.80937,0.12032,0.03335
0.187,0.470,0.47011,0.47011,-0.00655
0.548,0.430,1.03350,0.01381,-66.04289
0.418,0.320,1.04273,0.03187,-88.76639
0.180,0.070,0.92478,0.07008,0.03047
0.528,0.180,1.06993,0.13825,-87.90403
0.256,0.220,0.82657,0.20655,0.03616
0.322,0.110,1.24781,0.04711,0.04239
0.568,0.190,0.22874,0.11905,3.85800
0.429,0.060,0.95766,0.01479,5.78727
0.271,0.460,0.46010,0.46010,-0.00159
0.451,0.110,1.59451,0.05528,-34.03094
0.381,0.040,1.67165,0.01479,-92.20412
0.456,0.480,1.77534,0.12572,0.11516
0.440,0.420,1.46490,0.05381,0.10151
0.286,0.100,0.88055,0.06767,0.03485
0.406,0.010,1.07795,0.00604,-57.12278
0.278,0.070,0.73425,0.05264,0.03395
0.232,0.470,-1.00000,-1.00000,0.00000
0.420,0.180,1.14251,0.05500,-46.43859
0.370,0.130,1.17787,0.00897,-33.37655
0.310,0.120,1.29092,0.06173,0.03937
0.268,0.470,-1.00000,-1.00000,0.00000
0.314,0.250,1.14493,0.17376,0.04000
0.480,0.090,0.99948,0.00574,-88.47511
0.233,0.280,0.95061,0.27566,0.04607
0.203,0.250,0.86290,0.24789,0.05038
0.425,0.200,1.13864,0.06089,-50.43828
0.320,0.410,0.50241,0.11788,0.08069
0.389,0.160,1.52662,0.01775,-17.19151
0.545,0.320,1.07513,0.16434,-68.45002
0.534,0.280,1.19813,0.19626,-53.14278
0.375,0.230,0.80250,0.05139,0.66771
0.382,0.460,0.78149,0.31539,0.07470
0.318,0.420,0.52741,0.41252,0.06980
0.344,0.470,1.40192,0.46343,0.07888
0.272,0.180,0.79953,0.14695,0.03454
0.236,0.340,0.69507,0.33672,0.06725
0.402,0.300,1.28173,0.06452,-24.54110
0.286,0.170,0.83149,0.12380,0.03539
0.343,0.240,1.07305,0.12038,0.04413
0.230,0.410,-1.00000,-1.00000,0.00000
0.408,0.230,1.10736,0.02352,-68.75234
0.387,0.400,1.72157,0.27355,-13.85401
0.420,0.380,1.61655,0.03162,-14.87644
0.506,0.010,0.30208,0.00006,3587.99500
0.472,0.480,1.18369,0.11856,-29.68349
0.400,0.020,1.18122,0.00982,-34.66593
0.552,0.390,1.31683,0.07466,-28.03352
0.270,0.410,1.49055,0.40614,0.08082
0.465,0.210,1.03971,0.11325,-62.60489
0.300,0.020,1.15409,0.01689,0.03818
0.354,0.320,1.47602,0.20308,0.05004
