#a_0,e_0,emax,emin,tcol
0.223,0.430,1.66059,0.40255,-12.40355
0.113,0.420,0.42021,0.42021,-0.00403
0.142,0.200,1.27187,0.19603,1.29587
0.133,0.160,0.58030,0.15703,0.02533
0.296,0.200,1.23808,0.03378,-44.44992
0.350,0.180,0.20460,0.11010,40.44700
0.208,0.190,0.64709,0.02666,0.21173
0.277,0.240,1.22106,0.08997,-29.27740
0.140,0.500,0.50022,0.50022,-0.00336
0.241,0.280,0.75141,0.08686,0.28634
0.336,0.290,1.50469,0.08750,-20.37921
0.165,0.010,1.45306,0.01015,-20.39529
0.216,0.340,0.86179,0.20608,0.08663
0.252,0.440,1.07004,0.14665,-23.12443
0.235,0.320,0.96104,0.13391,0.06328
0.170,0.030,1.43299,0.02985,-15.74739
0.257,0.290,1.49457,0.09050,-16.32192
0.132,0.170,0.61195,0.16699,0.02730
0.337,0.130,0.32814,0.00907,20.96800
0.196,0.170,0.72480,0.11341,0.13913
0.267,0.130,1.03261,0.00748,-126.37235
0.333,0.470,1.44248,0.30311,-16.10397
0.218,0.210,1.74766,0.01116,0.09405
0.175,0.420,1.02343,0.41522,0.07181
0.125,0.170,1.24030,0.16759,-19.76089
0.205,0.340,1.04051,0.25805,-41.92755
0.154,0.440,-1.00000,-1.00000,0.00000
0.348,0.300,1.27992,0.02837,-54.42769
0.266,0.010,1.08461,0.00013,-765.01074
0.146,0.290,0.99474,0.28569,0.04189
0.137,0.110,0.62131,0.10760,0.02080
0.184,0.080,1.54623,0.06797,0.14607
0.117,0.100,0.63949,0.10016,0.02174
0.214,0.360,0.56255,0.03798,0.06325
0.225,0.140,1.56026,0.01998,-15.83929
0.235,0.150,1.16955,0.01071,-30.43916
0.204,0.100,1.86943,0.06495,1.83486
0.246,0.040,1.05852,0.00020,-121.09311
0.120,0.350,-1.00000,-1.00000,0.00000
0.241,0.060,0.76807,0.00055,30.73503
0.147,0.340,-1.00000,-1.00000,0.00000
0.107,0.120,-1.00000,-1.00000,0.00000
0.110,0.020,0.70849,0.02015,0.01775
0.251,0.250,0.80281,0.06021,0.73986
0.279,0.340,1.18375,0.13136,-25.43066
0.181,0.430,0.99594,0.42515,0.07328
0.126,0.070,0.70644,0.07016,0.01906
0.131,0.180,1.23218,0.17696,-20.39585
0.181,0.390,1.06334,0.38497,0.05582
0.202,0.330,1.94207,0.24708,-10.49473
0.294,0.060,1.14458,0.00013,-272.56692
0.205,0.060,1.02825,0.01450,-111.96226
0.172,0.320,1.04738,0.31491,0.04112
0.201,0.150,1.25483,0.08757,0.17134
0.281,0.400,0.89563,0.02180,2.46889
0.331,0.110,0.11016,0.01655,0.59000
0.111,0.050,0.71988,0.05016,0.01918
0.232,0.450,1.72629,0.24426,-11.58029
0.299,0.270,0.27019,0.00129,5.14800
0.136,0.360,-1.00000,-1.00000,0.00000
0.191,0.470,1.76087,0.46516,-11.16970
0.309,0.320,0.32019,0.01679,-16.17048
0.303,0.180,0.19471,0.06960,4.11800
0.283,0.420,1.24827,0.24609,-20.44634
0.152,0.380,-1.00000,-1.00000,0.00000
0.241,0.370,1.80785,0.21217,-11.68299
0.222,0.250,1.29412,0.03923,4.19091
0.153,0.330,0.58075,0.32549,0.05065
0.351,0.390,0.99620,0.20321,-31.77939
0.304,0.470,1.27304,0.30704,-19.37800
0.151,0.360,0.36020,0.36020,-0.00040
0.313,0.130,1.17599,0.00043,-99.59488
0.319,0.290,0.42062,0.00377,-40.64793
0.297,0.460,0.78729,0.24925,0.09629
0.259,0.280,1.72613,0.00459,-13.65723
0.292,0.490,0.52653,0.13828,0.09369
0.268,0.220,0.40356,0.00384,-78.52403
0.117,0.410,0.41021,0.41021,-0.00389
0.316,0.230,0.33845,0.00320,-42.02880
0.186,0.120,1.36161,0.09922,0.10348
0.169,0.010,1.46664,0.01015,-15.19187
0.285,0.330,1.52817,0.15918,-15.97330
0.294,0.090,0.12051,0.00020,60.18900
0.238,0.020,1.05575,0.00396,4.55993
0.244,0.260,1.43216,0.07691,-17.31262
0.311,0.420,1.29813,0.16961,-22.02665
0.152,0.390,-1.00000,-1.00000,0.00000
0.143,0.410,0.41021,0.41021,-0.00265
0.209,0.150,1.13224,0.03299,0.11855
0.319,0.230,1.02886,0.13680,-165.48106
0.335,0.290,1.07536,0.11029,-66.35081
0.272,0.410,1.57954,0.22507,-13.80852
0.128,0.100,0.65748,0.09909,0.02053
0.166,0.430,-1.00000,-1.00000,0.00000
0.134,0.330,-1.00000,-1.00000,0.00000
0.174,0.220,0.56827,0.15415,0.06932
0.222,0.330,0.70250,0.08176,0.06769
0.251,0.140,1.15929,0.00021,210.80297
0.189,0.220,1.22489,0.04466,0.04655
0.263,0.010,1.41252,0.00348,-55.07348
0.310,0.350,1.24425,0.12843,-23.89723
0.209,0.370,0.40963,0.10037,0.05882
0.110,0.390,-1.00000,-1.00000,0.00000
0.223,0.400,0.85225,0.32939,0.05637
0.111,0.250,-1.00000,-1.00000,0.00000
0.111,0.180,-1.00000,-1.00000,0.00000
0.230,0.270,1.19436,0.06670,-50.34229
0.132,0.090,0.69128,0.08902,0.01986
0.122,0.260,0.26019,0.26019,-0.00253
0.107,0.170,-1.00000,-1.00000,0.00000
0.320,0.220,1.13045,0.06362,-88.91735
0.291,0.110,1.41931,0.00059,-50.59541
0.254,0.140,1.55959,0.00193,-21.71463
0.301,0.250,1.14615,0.08956,-36.69512
0.329,0.460,1.61062,0.29245,-17.59780
0.264,0.130,1.75779,0.00099,-122.99911
0.121,0.390,-1.00000,-1.00000,0.00000
0.181,0.050,2.45269,0.04578,-13.05138
0.136,0.380,-1.00000,-1.00000,0.00000
0.309,0.350,1.10459,0.08243,-40.19881
0.210,0.290,1.65004,0.12785,-12.70702
0.241,0.220,1.07248,0.03156,-52.09355
0.253,0.310,1.09980,0.04109,-36.72147
0.294,0.120,1.20695,0.02215,-69.66862
0.200,0.420,1.71202,0.41474,-11.80208
0.275,0.100,1.03411,0.00052,-113.29019
0.314,0.450,1.06611,0.13522,-19.61970
0.253,0.130,1.11281,0.00162,-41.14238
0.138,0.470,-1.00000,-1.00000,0.00000
0.201,0.270,1.20319,0.11320,0.04276
0.336,0.180,0.28542,0.10647,6.40800
0.164,0.460,-1.00000,-1.00000,0.00000
0.337,0.440,1.42045,0.25905,-17.08673
0.278,0.430,1.07377,0.26228,-37.11150
0.150,0.240,0.43599,0.21712,0.03849
0.233,0.010,1.29859,0.00479,-22.80270
0.342,0.200,1.09265,0.00158,-73.43991
0.105,0.420,-1.00000,-1.00000,0.00000
0.330,0.120,0.23841,0.02247,10.77300
0.135,0.400,-1.00000,-1.00000,0.00000
0.120,0.080,0.68358,0.08016,0.01993
0.146,0.360,-1.00000,-1.00000,0.00000
0.289,0.120,0.31104,0.00019,2430.64700
0.190,0.470,0.69854,0.17986,0.14982
0.140,0.130,0.72510,0.12687,0.02195
0.200,0.290,1.02784,0.16189,0.04181
0.314,0.010,0.30965,0.00358,48.36400
0.269,0.050,1.48636,0.00026,-166.92012
0.210,0.060,1.13607,0.03502,1.83853
0.188,0.090,0.92845,0.07312,0.16422
0.224,0.000,1.51734,0.00015,-15.24844
0.351,0.160,0.17401,0.00061,-75.05836
0.273,0.440,1.93771,0.27782,-11.18124
0.234,0.090,1.41715,0.01444,-18.45695
0.234,0.400,0.96649,0.29268,0.05910
0.271,0.410,1.72106,0.22152,-12.13518
0.163,0.460,-1.00000,-1.00000,0.00000
0.232,0.400,0.88606,0.29878,0.05843
0.183,0.220,1.26179,0.10941,0.04990
0.171,0.500,0.50022,0.50022,-0.00222
0.102,0.400,0.40021,0.40021,-0.00443
0.241,0.210,1.10688,0.04701,-36.09540
0.150,0.330,0.69766,0.32559,0.05170
0.299,0.460,1.00150,0.07577,0.10621
0.298,0.460,0.89474,0.26727,0.09646
0.195,0.180,2.21575,0.10570,-10.36406
0.296,0.380,1.56221,0.20540,-15.81153
0.269,0.430,1.61337,0.24258,0.07778
0.271,0.230,1.03629,0.02081,-164.32427
0.196,0.400,0.89160,0.39471,0.05503
0.343,0.160,0.47284,0.07386,-55.19508
0.242,0.370,1.32497,0.21034,-22.25569
0.228,0.370,0.55390,0.24397,0.05789
0.207,0.350,0.54785,0.27321,0.13335
0.250,0.060,1.07737,0.00005,-4485.71916
0.135,0.470,0.47022,0.47022,-0.00341
0.310,0.000,0.09917,0.00005,73.14400
0.193,0.250,0.82836,0.08224,0.04233
0.295,0.380,1.48325,0.20490,-17.34306
0.182,0.440,0.63443,0.43518,0.07926
0.178,0.190,1.67126,0.17928,-12.57746
0.244,0.440,0.58033,0.07185,0.17520
0.231,0.040,1.07155,0.01168,-52.93710
0.133,0.030,0.62457,0.03015,0.01771
0.208,0.350,0.75018,0.26890,0.11763
0.240,0.170,1.03766,0.00351,-65.31979
0.341,0.080,0.90796,0.00292,-117.24842
0.272,0.330,1.30099,0.03251,-22.09468
0.265,0.140,0.41290,0.00174,-120.08437
0.341,0.450,2.12791,0.28297,-13.29730
0.103,0.380,0.38020,0.38020,-0.00444
0.103,0.150,0.15017,0.15017,-0.00434
0.326,0.250,0.33250,0.04830,-38.73780
0.299,0.320,1.76514,0.13111,-17.16012
0.342,0.440,1.26472,0.28613,-23.24698
0.135,0.140,0.72246,0.13711,0.02283
0.331,0.490,1.23797,0.30565,-21.93692
0.261,0.090,1.31020,0.00016,-519.00604
0.178,0.230,0.74967,0.09012,0.04776
0.267,0.150,1.06932,0.00095,-56.95384
0.328,0.010,0.22581,0.00142,16.25900
0.146,0.020,0.59029,0.02015,0.01862
0.287,0.040,1.20467,0.00002,-2039.14048
0.205,0.490,1.78046,0.29577,-10.60038
0.168,0.200,0.72501,0.19430,0.22749
0.147,0.310,0.55923,0.29728,0.04891
0.212,0.310,1.07376,0.16350,-38.55514
0.134,0.320,0.32019,0.32019,-0.00205
0.117,0.270,-1.00000,-1.00000,0.00000
0.333,0.290,1.11685,0.13493,-113.71289
0.125,0.350,0.35020,0.35020,-0.00328
0.109,0.120,-1.00000,-1.00000,0.00000
0.177,0.200,1.66142,0.19090,-12.62923
0.279,0.480,0.95069,0.35746,1.95440
0.212,0.390,0.58816,0.34800,0.05467
0.287,0.360,1.23366,0.18304,-24.74461
0.178,0.160,0.67832,0.14720,0.19873
0.312,0.320,1.57480,0.08306,-28.15334
0.101,0.060,-1.00000,-1.00000,0.00000
0.178,0.370,0.61400,0.36495,0.05223
0.141,0.460,-1.00000,-1.00000,0.00000
0.309,0.490,1.37675,0.33534,-16.61447
0.215,0.420,1.07759,0.40932,0.05795
0.284,0.060,0.20899,0.00001,5895.40900
0.277,0.460,1.57608,0.31755,-13.28112
0.310,0.270,0.27019,0.01829,-31.50347
0.303,0.420,1.13561,0.23809,3.27815
0.189,0.200,1.29885,0.13089,-29.27975
0.257,0.490,2.38482,0.43539,-9.06922
0.301,0.130,1.41090,0.00065,-31.79250
0.266,0.080,1.61420,0.00339,-20.01861
0.333,0.300,1.09025,0.06549,-67.00428
0.160,0.090,0.70849,0.08623,0.02256
0.275,0.140,1.15499,0.01220,-288.51275
0.221,0.440,0.85131,0.19818,0.60968
0.299,0.250,0.29100,0.01139,31.70300
0.244,0.340,1.20706,0.15749,-23.40983
0.121,0.060,0.64868,0.06016,0.01884
0.142,0.320,0.32019,0.32019,-0.00050
0.212,0.000,1.36562,0.00015,-18.39308
0.346,0.150,0.33576,0.03871,10.85000
0.288,0.440,0.65173,0.02135,0.26421
0.186,0.230,0.85977,0.02180,0.04493
0.317,0.430,2.03036,0.19291,-11.66003
0.187,0.310,0.98164,0.26995,0.04043
0.279,0.200,1.04921,0.01870,-83.55737
0.252,0.480,1.38334,0.42112,0.07218
0.143,0.190,1.36325,0.18603,-16.31864
0.264,0.100,1.44891,0.00009,-182.54029
0.200,0.250,0.98629,0.07154,0.04364
0.321,0.080,0.69576,0.00164,-46.90192
0.350,0.450,1.55630,0.09593,-16.06399
0.196,0.280,1.16510,0.15349,0.04142
0.176,0.110,0.97726,0.09903,4.28867
0.310,0.230,0.27252,0.08128,12.47100
0.279,0.230,1.29974,0.08573,-54.12777
0.349,0.040,0.33233,0.00010,534.21300
0.150,0.060,0.69386,0.05855,0.01988
0.100,0.020,0.72952,0.02015,0.01920
0.329,0.430,1.19478,0.00719,-29.31717
0.133,0.010,0.62404,0.01015,0.01721
0.243,0.460,0.52354,0.23677,0.07266
0.230,0.240,1.08286,0.03799,-38.99405
0.172,0.150,1.06995,0.14129,-39.63157
0.273,0.220,0.31987,0.03824,2.18800
0.151,0.100,0.65356,0.09663,0.02119
0.141,0.250,0.79425,0.24593,0.03682
0.133,0.190,0.87352,0.18672,0.51893
0.116,0.200,0.20018,0.20018,-0.00232
0.286,0.080,0.20981,0.00013,1835.87700
0.108,0.300,0.30019,0.30019,-0.00423
0.257,0.340,1.09149,0.03623,-36.80537
0.291,0.090,0.12511,0.00063,20.75800
0.332,0.070,1.32491,0.00267,-108.37584
0.224,0.370,0.47410,0.24047,0.05755
0.191,0.280,0.74551,0.17348,0.04059
0.196,0.160,1.97193,0.12147,-10.54121
0.106,0.170,0.17017,0.17017,-0.00389
0.352,0.140,0.36308,0.07268,-71.07700
0.286,0.350,1.22574,0.17443,-25.99225
0.345,0.050,1.22926,0.00080,-92.71146
0.174,0.150,1.85090,0.13979,2.05723
0.250,0.430,1.28554,0.31554,-19.67280
0.313,0.300,0.31286,0.00114,-47.11624
0.138,0.490,0.49022,0.49022,-0.00338
0.315,0.390,0.89842,0.11262,3.23101
0.207,0.130,2.13665,0.06176,-10.13427
0.198,0.010,1.25822,0.01015,-20.73230
0.328,0.070,0.33653,0.00462,31.91800
0.215,0.050,1.54487,0.01186,-14.96236
0.290,0.200,0.24181,0.03742,142.44000
0.242,0.130,0.79688,0.00026,14.86288
0.123,0.290,-1.00000,-1.00000,0.00000
0.332,0.430,1.18691,0.20569,4.71930
0.127,0.000,0.59912,0.00015,0.01676
0.126,0.260,0.26019,0.26019,-0.00184
0.303,0.280,1.42838,0.10104,-23.64448
0.131,0.040,0.63363,0.04015,0.01796
0.331,0.480,0.96539,0.30655,1.61254
0.277,0.100,1.35519,0.00013,-99.60922
0.194,0.000,1.45686,0.00015,-15.32091
0.321,0.140,0.24160,0.02712,5.25300
0.209,0.410,1.01757,0.40451,0.05609
0.348,0.220,0.26800,0.04688,-98.07114
0.250,0.500,0.60576,0.48467,0.17599
0.163,0.210,1.07195,0.20503,-49.27141
0.175,0.030,1.05082,0.02923,-50.18723
0.139,0.230,0.47829,0.22608,0.03623
0.297,0.280,1.29582,0.10359,-29.17362
0.315,0.120,0.16244,0.03438,15.99100
0.109,0.400,-1.00000,-1.00000,0.00000
0.226,0.440,1.80737,0.41617,1.26092
0.115,0.120,0.61846,0.12014,0.02426
0.223,0.460,0.61795,0.44726,0.06921
0.156,0.300,0.96139,0.29534,0.04053
0.307,0.500,1.25773,0.35508,-21.20640
0.140,0.310,0.31019,0.31019,-0.00050
0.189,0.370,0.46461,0.28287,0.05289
0.221,0.430,1.60339,0.41031,-12.34094
0.187,0.060,0.75181,0.05140,0.10111
0.134,0.180,1.46506,0.17668,-14.47689
0.130,0.270,-1.00000,-1.00000,0.00000
0.123,0.310,-1.00000,-1.00000,0.00000
0.232,0.170,1.51598,0.01102,-18.66900
