#a_0,e_0,emax,emin,tcol
0.531,0.410,1.54192,0.26986,3.68752
0.560,0.140,1.28954,0.01991,-4165.26987
0.248,0.230,0.52187,0.19761,0.06585
0.748,0.220,0.28526,0.17691,9.18100
0.451,0.250,1.07798,0.05897,-58.46255
0.721,0.490,1.09377,0.27932,-64.16842
0.208,0.010,0.38728,0.01004,0.03916
0.772,0.290,1.05722,0.19593,-375.87842
0.206,0.240,0.24005,0.24005,-0.00866
0.768,0.300,0.34599,0.17173,-204.83769
0.638,0.160,0.28625,0.00681,1009.29200
0.379,0.250,2.06676,0.10083,-14.83067
0.706,0.200,0.33717,0.01296,-425.95210
0.474,0.060,1.04905,0.00002,-5320.85120
0.294,0.040,1.39576,0.02883,-22.84664
0.215,0.490,-1.00000,-1.00000,0.00000
0.579,0.350,2.22378,0.06202,9.82210
0.300,0.160,0.62253,0.12475,0.48016
0.241,0.050,0.38141,0.03863,0.04921
0.387,0.220,0.53434,0.08165,0.51522
0.298,0.390,1.03851,0.35226,0.10631
0.297,0.080,0.65458,0.05750,0.55286
0.442,0.320,1.02835,0.18275,-97.05539
0.491,0.100,1.23435,0.00007,-1913.01822
0.580,0.470,0.93663,0.14815,1.35839
0.215,0.100,0.46140,0.07838,0.04691
0.259,0.120,0.40906,0.09568,0.05849
0.432,0.390,2.50263,0.10889,-21.28096
0.277,0.320,1.22531,0.28282,-27.95607
0.617,0.200,1.05460,0.14193,-1500.41502
0.702,0.130,0.29880,0.03150,387.65200
0.520,0.450,2.36203,0.29153,-26.11805
0.674,0.190,0.33047,0.07421,-927.58281
0.331,0.130,1.32720,0.01945,6.61968
0.712,0.110,0.37916,0.00350,9073.24000
0.366,0.440,0.44366,0.40283,0.14558
0.323,0.230,2.57916,0.06044,-28.90323
0.412,0.150,1.90288,0.04620,-17.84352
0.202,0.190,0.19005,0.19005,-0.00767
0.407,0.460,2.04605,0.39268,-15.44895
0.481,0.120,1.19131,0.00831,-78.32833
0.479,0.130,1.06335,0.04657,-110.88923
0.719,0.270,0.49338,0.17071,370.89600
0.526,0.270,1.02854,0.09736,-162.85461
0.392,0.260,2.38990,0.11940,0.58670
0.583,0.230,0.61528,0.08461,403.45100
0.316,0.100,0.79647,0.06701,1.95743
0.446,0.150,1.03697,0.00002,-13043.86860
0.485,0.100,1.18092,0.00045,-575.01479
0.538,0.480,2.17583,0.07806,-62.88040
0.627,0.100,0.21913,0.01298,27098.86900
0.749,0.380,0.90017,0.25397,-677.58539
0.352,0.350,1.38252,0.25513,-22.37015
0.501,0.460,0.83399,0.31734,0.52602
0.272,0.010,0.48304,0.01004,0.06007
0.720,0.280,0.33795,0.15520,18.26200
0.309,0.460,0.46006,0.46006,-0.00345
0.776,0.070,0.24687,0.00010,5074.59200
0.714,0.440,1.00842,0.26112,-115.08105
0.677,0.460,1.08475,0.37419,-73.42829
0.363,0.080,1.90947,0.01469,0.38460
0.680,0.350,0.40730,0.19577,151.69700
0.386,0.310,0.32432,0.17261,0.18370
0.396,0.380,0.46676,0.26855,0.16527
0.382,0.020,1.47757,0.00780,3.39938
0.714,0.210,0.52953,0.15647,-939.47927
0.480,0.210,1.18451,0.08932,-54.00949
0.709,0.170,0.25260,0.08955,56.92400
0.712,0.200,0.41568,0.00042,1214.90200
0.778,0.270,1.06642,0.22129,-267.45311
0.372,0.460,0.58167,0.42369,0.14947
0.438,0.270,1.45559,0.15161,-72.79320
0.414,0.060,1.47357,0.00115,-35.86019
0.489,0.370,1.98788,0.25420,-16.11051
0.218,0.180,0.52888,0.14880,0.05506
0.511,0.180,1.42765,0.00371,-26650.54554
0.283,0.380,-1.00000,-1.00000,0.00000
0.368,0.220,0.64127,0.01542,0.86144
0.521,0.360,1.11438,0.25073,-49.07599
0.740,0.190,1.04301,0.05529,-668.06482
0.312,0.160,1.63918,0.03150,-18.78068
0.405,0.480,1.13949,0.43083,12.83301
0.466,0.400,0.95906,0.17871,8.05921
0.441,0.360,2.08248,0.16126,0.24685
0.428,0.310,0.85987,0.05450,1.73766
0.392,0.210,1.83281,0.08004,-16.84536
0.630,0.200,0.38832,0.02295,1188.92700
0.422,0.010,1.29841,0.00052,-128.78424
0.445,0.320,1.09267,0.19040,-55.77503
0.475,0.230,0.92912,0.04679,16.42043
0.452,0.370,1.23951,0.23496,-30.63985
0.525,0.130,1.04999,0.03002,-40635.08412
0.460,0.360,1.42420,0.23648,-23.40501
0.660,0.400,0.70481,0.33519,-47.96645
0.541,0.450,1.52362,0.28577,-21.78160
0.524,0.150,1.24988,0.01398,-126254.04738
0.600,0.360,1.13178,0.26946,-97.97296
0.442,0.300,1.09029,0.17456,-51.20285
0.687,0.390,1.09685,0.27583,-715.70502
0.628,0.180,0.21366,0.12647,89.44100
0.589,0.410,1.39195,0.24894,-41.68431
0.767,0.010,0.12886,0.00015,340.67700
0.628,0.240,1.13073,0.15613,-219.45387
0.310,0.030,0.70353,0.02190,0.91201
0.414,0.130,1.01818,0.04658,-129.07637
0.694,0.490,1.04427,0.40633,-66.20882
0.482,0.000,1.28014,0.00003,-205977.76402
0.790,0.230,0.43482,0.10625,-207723.95277
0.628,0.470,1.13669,0.37613,-58.73663
0.712,0.000,0.27263,0.00000,290014.76500
0.757,0.430,1.06064,0.27863,-122.13514
0.713,0.300,0.35228,0.04177,257.51100
0.579,0.400,1.06811,0.19367,-81.55177
0.232,0.330,-1.00000,-1.00000,0.00000
0.410,0.410,1.05286,0.30653,-59.98858
0.423,0.250,1.27120,0.08702,-30.09576
0.507,0.360,1.07722,0.11117,-250.78887
0.359,0.360,0.61041,0.13912,0.48103
0.503,0.140,1.48748,0.00000,-92238.86751
0.297,0.100,0.75144,0.07279,0.55115
0.388,0.120,2.01451,0.02292,-15.82782
0.207,0.080,0.44921,0.06307,0.04407
0.700,0.200,1.04569,0.14656,-290.96327
0.520,0.150,0.29635,0.03923,267718.45600
0.426,0.070,1.04931,0.00002,-609165.71626
0.439,0.370,2.33074,0.10189,0.22567
0.767,0.050,0.16811,0.00668,182.23400
0.249,0.250,0.52494,0.21648,0.06917
0.673,0.340,1.25459,0.15231,-528.00347
0.205,0.490,0.49006,0.49006,-0.01039
0.734,0.070,0.12596,0.04772,13.14100
0.733,0.070,0.20610,0.01149,280.52700
0.329,0.260,0.77562,0.07085,0.12147
0.618,0.310,0.45239,0.12406,-423.01344
0.727,0.300,0.42348,0.13686,-388.36437
0.253,0.290,0.47325,0.25443,0.07854
0.606,0.080,1.11663,0.00806,-429186.71334
0.424,0.420,0.74703,0.26916,0.98783
0.689,0.000,0.24939,0.00001,128872.71700
0.318,0.260,1.41095,0.03435,0.12835
0.451,0.310,2.66279,0.06812,2.11572
0.672,0.240,1.06095,0.16477,-1662.44344
0.318,0.420,1.33476,0.38224,-22.74011
0.207,0.500,0.50006,0.50006,-0.01030
0.598,0.080,0.22956,0.00138,848788.11200
0.557,0.180,0.25503,0.03391,439.40700
0.735,0.380,0.70714,0.28400,-546.77480
0.678,0.470,1.30388,0.36358,-38.82245
0.662,0.180,0.18693,0.12952,29.03800
0.602,0.190,1.13161,0.02566,-2092.08652
0.493,0.180,1.67319,0.09981,-65.47926
0.553,0.120,0.21702,0.00015,2450.88300
0.336,0.400,1.46054,0.36397,-20.04087
0.752,0.460,0.46274,0.34471,3.62700
0.574,0.400,1.44678,0.27616,-27.54609
0.723,0.310,0.36868,0.19373,26.54700
0.490,0.230,1.04400,0.08109,-96.18611
0.246,0.460,-1.00000,-1.00000,0.00000
0.673,0.270,1.04949,0.11979,-670.78169
0.753,0.490,1.05232,0.41859,-121.60024
0.465,0.350,1.51606,0.07648,-24.42581
0.251,0.090,0.44170,0.07019,0.05402
0.432,0.470,0.71472,0.11073,0.34153
0.574,0.120,0.32555,0.00047,1527236.57800
0.779,0.340,0.45110,0.19553,153.93400
0.647,0.390,1.13552,0.18028,-95.85144
0.423,0.400,2.19866,0.28521,-14.17442
0.395,0.380,0.45003,0.26918,0.16453
0.624,0.390,1.45385,0.08053,-94.04952
0.601,0.380,1.34823,0.21142,-43.42382
0.382,0.490,0.75908,0.45309,0.16100
0.479,0.170,1.33883,0.08506,-49.32864
0.202,0.150,-1.00000,-1.00000,0.00000
0.648,0.350,1.12660,0.28589,-79.19005
0.713,0.220,0.26695,0.05580,-517.73506
0.272,0.030,0.41914,0.02236,0.06075
0.416,0.490,1.07478,0.43794,2.87644
0.415,0.380,1.26182,0.26023,-33.44222
0.667,0.270,0.75766,0.14677,111.87972
0.412,0.010,1.04647,0.00671,-79.20646
0.574,0.100,1.28139,0.00055,-1760304.04146
0.775,0.020,0.11999,0.00001,39731.59000
0.343,0.370,2.43027,0.30294,-12.03024
0.498,0.470,0.78018,0.17293,0.54392
0.497,0.090,1.25706,0.00000,-21932850.26707
0.711,0.200,0.22346,0.05278,27.62900
0.217,0.240,0.24005,0.24005,-0.00615
0.680,0.380,1.05747,0.23118,-155.73723
0.451,0.480,0.80692,0.34317,0.19719
0.627,0.160,0.23453,0.00047,341.74700
0.337,0.220,1.94173,0.02166,-15.18258
0.398,0.310,1.38057,0.17354,-119.43078
0.346,0.010,2.25306,0.00822,-14.28599
0.780,0.210,0.57307,0.16873,1689.90300
0.678,0.000,0.04222,0.00000,130000000.00000
0.410,0.380,1.15579,0.26184,-36.59483
0.552,0.150,0.53253,0.00347,-1696.44427
0.572,0.430,1.69085,0.15545,4.35966
0.569,0.100,1.04115,0.00361,-116287.25095
0.627,0.000,0.04882,0.00000,130000000.00000
0.554,0.460,1.77722,0.34612,-19.67740
0.471,0.170,1.18122,0.02272,-506.15324
0.782,0.040,0.07095,0.01401,130000000.00000
0.636,0.320,1.12190,0.22662,-198.31604
0.765,0.480,1.02228,0.37675,-143.92813
0.319,0.080,1.76391,0.05208,-16.98532
0.276,0.160,0.49029,0.13071,0.06910
0.713,0.100,0.32616,0.01311,6362.48600
0.626,0.430,1.21611,0.26919,-76.63305
0.224,0.170,0.51318,0.14046,0.05465
0.750,0.390,0.48340,0.19474,-329.72249
0.200,0.350,0.35006,0.35006,-0.01079
0.590,0.360,1.05144,0.28503,-234.09711
0.244,0.350,-1.00000,-1.00000,0.00000
0.625,0.030,0.05055,0.00000,130000000.00000
0.452,0.110,1.08552,0.00004,-58121.99564
0.667,0.430,1.20416,0.35552,-48.97614
0.543,0.150,1.09044,0.06069,-10299.76806
0.728,0.150,0.40723,0.05349,-2216.20194
0.205,0.460,-1.00000,-1.00000,0.00000
0.381,0.220,2.35277,0.07528,-15.85402
0.246,0.010,0.40893,0.01004,0.04880
0.695,0.190,1.06817,0.14274,-2831.65410
0.402,0.340,1.07586,0.20992,-57.80185
0.766,0.460,1.13630,0.23381,-141.08223
0.631,0.040,0.07378,0.00000,130000000.00000
0.396,0.220,1.47973,0.09101,0.43620
0.781,0.110,0.32616,0.01899,543908.89500
0.671,0.450,1.02304,0.35793,-216.85971
0.770,0.050,0.18163,0.01013,378.13400
0.211,0.270,0.27005,0.27005,-0.00862
0.384,0.370,0.37006,0.22547,0.16472
0.416,0.050,1.64032,0.00148,-43.62564
0.771,0.190,0.35725,0.15305,200.30600
0.781,0.400,0.41030,0.32990,-220.09459
0.609,0.210,1.17331,0.13397,-188.86591
0.274,0.380,-1.00000,-1.00000,0.00000
0.440,0.290,1.13224,0.16470,1.18968
0.333,0.290,0.76616,0.15196,0.11621
0.524,0.250,1.72432,0.04421,-36.25377
0.351,0.260,1.15825,0.10239,-34.98767
0.721,0.260,0.28398,0.15880,77.67300
0.674,0.370,0.38136,0.07350,-143.25259
0.294,0.410,0.41006,0.41006,-0.00108
0.787,0.060,0.09110,0.03314,130000000.00000
0.368,0.380,0.42807,0.09854,0.19166
0.489,0.070,1.17580,0.00003,-15811.78128
0.308,0.290,0.92935,0.05882,0.12972
0.329,0.420,1.05812,0.38291,0.97280
0.731,0.450,1.17177,0.38069,-179.57508
0.763,0.360,0.43754,0.27321,-403.97216
0.486,0.290,1.16002,0.06223,-42.30625
0.475,0.200,1.78423,0.04919,-45.28912
0.505,0.020,0.06717,0.00000,130000000.00000
0.744,0.470,1.05892,0.40694,-134.08147
0.758,0.450,0.60792,0.32805,-136.99698
0.223,0.210,0.53009,0.17675,0.05931
0.551,0.020,0.05021,0.00000,130000000.00000
0.265,0.020,0.38414,0.01544,0.05661
0.711,0.380,1.04254,0.30717,-276.60628
0.752,0.330,1.05583,0.28239,-172.30628
0.271,0.240,0.48995,0.20721,0.07535
0.519,0.100,1.21078,0.00000,-5237828.51668
0.287,0.170,0.79050,0.13790,0.75553
0.516,0.250,1.31200,0.13489,-40.65085
0.662,0.450,1.10672,0.26437,-111.12184
0.263,0.270,0.48395,0.23577,0.07719
0.634,0.140,0.20747,0.07399,89.53800
0.505,0.040,0.06467,0.00000,130000000.00000
0.715,0.220,0.36868,0.07433,-3553.25358
0.459,0.240,1.42686,0.00757,-25.54162
0.611,0.070,0.09590,0.02566,130000000.00000
0.723,0.220,0.36358,0.11152,1184.67700
0.676,0.060,0.39905,0.00004,-7885.34914
0.519,0.250,1.04368,0.10797,-333.51336
0.510,0.430,1.96428,0.03283,9.42722
0.582,0.020,0.04660,0.00000,130000000.00000
0.466,0.180,1.08591,0.01084,-242.52506
0.457,0.210,1.18013,0.00235,-59.27666
0.701,0.130,0.27064,0.00601,103.01600
0.288,0.420,-1.00000,-1.00000,0.00000
0.537,0.320,1.17018,0.12716,-48.53210
0.572,0.330,1.10289,0.19680,-60.31118
0.502,0.170,1.08738,0.00035,-11529.34391
0.414,0.340,1.62356,0.20993,-20.88580
0.300,0.140,1.73081,0.10624,0.47738
0.322,0.130,1.64494,0.08756,-18.72786
0.272,0.360,0.36006,0.36006,-0.00082
0.494,0.110,1.20679,0.00002,-59899.29599
0.305,0.140,1.60228,0.10437,-25.12379
0.341,0.310,1.17959,0.19120,0.11549
0.530,0.220,1.15330,0.04892,-2144.53934
0.787,0.130,0.16466,0.09839,130000000.00000
0.537,0.400,1.71008,0.29463,-20.19253
0.677,0.450,1.70345,0.11577,-29.26006
0.299,0.480,-1.00000,-1.00000,0.00000
0.570,0.390,1.14618,0.26929,-135.43183
0.767,0.170,0.27598,0.00579,963.38000
0.417,0.260,1.25801,0.02568,-31.96186
0.662,0.470,1.33798,0.30106,-116.71050
0.481,0.470,1.16480,0.05022,0.51230
0.656,0.060,0.23912,0.00001,51831.07100
0.586,0.040,0.05835,0.00000,130000000.00000
0.630,0.290,0.38655,0.20953,33.50500
0.735,0.100,0.17227,0.07681,25.19600
0.713,0.360,1.05250,0.30820,-338.44977
0.670,0.010,0.04101,0.00000,130000000.00000
0.328,0.230,3.25659,0.00939,0.13414
0.556,0.490,2.00179,0.35249,-16.19597
0.777,0.490,1.07232,0.31323,-132.24460
0.470,0.030,0.07052,0.00000,130000000.00000
0.510,0.060,0.07636,0.00000,130000000.00000
0.284,0.190,0.79595,0.15778,0.55956
0.491,0.310,1.90821,0.01764,-21.74097
0.332,0.290,1.64476,0.15081,0.11581
0.292,0.370,0.72592,0.33277,0.10540
0.305,0.160,0.96189,0.12300,6.10234
0.257,0.100,0.41355,0.07904,0.05655
0.481,0.330,1.12882,0.01859,-43.19155
0.635,0.120,1.07883,0.03761,-1580.51791
0.256,0.230,0.49311,0.19761,0.06788
0.274,0.250,0.51880,0.21683,0.07946
0.273,0.290,2.22279,0.25520,-13.67984
0.422,0.260,1.73594,0.06964,0.64078
0.749,0.110,0.11005,0.04788,37.63500
0.536,0.330,1.09541,0.08746,-62.72670
0.385,0.350,0.35006,0.22348,0.17065
0.384,0.140,0.90485,0.01183,0.90116
0.364,0.200,1.04731,0.03794,-96.80444
0.609,0.270,1.09660,0.11842,-186.06681
0.670,0.040,1.22979,0.00002,-53972.14655
0.419,0.160,1.04453,0.06150,-74.73469
0.600,0.090,0.57507,0.00036,1138397.07300
0.780,0.220,0.47892,0.01056,417.16600
0.509,0.070,0.08437,0.00000,130000000.00000
0.596,0.120,1.14385,0.04989,-39976.52280
0.592,0.320,1.02544,0.23604,-115.05123
0.597,0.270,1.15590,0.12854,-166.73693
0.711,0.280,1.05808,0.16103,-447.16523
0.617,0.080,0.30293,0.00000,3393671.75600
0.428,0.200,1.01490,0.09632,-161.92423
0.502,0.230,1.19021,0.14784,-49.00858
0.359,0.070,1.05878,0.00254,-64.02852
0.511,0.080,0.09247,0.00087,130000000.00000
0.760,0.490,1.08375,0.40698,-76.69407
0.256,0.090,0.38787,0.07025,0.05577
0.671,0.420,1.24244,0.32180,-50.18848
0.657,0.120,0.20723,0.01635,162.66600
0.415,0.360,1.89860,0.23399,0.80027
0.438,0.360,2.05511,0.10610,0.23970
0.208,0.370,-1.00000,-1.00000,0.00000
0.578,0.110,1.22497,0.01354,-73255.76190
0.343,0.080,0.94358,0.01412,2.64695
0.558,0.080,1.04089,0.00001,-105354.84222
0.508,0.090,0.10067,0.00655,130000000.00000
0.371,0.470,0.62412,0.43329,0.15105
0.276,0.360,0.45497,0.32219,0.10369
0.358,0.470,0.62742,0.43259,0.14723
0.491,0.390,1.51753,0.27220,-21.91240
0.417,0.360,0.77753,0.05215,1.19259
0.689,0.410,1.05544,0.25030,-216.58430
0.764,0.040,0.28635,0.00040,4617.52300
0.282,0.250,0.79890,0.17993,1.15965
0.567,0.100,0.43279,0.00803,-217664.16028
0.678,0.080,0.08005,0.00036,109.84300
0.296,0.410,0.41006,0.41006,-0.00021
0.615,0.450,1.23415,0.35212,-47.71316
0.510,0.090,0.10155,0.00782,130000000.00000
0.511,0.470,1.99099,0.35630,-15.84027
0.287,0.080,1.50783,0.05876,-20.85889
0.701,0.490,1.11420,0.29104,-55.23459
0.416,0.210,1.71057,0.05689,-19.61051
0.310,0.040,1.11751,0.02777,-50.83168
0.681,0.360,0.63551,0.20100,-229.45598
0.506,0.220,1.24114,0.14076,-37.67965
0.579,0.080,1.16600,0.00908,-65140760.05306
0.224,0.130,0.48259,0.10448,0.05082
0.682,0.130,0.25927,0.07944,67.01600
0.646,0.230,0.23005,0.15787,11.38000
0.294,0.460,0.46006,0.46006,-0.00530
0.670,0.430,1.31952,0.25599,-258.92641
0.626,0.290,1.04455,0.13100,-348.70831
0.511,0.410,2.19695,0.29511,-17.60725
0.604,0.310,1.02926,0.11544,-313.37409
0.317,0.280,1.11309,0.03946,0.12260
0.635,0.140,0.25906,0.00070,613.54600
0.208,0.030,0.39560,0.02289,0.04046
0.723,0.360,0.42169,0.29277,17.99300
0.478,0.030,1.20382,0.00039,150.05252
0.414,0.320,2.02955,0.03204,0.53393
0.700,0.270,1.05596,0.16726,-667.40860
0.216,0.080,0.43218,0.06265,0.04551
0.425,0.140,1.09949,0.02126,-53.14636
0.495,0.400,1.31408,0.18189,-38.31425
0.545,0.230,1.23197,0.12827,-206.95441
0.251,0.150,0.46604,0.12314,0.05806
0.602,0.350,1.04286,0.08511,-91.03771
0.630,0.350,1.07928,0.24532,-122.72375
0.789,0.350,1.35381,0.23713,-305.23796
0.654,0.130,0.13005,0.04322,33.59800
0.542,0.270,1.18144,0.14837,-74.77273
0.696,0.370,1.19005,0.30644,-126.56439
0.489,0.500,1.36460,0.11980,0.33438
0.718,0.440,1.10923,0.34567,-112.44908
0.358,0.440,0.45650,0.38587,0.14303
0.212,0.440,-1.00000,-1.00000,0.00000
0.208,0.000,0.39843,0.00004,0.03854
0.763,0.180,0.24857,0.08401,-1267.86889
0.328,0.250,1.54924,0.03965,0.12346
0.214,0.030,0.40082,0.02265,0.04166
0.724,0.200,1.08358,0.13230,-871.71602
0.265,0.300,0.86229,0.26445,1.34129
0.464,0.310,2.18586,0.11198,-20.93798
0.727,0.480,1.29004,0.34474,-73.95782
0.511,0.140,1.15983,0.00003,-344251.77195
0.341,0.010,0.88102,0.00841,0.76006
0.436,0.430,1.81222,0.05918,-17.30870
0.644,0.000,0.04675,0.00000,130000000.00000
0.569,0.490,1.77178,0.24341,-18.38778
0.275,0.480,-1.00000,-1.00000,0.00000
0.390,0.230,1.45047,0.09232,0.50696
0.344,0.350,3.05961,0.26383,1.91585
0.656,0.100,0.24129,0.01425,306.07400
0.356,0.050,0.72442,0.01898,0.96146
0.567,0.340,1.12756,0.21993,-51.89376
0.710,0.310,0.43615,0.24518,409.59700
0.789,0.460,0.48594,0.33325,-82.24054
0.627,0.420,0.44518,0.12208,26.69100
0.264,0.500,0.50006,0.50006,-0.00835
0.715,0.340,1.09863,0.27884,-292.27134
0.685,0.370,1.12071,0.22677,-155.78140
0.410,0.240,1.10494,0.04647,-51.01072
0.284,0.330,0.94697,0.14970,0.14126
0.527,0.120,1.30389,0.03533,-90893.48936
0.579,0.170,0.25976,0.01260,760.71000
0.729,0.340,1.06645,0.14263,-405.99200
0.437,0.330,1.40332,0.14832,-24.17872
0.208,0.200,-1.00000,-1.00000,0.00000
0.710,0.420,0.47807,0.33978,-133.17165
0.572,0.020,0.05806,0.00000,130000000.00000
0.414,0.040,1.17344,0.00184,3.47077
0.270,0.090,0.44258,0.06907,0.06146
0.708,0.480,1.25568,0.35898,-37.72886
0.312,0.270,1.80461,0.09707,0.13443
0.689,0.350,0.48022,0.17986,-148.08438
0.331,0.450,0.51268,0.41174,0.13667
0.714,0.330,1.18962,0.17254,-194.58174
0.692,0.120,1.05870,0.02373,-3371.83929
0.286,0.270,0.71382,0.22402,0.64539
0.680,0.390,1.14339,0.25371,-245.17584
0.486,0.300,1.04251,0.14608,-102.73588
0.727,0.230,0.26943,0.17417,128.40200
0.258,0.060,0.40796,0.04530,0.05490
0.374,0.160,0.82421,0.02608,0.44473
0.349,0.040,1.98155,0.01383,-15.43723
0.606,0.220,1.17870,0.14206,-446.46217
0.578,0.260,1.05963,0.19842,-130.99848
0.204,0.140,0.14005,0.14005,0.00013
0.288,0.070,2.60033,0.05109,0.49248
0.253,0.080,0.41294,0.06160,0.05412
0.537,0.170,0.26042,0.06805,9792.06600
0.244,0.020,0.38839,0.01636,0.04860
0.625,0.500,1.42087,0.28885,-45.55953
0.735,0.150,0.29429,0.08338,559.87900
0.630,0.220,0.28477,0.00010,-392.69559
0.395,0.500,1.00861,0.46335,-302.23203
0.536,0.290,1.11788,0.00153,-166.88132
0.281,0.270,2.20730,0.23618,0.86072
0.355,0.210,0.49623,0.03675,0.35803
0.370,0.170,1.32463,0.02605,-26.03019
0.504,0.480,2.26996,0.10959,0.92319
0.365,0.440,0.44534,0.40402,0.14527
0.437,0.370,2.12752,0.04437,0.26636
0.689,0.150,0.19742,0.10857,364.97100
0.573,0.030,0.06867,0.00000,130000000.00000
0.327,0.480,-1.00000,-1.00000,0.00000
0.369,0.100,2.16459,0.01073,-14.67072
0.701,0.040,0.10218,0.00026,6947.84100
0.546,0.310,1.36267,0.00322,-100.07466
0.383,0.260,0.68518,0.11356,0.52936
0.339,0.430,0.52095,0.17915,0.20566
0.562,0.440,1.78994,0.20359,-19.01705
0.471,0.290,1.14457,0.08634,-48.33363
0.746,0.300,0.43256,0.26260,234.78000
0.448,0.190,-1.00000,-1.00000,0.00000
0.624,0.020,0.04308,0.00000,130000000.00000
0.687,0.310,0.31006,0.25344,7.37400
0.531,0.470,1.14252,0.24714,-75.22468
0.739,0.190,0.40012,0.02922,-1052.98511
0.442,0.290,1.25409,0.16851,-78.34329
0.223,0.500,0.50006,0.50006,-0.00984
0.549,0.050,0.06713,0.00000,130000000.00000
0.275,0.110,0.43091,0.08530,0.06554
0.632,0.370,1.03078,0.24815,-253.97745
0.764,0.300,0.40014,0.13973,-584.26734
0.552,0.280,1.11205,0.15264,-97.48770
