#a_0,e_0,emax,emin,tcol
0.500,0.040,1.05069,0.00381,4.37674
1.195,0.320,0.36309,0.27853,100000.00000
1.269,0.360,0.39105,0.31944,100000.00000
0.631,0.050,0.98784,0.00025,-164.42790
1.323,0.400,0.42207,0.35898,100000.00000
1.330,0.110,0.13376,0.08392,100000.00000
0.233,0.050,0.56918,0.04226,0.07614
1.055,0.430,0.93548,0.32770,-118.10212
0.213,0.430,0.43153,0.43153,-0.01359
1.004,0.460,0.95666,0.37191,-28.52103
0.825,0.060,0.10508,0.00649,100000.00000
0.340,0.180,2.41225,0.15846,-1.66440
1.455,0.200,0.22123,0.17558,100000.00000
1.151,0.210,0.23664,0.17348,100000.00000
0.502,0.020,1.89366,0.01558,1.56930
0.787,0.270,1.00477,0.09833,-102.76075
1.478,0.110,0.13155,0.08763,100000.00000
0.489,0.490,1.41098,0.46107,-2.82888
1.007,0.160,0.19111,0.11597,100000.00000
0.425,0.410,0.96785,0.38164,0.23398
0.810,0.270,0.93106,0.08967,-187.07883
0.808,0.140,0.18079,0.07132,100000.00000
0.324,0.250,3.04752,0.12121,0.20087
0.584,0.210,1.45293,0.03457,-3.52714
0.911,0.300,0.94553,0.21023,-779.24593
0.671,0.030,0.97071,0.00196,-316.13684
0.684,0.290,1.29996,0.00845,-16.78457
1.051,0.220,0.24872,0.17565,100000.00000
0.919,0.120,0.15588,0.07050,100000.00000
0.285,0.470,0.47157,0.47157,-0.00980
0.485,0.500,0.58001,0.22234,0.33122
0.324,0.390,0.92317,0.35378,0.23227
1.031,0.330,0.35782,0.21792,100000.00000
0.550,0.300,1.69925,0.14566,-5.53534
0.597,0.220,0.94312,0.10646,-13.66037
1.348,0.400,0.42326,0.34806,100000.00000
1.287,0.300,0.32369,0.26593,100000.00000
0.353,0.190,1.07078,0.16822,-17.07289
0.798,0.200,0.24012,0.10389,100000.00000
1.107,0.060,0.09082,0.02807,100000.00000
0.750,0.310,1.13372,0.04323,-40.84199
1.247,0.400,0.42330,0.35081,100000.00000
0.770,0.190,0.93220,0.05760,-1328.59129
0.890,0.360,0.94125,0.25406,-142.30650
0.757,0.470,1.36176,0.32742,-5.36559
0.381,0.010,1.66063,0.01108,-4.88514
0.256,0.240,0.99570,0.11749,0.19909
1.422,0.290,0.31114,0.26211,100000.00000
0.950,0.330,0.34791,0.21190,100000.00000
0.704,0.100,0.17186,0.00476,100000.00000
1.477,0.040,0.06342,0.02003,100000.00000
0.602,0.020,1.14830,0.00262,-47.76788
0.451,0.190,0.33874,0.07619,0.25128
0.281,0.390,0.39149,0.39149,-0.00716
1.075,0.130,0.15936,0.09264,100000.00000
1.104,0.000,0.05468,0.00001,100000.00000
0.373,0.080,1.39978,0.06594,0.46478
1.032,0.500,0.99569,0.17730,-46.54103
1.183,0.220,0.24582,0.18486,100000.00000
0.552,0.210,1.53060,0.08181,-10.38222
0.405,0.160,0.93258,0.00469,4.74407
0.586,0.230,1.59835,0.02806,7.25424
1.067,0.260,0.29255,0.20803,100000.00000
0.475,0.180,0.50456,0.07443,0.26114
1.381,0.440,0.46169,0.39769,100000.00000
1.196,0.420,0.94668,0.35655,-1150.17563
0.814,0.200,0.23934,0.11920,100000.00000
0.392,0.230,2.17521,0.10993,-0.97328
1.449,0.450,0.47038,0.41013,100000.00000
0.318,0.050,0.83375,0.04140,0.09867
1.144,0.160,0.18716,0.12530,100000.00000
1.481,0.050,0.07274,0.02939,100000.00000
0.262,0.320,0.32141,0.32141,-0.00597
0.902,0.060,0.09971,0.01486,100000.00000
0.282,0.180,1.12106,0.15731,0.32211
0.834,0.330,1.05305,0.11800,-44.73192
0.900,0.070,0.10871,0.02325,100000.00000
1.386,0.110,0.13279,0.08548,100000.00000
0.314,0.120,1.14516,0.10327,-4.20709
0.509,0.400,1.15474,0.33507,-17.28522
0.666,0.280,0.94667,0.01767,-7.45798
0.552,0.470,0.67051,0.24045,1.34694
0.928,0.440,0.99439,0.33216,-18.37046
1.330,0.500,0.95595,0.42351,-367.18791
0.430,0.470,1.36833,0.43807,0.28748
0.255,0.360,-1.00000,-1.00000,0.00000
0.631,0.500,1.38321,0.43077,-11.49949
0.637,0.060,1.07010,0.00001,-48440.09322
0.300,0.020,0.54264,0.02109,0.08377
0.707,0.150,0.20938,0.01341,100000.00000
1.344,0.050,0.07526,0.02645,100000.00000
0.884,0.370,0.98156,0.15962,-186.45105
0.987,0.250,0.27873,0.19612,100000.00000
0.651,0.190,0.97596,0.00316,-63.97636
1.464,0.340,0.36091,0.31150,100000.00000
1.359,0.230,0.25259,0.20206,100000.00000
1.113,0.020,0.05811,0.00001,100000.00000
0.847,0.190,0.95401,0.06980,-7839.03088
0.550,0.190,1.21327,0.01574,3.07356
1.434,0.370,0.39118,0.33855,100000.00000
1.172,0.050,0.07966,0.02160,100000.00000
0.410,0.460,0.86840,0.42705,0.28293
1.243,0.480,0.91075,0.35508,-617.85762
1.175,0.340,0.36648,0.29464,100000.00000
0.977,0.090,0.12373,0.04810,100000.00000
1.233,0.350,0.37444,0.30742,100000.00000
0.404,0.050,0.52178,0.03971,0.27206
0.763,0.260,1.06618,0.18068,-20.31910
0.610,0.110,0.93113,0.00765,-19.53403
1.433,0.170,0.19163,0.14556,100000.00000
0.981,0.040,0.07866,0.00444,100000.00000
1.115,0.180,0.20766,0.14289,100000.00000
1.353,0.320,0.34253,0.28806,100000.00000
0.893,0.210,0.24407,0.14529,100000.00000
1.443,0.330,0.35243,0.30121,100000.00000
1.206,0.380,0.43531,0.33012,100000.00000
0.783,0.210,1.06889,0.00012,-8330.02779
1.313,0.140,0.16377,0.11277,100000.00000
0.866,0.360,1.05335,0.28787,-28.73522
0.705,0.250,0.96297,0.06627,-71.75069
0.989,0.000,0.06318,0.00003,100000.00000
1.375,0.350,0.37202,0.31689,100000.00000
0.754,0.390,0.95870,0.29641,-6.87115
0.867,0.470,1.04121,0.09446,-29.75699
1.124,0.490,1.02202,0.43046,-77.50986
0.584,0.240,1.27136,0.06290,-35.06196
0.682,0.360,1.43105,0.02575,-10.24998
1.152,0.310,0.33657,0.26381,100000.00000
0.220,0.080,0.60085,0.06377,0.08317
1.372,0.240,0.26237,0.21222,100000.00000
0.657,0.080,0.13450,0.00001,100000.00000
1.190,0.180,0.20604,0.14686,100000.00000
1.327,0.160,0.18336,0.13275,100000.00000
0.620,0.200,1.16486,0.08340,-19.42795
0.283,0.430,0.43153,0.43153,-0.00878
1.050,0.320,0.34732,0.26088,100000.00000
1.084,0.190,0.21849,0.15030,100000.00000
0.234,0.010,0.54086,0.01108,0.06995
0.494,0.370,0.99809,0.29679,-3.37459
1.267,0.350,0.38065,0.31045,100000.00000
0.330,0.410,1.00454,0.37273,-3.94863
1.068,0.370,0.97682,0.29706,-1864.47774
0.494,0.080,4.94857,0.00848,-3.13715
0.328,0.370,0.70060,0.33589,0.20971
1.303,0.230,0.25357,0.20003,100000.00000
0.562,0.090,1.20631,0.02842,-8.51179
1.188,0.390,0.41535,0.33776,100000.00000
0.321,0.160,1.53699,0.13949,-4.88078
0.698,0.160,0.20593,0.06207,100000.00000
0.714,0.350,0.96852,0.16394,-12.53946
0.873,0.430,1.18479,0.25712,-11.38894
1.235,0.470,0.94125,0.39393,-267.84204
1.217,0.500,0.93473,0.39830,-304.51658
0.207,0.010,0.59646,0.01108,0.07098
1.190,0.140,0.16629,0.10819,100000.00000
1.036,0.170,0.19995,0.12782,100000.00000
1.197,0.450,0.95304,0.30529,-624.82787
0.569,0.360,0.61758,0.02217,0.63196
1.443,0.480,0.90540,0.40932,-17138.87492
0.345,0.130,2.26945,0.11176,1.62523
0.428,0.270,0.54276,0.15388,0.31010
0.436,0.110,0.42362,0.00114,0.26639
0.325,0.090,0.91533,0.07692,0.39978
0.565,0.460,0.88679,0.23710,0.49324
0.654,0.220,1.11313,0.00307,-35.78731
1.057,0.390,0.94091,0.32369,-298.96967
1.428,0.080,0.10232,0.05697,100000.00000
0.700,0.080,0.15963,0.00002,100000.00000
1.283,0.180,0.20410,0.15077,100000.00000
1.200,0.440,0.91970,0.38379,-558.71747
1.043,0.490,0.98966,0.24007,-73.33535
0.437,0.220,0.46752,0.03675,0.26870
0.708,0.370,1.02972,0.17507,-5.87329
0.230,0.190,0.19127,0.19127,-0.00282
0.984,0.240,0.26928,0.18680,100000.00000
0.712,0.240,1.21026,0.04302,-665.78824
0.212,0.420,-1.00000,-1.00000,0.00000
0.492,0.080,2.24885,0.00732,-1.85695
0.422,0.250,0.66095,0.15306,0.47968
0.757,0.320,0.99263,0.08292,-59.51030
1.137,0.270,0.29741,0.22546,100000.00000
0.895,0.090,0.12750,0.04048,100000.00000
0.978,0.450,0.94160,0.18932,-96.90533
1.319,0.260,0.28400,0.22715,100000.00000
0.578,0.180,1.74073,0.02573,-5.91929
0.889,0.110,0.14689,0.05778,100000.00000
0.271,0.370,0.37146,0.37146,-0.00759
1.118,0.360,0.38654,0.30477,100000.00000
0.443,0.190,0.39202,0.07406,0.25714
0.849,0.300,1.00204,0.20918,-126.88018
1.426,0.220,0.24158,0.19437,100000.00000
1.191,0.100,0.12688,0.06954,100000.00000
1.262,0.310,0.33694,0.27375,100000.00000
1.383,0.270,0.29218,0.24151,100000.00000
0.737,0.490,1.93114,0.21736,-5.56795
1.350,0.260,0.28271,0.23078,100000.00000
0.270,0.130,0.64385,0.11144,0.09394
1.351,0.100,0.12355,0.07479,100000.00000
1.129,0.260,0.29389,0.21871,100000.00000
1.474,0.280,0.30084,0.25420,100000.00000
1.355,0.370,0.39244,0.33403,100000.00000
0.316,0.310,1.08643,0.27922,0.16556
0.628,0.010,0.96404,0.00037,-154.39474
0.581,0.500,0.60825,0.45849,0.35449
0.437,0.100,0.41184,0.00543,0.26696
0.802,0.480,1.27751,0.01589,-5.67941
0.838,0.260,1.01660,0.17129,-208.84968
0.677,0.450,1.66603,0.35012,-4.87223
0.982,0.110,0.14254,0.06734,100000.00000
1.270,0.290,0.31409,0.25542,100000.00000
1.463,0.380,0.40097,0.34863,100000.00000
1.269,0.480,0.92125,0.36924,-714.96100
1.018,0.380,0.96091,0.30007,-180.41050
0.991,0.260,0.32292,0.20439,100000.00000
1.174,0.420,0.94550,0.34533,-657.07583
0.818,0.430,0.98313,0.08592,-246.41866
0.684,0.220,1.06221,0.12204,-10.20806
0.838,0.090,0.14359,0.02215,100000.00000
0.838,0.330,1.01116,0.13526,-124.21682
0.623,0.190,1.45622,0.01046,-23.98110
0.706,0.260,0.94504,0.10489,-66.84349
1.345,0.080,0.10407,0.05520,100000.00000
1.418,0.180,0.20183,0.15498,100000.00000
0.549,0.270,1.25810,0.12183,-25.20451
0.275,0.020,0.53011,0.02109,0.07632
0.692,0.270,1.15428,0.17216,-43.03879
0.939,0.140,0.17399,0.09103,100000.00000
0.509,0.430,1.95144,0.02588,0.31764
0.657,0.040,0.12266,0.00001,100000.00000
0.482,0.190,0.58498,0.08515,0.35636
0.644,0.470,1.20286,0.38238,-3.46037
0.789,0.090,0.13597,0.02536,100000.00000
0.797,0.200,0.23916,0.10515,100000.00000
0.533,0.030,1.28120,0.00470,-14.28101
1.024,0.140,0.17075,0.09863,100000.00000
1.046,0.170,0.19959,0.12862,100000.00000
1.008,0.440,0.94658,0.30754,-158.27917
0.566,0.250,1.12884,0.01716,-3.23949
0.460,0.500,0.60314,0.46823,0.32755
1.056,0.180,0.21469,0.13771,100000.00000
0.239,0.340,0.34143,0.34143,-0.01089
0.630,0.420,1.06001,0.00970,-3.84417
1.368,0.330,0.35227,0.29820,100000.00000
1.045,0.120,0.15040,0.08119,100000.00000
1.335,0.450,0.91371,0.39648,-1334.32074
0.325,0.400,1.05065,0.36302,0.24941
1.200,0.280,0.30606,0.23302,100000.00000
0.546,0.270,0.59863,0.01479,1.06877
0.958,0.380,0.92564,0.24626,-209.05636
0.893,0.370,0.92184,0.20995,-213.18196
0.204,0.320,-1.00000,-1.00000,0.00000
1.238,0.010,0.04811,0.00001,100000.00000
0.733,0.390,0.94504,0.29353,-6.88996
1.272,0.480,0.91661,0.38549,-118.25265
0.315,0.490,0.49159,0.49159,-0.00818
0.921,0.400,0.95406,0.22489,-92.13769
0.982,0.290,0.31859,0.22731,100000.00000
0.496,0.050,0.86461,0.00527,0.77605
0.409,0.230,0.95316,0.12164,2.69586
0.336,0.470,0.47157,0.47157,-0.00458
1.317,0.500,0.93549,0.43865,-406.33531
1.451,0.130,0.15158,0.10667,100000.00000
1.475,0.360,0.38074,0.33085,100000.00000
1.138,0.330,0.37210,0.28127,100000.00000
0.955,0.340,1.00371,0.20906,-7575.47794
0.297,0.200,2.50040,0.17591,-8.71887
0.401,0.160,1.40355,0.01170,-5.04647
0.447,0.200,0.34659,0.08559,0.25270
0.807,0.150,0.19295,0.07458,100000.00000
1.324,0.400,0.42202,0.35908,100000.00000
1.025,0.280,0.31115,0.22361,100000.00000
0.501,0.360,0.97261,0.24050,10.99381
0.342,0.500,0.50160,0.50160,-0.00616
0.233,0.300,0.30139,0.30139,-0.01064
0.652,0.450,1.22330,0.18732,-15.44047
0.417,0.070,0.43563,0.04657,0.27169
1.429,0.440,0.46115,0.39926,100000.00000
1.424,0.490,0.91298,0.40019,-3244.12150
0.893,0.450,0.96764,0.25612,-27.23319
0.995,0.190,0.22218,0.14088,100000.00000
0.318,0.270,0.67082,0.22945,0.17121
1.423,0.120,0.14210,0.09620,100000.00000
1.461,0.170,0.19123,0.14624,100000.00000
1.370,0.270,0.29231,0.24117,100000.00000
1.279,0.250,0.27391,0.21822,100000.00000
1.349,0.060,0.08468,0.03612,100000.00000
0.281,0.020,0.56743,0.02109,0.07768
1.450,0.310,0.33118,0.28236,100000.00000
1.399,0.010,0.04237,0.00001,100000.00000
0.575,0.320,0.47875,0.01138,0.59699
0.318,0.120,0.96631,0.10315,0.32310
1.011,0.200,0.23073,0.15307,100000.00000
1.029,0.170,0.20020,0.12725,100000.00000
0.827,0.350,1.04357,0.15031,-99.43430
1.445,0.180,0.20141,0.15567,100000.00000
1.129,0.500,0.93048,0.39790,-59.62320
0.841,0.110,0.15810,0.03335,100000.00000
0.911,0.280,0.93572,0.19985,-60728.26251
0.929,0.170,0.20467,0.11635,100000.00000
0.934,0.460,1.04057,0.37847,-29.67703
1.284,0.160,0.18419,0.13132,100000.00000
0.304,0.270,0.54883,0.24111,0.16838
0.236,0.470,-1.00000,-1.00000,0.00000
0.346,0.010,1.09667,0.01108,-7.82378
1.133,0.420,0.94568,0.30764,-260.71707
0.550,0.430,1.37179,0.34623,-1.60107
0.419,0.380,0.63116,0.35285,0.21875
0.588,0.460,0.46156,0.19424,0.37713
0.723,0.500,2.28430,0.33833,-2.70593
0.619,0.040,0.10647,0.00001,100000.00000
1.336,0.170,0.19455,0.13868,100000.00000
0.439,0.080,0.44911,0.01133,0.26987
0.380,0.020,2.43601,0.01792,-14.72935
0.296,0.160,0.95566,0.13935,0.11191
1.156,0.310,0.33636,0.26490,100000.00000
0.892,0.210,0.24422,0.14501,100000.00000
1.409,0.090,0.11271,0.06650,100000.00000
0.382,0.450,0.85684,0.41510,0.28093
0.938,0.460,1.06146,0.32460,-14.71870
1.060,0.390,0.93170,0.32653,-344.16760
0.947,0.070,0.10632,0.02746,100000.00000
0.683,0.500,1.09890,0.40577,-2.36282
1.094,0.420,0.92488,0.35854,-70.29614
0.417,0.050,0.38620,0.03886,0.27290
0.644,0.030,0.14267,0.00002,100000.00000
1.366,0.060,0.08434,0.03653,100000.00000
1.119,0.090,0.11903,0.05679,100000.00000
0.391,0.360,0.47986,0.30116,0.20961
0.807,0.140,0.18110,0.07105,100000.00000
1.173,0.030,0.06249,0.00465,100000.00000
0.480,0.060,0.44117,0.00559,0.27924
0.418,0.470,1.50650,0.43701,0.29408
0.696,0.390,0.64800,0.05355,2.19329
1.402,0.270,0.29193,0.24228,100000.00000
0.674,0.120,1.10112,0.03479,-40.72451
1.469,0.400,0.42086,0.36713,100000.00000
0.336,0.380,0.82992,0.34595,0.21512
0.808,0.460,1.25600,0.00687,-8.84572
1.144,0.310,0.33828,0.25077,100000.00000
0.503,0.450,0.82922,0.30814,0.29749
1.008,0.270,0.30361,0.19117,100000.00000
1.386,0.330,0.35258,0.29747,100000.00000
1.170,0.330,0.35563,0.28451,100000.00000
1.124,0.240,0.26654,0.20023,100000.00000
1.414,0.160,0.18195,0.13523,100000.00000
0.440,0.040,0.58608,0.00825,0.29454
1.106,0.070,0.10024,0.03729,100000.00000
1.193,0.030,0.06179,0.00521,100000.00000
0.609,0.170,1.34828,0.01355,-10.79243
0.291,0.380,-1.00000,-1.00000,0.00000
0.434,0.410,0.92221,0.38224,0.23694
1.302,0.170,0.19381,0.14170,100000.00000
0.469,0.380,0.85756,0.33341,0.24372
0.780,0.450,0.98026,0.31593,-11.57965
1.148,0.080,0.10856,0.04859,100000.00000
1.282,0.150,0.17427,0.12149,100000.00000
1.471,0.320,0.34083,0.29270,100000.00000
1.314,0.070,0.09498,0.04474,100000.00000
1.478,0.080,0.10193,0.05826,100000.00000
0.583,0.210,1.98316,0.02457,-2.41421
1.206,0.200,0.22546,0.16702,100000.00000
1.384,0.080,0.10334,0.05619,100000.00000
0.392,0.050,0.67262,0.04059,0.45088
1.331,0.400,0.43778,0.35959,100000.00000
0.957,0.220,0.25199,0.16481,100000.00000
0.600,0.290,0.49817,0.12027,1.06193
0.346,0.460,0.46156,0.46156,-0.00067
1.471,0.340,0.36082,0.31178,100000.00000
1.117,0.490,0.94728,0.29303,-212.81633
0.760,0.480,1.17724,0.27388,-16.70221
0.798,0.270,0.27615,0.18197,100000.00000
0.863,0.010,0.07539,0.00001,100000.00000
0.262,0.470,-1.00000,-1.00000,0.00000
0.366,0.020,1.47362,0.01845,-1.86112
1.030,0.020,0.06262,0.00001,100000.00000
0.411,0.240,0.94936,0.13931,5.23808
1.090,0.270,0.29802,0.22396,100000.00000
0.678,0.420,1.16426,0.31900,-3.77174
0.421,0.440,0.99422,0.40949,-5.62206
0.409,0.340,0.53326,0.02914,0.28400
0.591,0.140,1.05627,0.02622,-17.71302
0.486,0.150,2.12799,0.05494,-2.17893
0.326,0.250,4.61034,0.10645,0.19966
1.255,0.070,0.09625,0.04301,100000.00000
1.162,0.390,0.43540,0.32504,100000.00000
0.244,0.020,0.56694,0.02109,0.07182
1.411,0.370,0.39230,0.33663,100000.00000
0.247,0.090,0.57311,0.07341,0.08357
0.932,0.390,1.03180,0.22679,-97.70531
0.737,0.360,0.99426,0.12739,-12.66685
0.303,0.080,0.61530,0.06764,0.09249
1.216,0.300,0.32511,0.26139,100000.00000
1.119,0.400,0.93064,0.29194,-1113.82810
1.041,0.080,0.11186,0.04314,100000.00000
0.279,0.350,0.35144,0.35144,-0.00435
1.500,0.400,0.42021,0.36931,100000.00000
1.153,0.170,0.19684,0.13541,100000.00000
1.129,0.410,0.91201,0.29584,-868.33346
0.296,0.110,0.63970,0.09500,0.09509
0.987,0.040,0.07833,0.00474,100000.00000
1.477,0.150,0.17109,0.12694,100000.00000
0.832,0.450,1.03949,0.16914,-45.96189
0.683,0.250,1.22486,0.14953,-26.51973
1.210,0.040,0.06959,0.01399,100000.00000
0.931,0.410,1.09710,0.25698,-169.28961
1.355,0.080,0.10387,0.05546,100000.00000
0.491,0.370,0.93798,0.27272,6.39116
0.312,0.060,0.72260,0.04996,0.09445
1.372,0.400,0.42197,0.36197,100000.00000
0.513,0.150,1.11084,0.06656,-14.89501
0.880,0.310,0.31361,0.11295,100000.00000
0.681,0.440,1.08342,0.34030,-6.97686
0.770,0.180,1.06074,0.05883,-7678.72268
0.700,0.210,0.94120,0.06789,-117.80479
1.003,0.410,1.00256,0.25633,-329.53063
0.548,0.420,1.67691,0.32539,-1.33395
1.464,0.330,0.35093,0.30200,100000.00000
0.890,0.010,0.07281,0.00002,100000.00000
0.449,0.150,0.35754,0.03844,0.25518
1.275,0.270,0.29396,0.23705,100000.00000
0.657,0.100,0.14920,0.00001,100000.00000
0.350,0.480,-1.00000,-1.00000,0.00000
0.576,0.080,1.05062,0.02265,-27.44304
0.697,0.320,1.29221,0.18505,-7.28719
0.829,0.110,0.14904,0.05022,100000.00000
0.755,0.260,0.94844,0.11498,-45.82578
0.307,0.430,-1.00000,-1.00000,0.00000
0.427,0.400,0.85689,0.37232,0.22839
0.597,0.250,1.18740,0.04977,-3.43312
1.008,0.120,0.15168,0.07855,100000.00000
0.565,0.490,0.49159,0.13772,0.35843
0.634,0.310,1.24946,0.20416,-8.11587
0.215,0.040,0.59138,0.03928,0.07546
1.447,0.420,0.44051,0.38486,100000.00000
1.257,0.190,0.21478,0.15959,100000.00000
0.838,0.440,1.01078,0.13505,-106.59020
0.220,0.470,-1.00000,-1.00000,0.00000
0.422,0.360,0.43288,0.33397,0.21729
0.441,0.000,0.49733,0.00107,0.50010
1.428,0.380,0.40129,0.34743,100000.00000
0.843,0.460,1.00175,0.37063,-4.79917
1.247,0.180,0.20479,0.14940,100000.00000
0.714,0.420,1.18658,0.13590,-7.98969
0.666,0.060,0.11368,0.00001,100000.00000
0.282,0.490,-1.00000,-1.00000,0.00000
0.220,0.200,0.20128,0.20128,-0.00915
1.330,0.380,0.41288,0.34176,100000.00000
1.026,0.350,0.92106,0.22968,-489.46502
1.489,0.230,0.25071,0.20584,100000.00000
0.248,0.260,0.26135,0.26135,-0.00418
0.690,0.110,1.05907,0.00046,-3115.50667
1.388,0.480,0.91160,0.40771,-781.42646
0.584,0.020,1.06563,0.00472,-12.38670
1.412,0.220,0.24181,0.19398,100000.00000
0.604,0.320,1.68625,0.04270,-9.33604
0.444,0.170,0.38480,0.05449,0.25684
0.409,0.490,0.84605,0.45437,0.33178
0.471,0.280,0.52866,0.17837,0.24398
0.688,0.180,1.01938,0.08800,-64.19880
0.784,0.440,0.97550,0.17500,-19.15059
0.392,0.270,2.92213,0.20669,-1.27569
0.907,0.040,0.08314,0.00001,100000.00000
0.586,0.190,1.93127,0.06542,-3.40656
0.646,0.450,1.16569,0.07675,-3.36304
0.643,0.380,1.12358,0.26059,-3.80522
1.217,0.180,0.20520,0.14806,100000.00000
1.121,0.040,0.07251,0.01099,100000.00000
1.443,0.090,0.11194,0.06714,100000.00000
1.263,0.140,0.16471,0.11107,100000.00000
0.387,0.200,1.31978,0.01339,-3.04190
1.289,0.300,0.32362,0.26608,100000.00000
1.015,0.400,0.98504,0.34469,-119.32446
0.495,0.150,2.27458,0.05849,-4.60429
0.923,0.050,0.09000,0.00838,100000.00000
0.532,0.160,1.01179,0.08201,-7.54452
0.655,0.220,0.99344,0.01444,-95.26830
0.896,0.320,0.93714,0.16738,-272.80373
0.395,0.470,1.61040,0.42875,-16.13547
0.838,0.270,0.95400,0.17020,-301.72465
0.879,0.120,0.15720,0.06543,100000.00000
0.717,0.010,0.10945,0.00000,100000.00000
0.599,0.160,0.95820,0.01671,-19.46928
0.485,0.090,0.74382,0.01015,0.70522
0.474,0.080,0.39546,0.00209,0.26693
1.134,0.220,0.24720,0.18160,100000.00000
1.109,0.070,0.10014,0.03742,100000.00000
0.830,0.130,0.16746,0.06789,100000.00000
1.085,0.270,0.29828,0.22303,100000.00000
0.998,0.120,0.15206,0.07776,100000.00000
0.629,0.070,0.08161,0.00001,100000.00000
1.346,0.400,0.42428,0.35094,100000.00000
0.750,0.230,1.02665,0.10596,-116.10811
0.869,0.090,0.12916,0.03741,100000.00000
0.728,0.180,0.21777,0.06200,100000.00000
0.770,0.410,1.64162,0.00309,-8.60455
1.191,0.190,0.21598,0.15650,100000.00000
0.591,0.460,0.46156,0.21920,0.37414
1.473,0.230,0.25091,0.20543,100000.00000
1.242,0.260,0.28453,0.22607,100000.00000
0.608,0.270,1.10670,0.07699,-14.92030
1.205,0.320,0.34736,0.27374,100000.00000
0.508,0.170,0.95850,0.03564,27.99677
1.132,0.160,0.18747,0.12462,100000.00000
0.384,0.180,1.02608,0.05745,0.40403
0.391,0.150,0.70232,0.04682,0.30286
0.728,0.390,1.08001,0.29305,-12.01510
0.227,0.380,0.38148,0.38148,-0.01266
0.698,0.460,1.16408,0.13844,-3.37477
0.307,0.000,0.55917,0.00107,0.08529
0.578,0.230,1.09300,0.04202,-31.30651
0.367,0.240,2.03921,0.07868,0.18713
1.274,0.280,0.30398,0.24642,100000.00000
0.729,0.330,1.41652,0.23679,12.66237
0.306,0.160,1.01878,0.04717,0.48856
0.335,0.480,-1.00000,-1.00000,0.00000
0.775,0.270,0.94492,0.19229,-34.66243
1.480,0.070,0.09194,0.04858,100000.00000
0.624,0.060,0.08967,0.00001,100000.00000
0.329,0.110,1.19970,0.09395,-3.19638
0.438,0.400,0.84062,0.37300,0.23223
0.869,0.360,1.07221,0.17912,-125.86591
1.063,0.460,0.94181,0.15880,-232.52921
0.200,0.190,-1.00000,-1.00000,0.00000
0.711,0.090,0.15265,0.00301,100000.00000
0.577,0.240,0.96471,0.05882,-5.03922
0.415,0.220,0.58901,0.10568,0.54650
