#a_0,e_0,emax,emin,tcol
0.715,0.490,1.36899,0.15503,0.41302
0.346,0.150,2.26817,0.15053,0.43379
1.775,0.470,0.50547,0.44125,100000.00000
0.468,0.400,1.34546,0.40065,-1.33080
0.386,0.170,5.96336,0.11951,-0.44783
1.066,0.380,1.01450,0.26152,-7.49519
1.655,0.340,0.35777,0.32235,100000.00000
0.351,0.280,1.54893,0.28059,-1.10022
0.997,0.180,0.21145,0.12399,100000.00000
1.897,0.240,0.25048,0.22931,100000.00000
1.069,0.130,0.15399,0.08803,100000.00000
1.652,0.420,0.44240,0.39368,100000.00000
0.900,0.350,1.30726,0.12097,-9.93722
1.240,0.070,0.08589,0.04227,100000.00000
0.803,0.490,0.81988,0.46269,0.40305
0.807,0.050,0.09284,0.00000,100000.00000
1.270,0.250,0.27293,0.21931,100000.00000
1.295,0.390,1.03432,0.31971,-492.95549
1.357,0.130,0.14502,0.10767,100000.00000
1.256,0.010,0.02377,0.00001,100000.00000
0.613,0.260,0.84263,0.11110,0.25342
0.649,0.140,1.26432,0.04163,-4.99565
0.690,0.480,0.98957,0.48068,0.39091
0.344,0.340,2.00308,0.34062,0.85041
1.120,0.400,1.12621,0.19135,-57.64265
0.640,0.160,0.72073,0.04135,0.47198
1.988,0.250,0.25985,0.24033,100000.00000
0.483,0.190,2.03108,0.09317,0.18969
0.380,0.110,1.03755,0.11051,0.12912
0.515,0.320,1.31312,0.32061,0.22754
0.948,0.230,1.08859,0.15716,-54.41523
0.302,0.360,1.02331,0.36063,-1.49301
1.100,0.480,1.04197,0.24600,-14.40814
0.481,0.080,0.55406,0.08050,0.12802
0.454,0.330,0.98469,0.33061,-2.38500
1.194,0.150,0.16991,0.11875,100000.00000
1.817,0.310,0.32356,0.29714,100000.00000
1.300,0.190,0.20881,0.16410,100000.00000
1.924,0.190,0.19906,0.17982,100000.00000
0.962,0.020,0.04424,0.00000,100000.00000
0.544,0.160,1.63147,0.15886,0.28864
1.388,0.420,0.98200,0.35116,-293.61248
1.334,0.010,0.02225,0.00001,100000.00000
0.976,0.320,1.16463,0.21319,-6.82045
1.936,0.300,0.31176,0.28906,100000.00000
1.212,0.280,0.30692,0.23991,100000.00000
1.816,0.070,0.07781,0.05823,100000.00000
0.327,0.460,1.23898,0.46067,-0.84812
0.316,0.090,1.43557,0.09050,0.13637
0.733,0.210,1.03254,0.02151,-5.51456
0.368,0.130,1.66612,0.13052,0.13835
0.950,0.230,0.94105,0.15748,-24.73089
0.452,0.410,1.09661,0.41065,0.53328
1.848,0.050,0.05734,0.03846,100000.00000
1.962,0.000,0.01059,0.00000,100000.00000
1.626,0.490,0.94952,0.43855,-333.28438
1.425,0.130,0.14376,0.11020,100000.00000
1.954,0.090,0.09697,0.07978,100000.00000
1.329,0.190,0.20796,0.16562,100000.00000
0.631,0.110,1.10220,0.05677,-3.39179
0.709,0.260,1.27518,0.09674,-3.99494
0.992,0.260,1.03851,0.17375,-1846.86044
0.892,0.080,0.11302,0.01079,100000.00000
1.552,0.400,0.42680,0.36036,100000.00000
0.513,0.210,1.49881,0.21056,-0.99014
0.825,0.460,0.88382,0.06403,0.45601
1.341,0.080,0.09383,0.05704,100000.00000
1.875,0.310,0.32278,0.29811,100000.00000
1.841,0.410,0.42809,0.39390,100000.00000
1.548,0.310,0.32850,0.29028,100000.00000
0.917,0.230,1.10013,0.13123,-105.15976
1.727,0.150,0.16250,0.13687,100000.00000
1.755,0.210,0.22122,0.19737,100000.00000
1.788,0.210,0.22102,0.19792,100000.00000
1.717,0.110,0.11936,0.09691,100000.00000
0.887,0.010,0.06321,0.00000,100000.00000
1.283,0.140,0.15686,0.11406,100000.00000
1.890,0.210,0.21980,0.19940,100000.00000
1.166,0.370,0.93380,0.28435,-63.67312
1.225,0.290,0.33255,0.23784,100000.00000
1.488,0.060,0.07411,0.03018,100000.00000
1.134,0.470,1.03080,0.34008,-9.98278
0.442,0.410,2.03418,0.23390,-2.71319
0.658,0.140,1.33594,0.02843,-7.87719
0.271,0.430,1.38765,0.43066,-0.69088
0.533,0.220,1.02943,0.22056,-1.76231
0.808,0.230,0.97467,0.09182,-8.39325
0.274,0.200,1.07141,0.20055,-1.78436
0.540,0.460,0.97625,0.46067,-2.84816
0.464,0.420,1.66637,0.42065,0.54046
0.428,0.370,1.61190,0.37063,-1.21722
1.006,0.480,0.97337,0.35730,-2.66421
0.278,0.490,1.56983,0.49069,-0.56922
1.845,0.100,0.10978,0.08857,100000.00000
1.161,0.290,0.35788,0.22323,100000.00000
0.453,0.290,1.08639,0.29059,0.22081
1.953,0.310,0.32189,0.29919,100000.00000
1.778,0.320,0.33441,0.30601,100000.00000
0.400,0.500,1.12439,0.50069,-1.07605
1.451,0.220,0.23651,0.19997,100000.00000
0.649,0.430,1.41827,0.43066,0.32576
0.567,0.310,0.95153,0.31060,0.22660
0.616,0.230,0.90526,0.05731,0.29344
1.015,0.450,1.09157,0.32085,-9.47228
0.545,0.190,1.42937,0.19055,-1.07671
1.026,0.210,0.24929,0.14730,100000.00000
0.343,0.260,1.97496,0.26058,0.30726
1.247,0.280,0.30691,0.24414,100000.00000
1.637,0.230,0.24337,0.21500,100000.00000
0.799,0.160,1.22812,0.00728,-47.14883
1.949,0.120,0.12757,0.11006,100000.00000
1.762,0.350,0.36675,0.33464,100000.00000
0.877,0.110,0.15297,0.03396,100000.00000
1.007,0.500,1.03875,0.38733,-2.14016
1.270,0.370,1.03684,0.28092,-707.86185
1.799,0.300,0.31347,0.28695,100000.00000
0.270,0.490,1.61202,0.49069,-0.55761
1.642,0.410,0.43254,0.38399,100000.00000
1.807,0.430,0.45002,0.41002,100000.00000
1.752,0.230,0.24176,0.21717,100000.00000
1.363,0.070,0.08313,0.04781,100000.00000
0.294,0.370,1.08682,0.37063,-1.17581
0.710,0.030,1.11885,0.00133,-6.27515
1.118,0.340,0.95921,0.27555,-29.82503
0.813,0.420,1.22593,0.32118,-2.92840
1.504,0.000,0.01850,0.00000,100000.00000
0.867,0.300,0.93728,0.11369,-6.04307
0.946,0.240,1.06751,0.16309,-25.65402
0.635,0.190,1.22602,0.11159,-6.57990
0.689,0.150,1.07488,0.00383,-7.81496
1.537,0.350,0.37305,0.32139,100000.00000
1.279,0.450,0.98094,0.30208,-35.75600
1.405,0.420,0.91054,0.34034,-4637.45478
0.573,0.400,0.91700,0.40065,0.30513
1.474,0.050,0.06199,0.03114,100000.00000
1.906,0.210,0.21966,0.19959,100000.00000
1.346,0.420,0.93658,0.34197,-73.39715
1.315,0.250,0.27157,0.22232,100000.00000
0.714,0.310,3.25461,0.18364,-1.13669
1.475,0.080,0.09159,0.06155,100000.00000
1.046,0.060,0.08149,0.01466,100000.00000
0.294,0.500,1.52858,0.50069,-0.59153
1.250,0.360,0.95628,0.29864,-450.75408
0.694,0.050,1.02565,0.00832,-5.02905
1.634,0.230,0.24339,0.21494,100000.00000
1.612,0.490,0.90696,0.41778,-357.67164
0.424,0.410,1.45177,0.41065,-1.55538
1.686,0.000,0.01449,0.00001,100000.00000
0.574,0.470,1.74249,0.14079,0.49998
1.051,0.320,0.95801,0.23891,-47.16077
1.365,0.050,0.06258,0.02771,100000.00000
1.598,0.130,0.14857,0.10916,100000.00000
0.992,0.390,1.09838,0.16766,-7.76019
0.375,0.380,0.84088,0.38064,0.98689
1.101,0.240,0.27392,0.18936,100000.00000
1.382,0.260,0.28006,0.23554,100000.00000
0.651,0.360,1.23502,0.34626,-8.83569
0.712,0.250,1.32614,0.07843,-5.83409
1.375,0.180,0.19625,0.15772,100000.00000
0.940,0.440,1.10499,0.11993,-3.22461
1.255,0.060,0.07503,0.03287,100000.00000
0.293,0.130,0.97832,0.13052,-4.44748
1.786,0.390,0.40793,0.37359,100000.00000
0.504,0.370,0.88687,0.37063,0.30165
0.921,0.120,0.15256,0.05382,100000.00000
1.851,0.220,0.23044,0.20885,100000.00000
0.860,0.140,1.17203,0.05658,-150.53840
0.676,0.360,1.21849,0.31866,-2.77304
0.273,0.190,1.95180,0.19055,0.38866
0.407,0.050,1.99171,0.05048,-0.58571
0.992,0.050,0.07337,0.00001,100000.00000
1.952,0.360,0.37371,0.34818,100000.00000
1.836,0.120,0.12857,0.10725,100000.00000
0.520,0.140,1.53768,0.14053,0.14702
1.947,0.270,0.28077,0.25962,100000.00000
0.785,0.150,1.00901,0.00182,-29.73042
1.428,0.400,0.97945,0.35417,-11425.42513
1.551,0.390,0.41598,0.35303,100000.00000
1.868,0.210,0.22002,0.19912,100000.00000
0.648,0.180,0.96982,0.07571,-3.14104
1.706,0.490,0.87878,0.43797,-7524.45773
1.840,0.050,0.05744,0.03831,100000.00000
0.323,0.220,1.09101,0.22056,-1.59100
0.599,0.180,0.97221,0.14868,-3.28557
1.196,0.210,0.23344,0.17631,100000.00000
1.692,0.220,0.23226,0.20626,100000.00000
0.463,0.170,4.28684,0.17054,0.14310
1.636,0.350,0.36867,0.33052,100000.00000
1.484,0.120,0.13256,0.10203,100000.00000
1.942,0.230,0.23979,0.21993,100000.00000
1.043,0.080,0.10255,0.03623,100000.00000
0.810,0.460,1.68461,0.13321,-1.53497
1.654,0.010,0.01827,0.00000,100000.00000
0.842,0.310,1.23813,0.15133,-7.24876
1.219,0.470,0.99039,0.33831,-16.93157
1.727,0.230,0.24204,0.21680,100000.00000
1.661,0.270,0.28435,0.25480,100000.00000
0.727,0.300,0.91353,0.08617,0.70558
1.760,0.320,0.33489,0.30579,100000.00000
1.168,0.070,0.08752,0.03759,100000.00000
1.496,0.010,0.01992,0.00001,100000.00000
1.126,0.310,0.95201,0.20144,-5227.57046
1.967,0.480,0.50037,0.45879,100000.00000
1.137,0.410,0.93906,0.28241,-30.32756
0.348,0.430,1.06290,0.43066,-1.26333
1.851,0.170,0.17929,0.15899,100000.00000
1.132,0.260,0.29075,0.21309,100000.00000
1.725,0.480,0.89423,0.44436,-2822.94594
0.309,0.410,1.14701,0.41065,-1.00533
1.008,0.130,0.16541,0.04979,100000.00000
0.389,0.470,1.05764,0.47068,-1.32617
1.203,0.370,0.96353,0.29557,-45.77696
1.381,0.070,0.08291,0.04856,100000.00000
0.567,0.150,1.34141,0.13774,-1.18915
0.861,0.020,0.06195,0.00002,100000.00000
0.510,0.320,1.32421,0.32061,0.22491
0.599,0.160,0.94385,0.12672,1.00115
1.225,0.000,0.02994,0.00001,100000.00000
0.463,0.080,0.59089,0.08050,0.12584
1.063,0.370,0.98209,0.22494,-26.63817
1.673,0.230,0.24281,0.21576,100000.00000
0.425,0.440,1.92699,0.44066,1.68941
1.761,0.100,0.10907,0.08753,100000.00000
1.063,0.470,1.01579,0.31587,-3.80326
0.673,0.120,0.95935,0.01114,-6.28174
1.369,0.190,0.20713,0.16748,100000.00000
0.325,0.120,2.95364,0.12052,0.23480
1.201,0.310,0.34520,0.25886,100000.00000
0.711,0.130,1.05629,0.00058,-17.62367
0.562,0.020,1.08683,0.01627,0.23039
1.529,0.360,0.38155,0.33559,100000.00000
1.385,0.470,1.02745,0.37237,-159.13124
0.574,0.370,1.36748,0.37063,-8.17873
0.393,0.360,0.75504,0.36063,0.52935
1.030,0.390,1.11114,0.27550,-10.47898
1.254,0.350,0.96129,0.26816,-28392.81616
0.853,0.440,0.76119,0.15581,0.45878
1.807,0.060,0.06775,0.04803,100000.00000
1.457,0.190,0.20479,0.17046,100000.00000
1.080,0.490,1.27299,0.36718,-6.88233
1.577,0.120,0.13115,0.10420,100000.00000
1.538,0.080,0.09093,0.06330,100000.00000
0.686,0.080,1.21641,0.00521,-9.30306
0.754,0.210,1.18730,0.04179,-7.59427
1.575,0.400,0.42441,0.37043,100000.00000
1.730,0.100,0.10904,0.08713,100000.00000
0.418,0.200,1.70796,0.20055,-0.89056
0.651,0.300,0.97635,0.22315,0.24854
1.125,0.180,0.20467,0.14206,100000.00000
1.605,0.330,0.34830,0.31131,100000.00000
0.799,0.330,0.90300,0.09066,7.02697
0.394,0.200,0.94280,0.20055,-3.13882
1.624,0.150,0.16128,0.13527,100000.00000
0.411,0.400,1.10902,0.04790,-1.92688
0.703,0.000,1.00356,0.00046,-12.51046
0.976,0.380,0.96340,0.23618,-14.06731
0.524,0.350,0.95101,0.35062,-2.83587
0.985,0.370,1.28563,0.19036,-22.79002
1.413,0.490,0.96355,0.38091,-91.65363
1.769,0.020,0.02743,0.00714,100000.00000
0.235,0.020,0.92657,0.02047,2.43181
0.536,0.080,1.09156,0.07749,-1.04583
0.944,0.260,0.97404,0.14390,-132.88414
0.430,0.300,1.78681,0.30060,-0.91483
0.584,0.400,0.84162,0.40065,0.30665
1.068,0.490,1.17065,0.28809,-6.17767
0.272,0.240,1.33110,0.24057,0.83904
1.317,0.190,0.20829,0.16500,100000.00000
1.807,0.500,0.89962,0.45760,-16694.30665
0.995,0.440,0.94822,0.30880,-4.75401
0.573,0.490,2.87403,0.21506,1.71602
1.824,0.240,0.25123,0.22815,100000.00000
0.393,0.010,0.87153,0.01047,0.10470
0.494,0.040,0.99979,0.04048,0.21388
0.282,0.210,1.88437,0.21056,-1.18608
0.286,0.020,0.99606,0.02047,0.12970
1.774,0.170,0.18003,0.15794,100000.00000
1.553,0.110,0.12122,0.09373,100000.00000
0.640,0.290,0.85773,0.20913,0.24252
0.393,0.370,0.77095,0.37063,0.60588
0.370,0.380,2.06921,0.38064,-1.78751
1.678,0.290,0.30486,0.27475,100000.00000
0.516,0.240,0.75754,0.24057,0.83170
1.881,0.040,0.04689,0.02840,100000.00000
0.659,0.080,1.10074,0.00986,-4.09606
0.752,0.190,1.03012,0.02017,-5.23542
1.808,0.340,0.35685,0.32274,100000.00000
1.728,0.400,0.41985,0.38077,100000.00000
1.495,0.250,0.26662,0.23066,100000.00000
1.151,0.310,1.04490,0.25224,-1847.95053
0.327,0.050,0.92377,0.05048,0.12543
0.568,0.180,1.14036,0.17268,-1.41615
0.786,0.320,1.37477,0.15657,-3.87943
1.974,0.090,0.09697,0.08010,100000.00000
1.248,0.320,0.37648,0.24606,100000.00000
1.604,0.160,0.17189,0.14474,100000.00000
0.420,0.150,1.67215,0.15053,0.14006
1.036,0.010,0.03646,0.00001,100000.00000
1.774,0.030,0.03753,0.01732,100000.00000
0.443,0.200,2.03473,0.20055,1.76019
1.793,0.490,0.52196,0.45949,100000.00000
0.742,0.280,0.73468,0.00126,2.91708
1.553,0.310,0.32834,0.29041,100000.00000
1.834,0.300,0.31291,0.28757,100000.00000
1.129,0.420,1.02124,0.26577,-28.86817
0.269,0.140,1.60352,0.14053,-1.25138
0.244,0.060,1.35549,0.06049,-1.18036
0.632,0.110,1.69636,0.05606,-1.14736
0.411,0.420,0.86074,0.42065,1.13967
1.499,0.070,0.08104,0.05210,100000.00000
1.860,0.310,0.32297,0.29787,100000.00000
1.526,0.240,0.25627,0.22201,100000.00000
0.530,0.240,2.27954,0.05859,-3.28457
1.983,0.360,0.37331,0.34867,100000.00000
0.657,0.060,0.56398,0.02355,1.09764
1.316,0.180,0.19787,0.15512,100000.00000
1.830,0.460,0.48564,0.43629,100000.00000
0.467,0.340,1.17464,0.32937,-2.01581
0.698,0.440,1.42219,0.44066,-1.39051
1.312,0.460,0.91694,0.34033,-35.54316
0.442,0.440,1.07141,0.44066,0.99045
0.627,0.130,1.58583,0.07277,-1.14955
0.486,0.030,1.10043,0.03047,-1.15039
1.076,0.010,0.03212,0.00000,100000.00000
0.671,0.380,0.95102,0.35879,0.60385
0.942,0.490,1.00230,0.18221,0.86678
1.279,0.270,0.29334,0.23793,100000.00000
1.445,0.330,0.35265,0.30408,100000.00000
1.029,0.360,0.90091,0.21293,-16.33698
1.424,0.300,0.32137,0.27513,100000.00000
1.054,0.010,0.03440,0.00001,100000.00000
1.664,0.110,0.11990,0.09608,100000.00000
1.157,0.370,0.95594,0.24373,-65.08682
0.445,0.290,1.31714,0.29059,0.22259
1.022,0.060,0.08249,0.01370,100000.00000
1.750,0.060,0.06818,0.04719,100000.00000
1.926,0.480,0.50115,0.45703,100000.00000
1.134,0.350,1.04615,0.26681,-31.79462
1.758,0.070,0.07829,0.05741,100000.00000
1.397,0.180,0.19602,0.15876,100000.00000
1.432,0.490,1.05105,0.41657,-25.56669
1.716,0.290,0.30425,0.27558,100000.00000
1.948,0.340,0.35295,0.32860,100000.00000
0.737,0.490,1.05525,0.49069,0.39748
0.243,0.470,1.69001,0.47068,-0.51749
1.387,0.020,0.03160,0.00000,100000.00000
0.877,0.090,0.12807,0.01644,100000.00000
0.559,0.080,1.25206,0.07305,0.18325
0.270,0.270,1.46004,0.27059,-2.95379
0.360,0.300,1.20665,0.30060,0.37869
1.179,0.180,0.20236,0.14664,100000.00000
0.692,0.380,1.11230,0.19076,-1.77252
1.203,0.460,0.93108,0.24143,-15.42883
0.649,0.240,1.24190,0.06718,2.06399
0.950,0.370,0.99866,0.24017,-5.07592
1.352,0.130,0.14497,0.10732,100000.00000
1.973,0.130,0.13756,0.12034,100000.00000
0.904,0.330,1.04878,0.13561,-6.57543
1.321,0.140,0.15653,0.11610,100000.00000
1.306,0.300,0.32606,0.26657,100000.00000
1.415,0.100,0.11303,0.07984,100000.00000
0.773,0.250,0.98347,0.07842,-4.42679
1.834,0.400,0.41783,0.38433,100000.00000
1.722,0.090,0.09893,0.07696,100000.00000
1.828,0.270,0.28207,0.25796,100000.00000
1.563,0.280,0.29683,0.26199,100000.00000
1.173,0.230,0.25648,0.19228,100000.00000
1.978,0.230,0.23949,0.22030,100000.00000
0.436,0.420,1.15743,0.42065,-1.86727
1.481,0.050,0.06088,0.03153,100000.00000
0.684,0.230,1.22329,0.05527,-3.13790
0.376,0.010,1.35864,0.01047,0.10611
1.452,0.390,0.41810,0.34980,100000.00000
0.731,0.440,1.63367,0.25589,-8.85860
0.978,0.150,0.18177,0.09515,100000.00000
0.551,0.470,0.90190,0.47068,0.53415
1.247,0.160,0.17895,0.13195,100000.00000
0.695,0.090,0.92363,0.01380,-11.38865
1.395,0.120,0.13398,0.09918,100000.00000
1.231,0.420,0.98200,0.33844,-35.64579
1.381,0.300,0.32267,0.27291,100000.00000
1.648,0.420,0.44362,0.39294,100000.00000
1.562,0.170,0.18264,0.15387,100000.00000
1.807,0.120,0.12869,0.10832,100000.00000
0.901,0.200,1.00696,0.10149,-28087.56059
1.188,0.050,0.06618,0.01880,100000.00000
0.481,0.410,3.15047,0.22262,-2.75216
1.258,0.210,0.23102,0.18100,100000.00000
1.582,0.480,0.92733,0.39492,-402.28310
0.774,0.320,1.01204,0.15927,-2.12801
0.986,0.360,1.18252,0.19950,-20.66861
1.697,0.500,0.88739,0.45586,-776.73179
1.271,0.210,0.23189,0.17912,100000.00000
1.821,0.480,0.50451,0.45040,100000.00000
1.081,0.110,0.13262,0.07025,100000.00000
0.701,0.030,1.01285,0.00477,-11.98497
1.310,0.160,0.17711,0.13527,100000.00000
1.881,0.370,0.38523,0.35663,100000.00000
1.304,0.460,0.98985,0.38500,-20.16293
1.906,0.270,0.28123,0.25899,100000.00000
0.411,0.130,1.37265,0.13052,0.12844
1.811,0.270,0.28226,0.25776,100000.00000
0.406,0.400,1.48325,0.40065,-1.60695
0.282,0.040,1.38668,0.04048,0.13549
1.833,0.310,0.32333,0.29742,100000.00000
0.263,0.180,1.65276,0.18054,-1.14472
0.885,0.210,1.05042,0.10781,-24.74738
1.367,0.170,0.18646,0.14772,100000.00000
1.509,0.010,0.01975,0.00000,100000.00000
0.243,0.180,2.17718,0.18054,-1.45300
0.646,0.060,0.91603,0.02787,-3.99525
0.831,0.180,1.20146,0.07032,-480.57641
1.705,0.240,0.25272,0.22629,100000.00000
0.305,0.110,399.92004,0.11051,-0.30206
1.225,0.040,0.05514,0.01098,100000.00000
0.674,0.500,1.46634,0.04562,0.53524
1.724,0.030,0.03796,0.01654,100000.00000
0.367,0.250,2.06912,0.25058,-1.23612
0.465,0.180,2.15023,0.18054,0.15505
0.532,0.200,1.46741,0.20055,-1.02851
0.378,0.490,1.15888,0.49069,-0.98442
0.447,0.460,1.31790,0.07058,-2.35281
1.727,0.020,0.02779,0.00646,100000.00000
1.942,0.250,0.26027,0.23958,100000.00000
1.734,0.430,0.45205,0.40568,100000.00000
0.233,0.480,1.79278,0.48068,-0.48415
1.694,0.140,0.15022,0.12666,100000.00000
0.818,0.190,1.24265,0.05113,-248.88577
0.436,0.110,0.80390,0.11051,0.12572
0.588,0.310,0.97664,0.31060,0.22906
1.336,0.210,0.22866,0.18533,100000.00000
0.545,0.020,0.72492,0.02047,0.14824
0.455,0.180,1.81598,0.18054,0.14788
1.446,0.300,0.32051,0.27649,100000.00000
1.487,0.220,0.23571,0.20121,100000.00000
1.006,0.220,0.25202,0.15585,100000.00000
1.885,0.220,0.23009,0.20929,100000.00000
1.423,0.480,0.96076,0.31374,-115.32286
0.741,0.420,-1.00000,-1.00000,0.00000
1.691,0.300,0.31487,0.28459,100000.00000
0.730,0.480,0.65261,0.48068,0.39643
1.681,0.120,0.12993,0.10641,100000.00000
0.332,0.100,2.53603,0.10051,0.13354
1.301,0.010,0.02283,0.00000,100000.00000
0.933,0.480,1.03831,0.37508,-2.77989
1.749,0.130,0.14011,0.11758,100000.00000
1.634,0.300,0.31594,0.28313,100000.00000
0.483,0.500,1.40129,0.50069,-3.38234
1.658,0.080,0.08942,0.06508,100000.00000
1.012,0.220,1.09563,0.16139,-138.23757
0.897,0.330,0.99332,0.11301,-10.68171
1.007,0.440,1.17358,0.31001,-10.76873
0.910,0.160,0.20043,0.08450,100000.00000
0.772,0.070,0.11222,0.00000,100000.00000
0.656,0.090,1.00273,0.02810,-2.82447
1.099,0.260,0.31506,0.17741,100000.00000
1.997,0.070,0.07696,0.06022,100000.00000
1.808,0.250,0.26164,0.23779,100000.00000
1.812,0.370,0.38723,0.35393,100000.00000
1.901,0.360,0.37430,0.34727,100000.00000
1.591,0.400,0.42276,0.37350,100000.00000
1.402,0.400,0.94925,0.34963,-3373.25995
0.347,0.140,2.40919,0.14053,0.15340
0.264,0.230,0.90609,0.23057,0.90960
0.781,0.300,1.11405,0.13172,-7.85783
1.016,0.490,1.32009,0.15199,-12.56566
0.758,0.140,0.96260,0.00031,-237.83151
1.822,0.030,0.03704,0.01788,100000.00000
1.166,0.130,0.15019,0.09710,100000.00000
1.187,0.080,0.09734,0.04894,100000.00000
1.410,0.250,0.26884,0.22726,100000.00000
1.027,0.110,0.13523,0.06381,100000.00000
0.753,0.500,1.28898,0.50069,-2.33986
0.698,0.130,0.93255,0.00293,-7.32762
0.462,0.440,1.30538,0.14782,6.79425
0.390,0.460,1.02264,0.46067,-1.55298
1.599,0.060,0.06964,0.04455,100000.00000
0.422,0.340,0.98643,0.05643,-13.03835
0.815,0.200,1.00600,0.07906,-5.82422
1.843,0.230,0.24075,0.21846,100000.00000
1.849,0.330,0.34400,0.31721,100000.00000
0.526,0.180,1.91736,0.18054,-0.69954
0.809,0.380,1.05535,0.21120,-5.88590
1.632,0.390,0.41127,0.36735,100000.00000
0.309,0.000,0.57478,0.00046,0.12611
1.775,0.130,0.13919,0.11787,100000.00000
1.758,0.200,0.21091,0.18750,100000.00000
1.183,0.070,0.08702,0.03861,100000.00000
0.807,0.370,1.24436,0.23188,-4.08299
0.704,0.010,1.28015,0.00718,-10.33015
0.908,0.290,1.11007,0.17343,-9.82906
0.411,0.060,1.40817,0.06049,-0.81340
0.595,0.250,0.67664,0.03101,0.28477
1.750,0.100,0.10886,0.08745,100000.00000
1.129,0.020,0.03668,0.00001,100000.00000
1.718,0.460,0.50263,0.42908,100000.00000
0.263,0.060,1.77867,0.06049,-0.80812
